No,Tanggal,Pukul,Latitude (?),Longitude(?),Heading(?),Kecepatan K2(knots)
42,14/5/2023,23:06,3.23357,123.76644,305,5
43,14/5/2023,23:12,3.23830,123.75957,305,5
44,14/5/2023,23:18,3.24303,123.75269,305,5
45,14/5/2023,23:24,3.24776,123.74581,305,5
46,14/5/2023,23:30,3.25249,123.73894,305,5
47,14/5/2023,23:36,3.25722,123.73206,305,5
48,14/5/2023,23:42,3.26195,123.72518,305,5
49,14/5/2023,23:48,3.26668,123.71830,305,5
50,14/5/2023,23:54,3.27141,123.71143,305,5
51,15/5/2023,0:00,3.27614,123.70455,305,5
52,15/5/2023,0:06,3.28087,123.69767,305,5
53,15/5/2023,0:12,3.28560,123.69080,305,5
54,15/5/2023,0:18,3.29034,123.68392,305,5
55,15/5/2023,0:24,3.29507,123.67704,305,5
56,15/5/2023,0:30,3.29980,123.67017,305,5
57,15/5/2023,0:36,3.30453,123.66329,305,5
58,15/5/2023,0:42,3.30926,123.65641,305,5
59,15/5/2023,0:48,3.31399,123.64953,305,5
60,15/5/2023,0:54,3.31872,123.64266,305,5
61,15/5/2023,1:00,3.32345,123.63578,305,5
62,15/5/2023,1:06,3.32818,123.62890,305,5
63,15/5/2023,1:12,3.33291,123.62203,305,5
64,15/5/2023,1:18,3.33764,123.61515,305,5
65,15/5/2023,1:24,3.34237,123.60827,305,5
66,15/5/2023,1:30,3.34711,123.60140,305,5
67,15/5/2023,1:36,3.35184,123.59452,305,5
68,15/5/2023,1:42,3.35657,123.58764,305,5
69,15/5/2023,1:48,3.36130,123.58076,305,5
70,15/5/2023,1:54,3.36603,123.57389,305,5
71,15/5/2023,2:00,3.37076,123.56701,305,5
72,15/5/2023,2:06,3.37549,123.56013,305,5
73,15/5/2023,2:12,3.38022,123.55326,305,5
74,15/5/2023,2:18,3.38495,123.54638,305,5
75,15/5/2023,2:24,3.38968,123.53950,305,5
76,15/5/2023,2:30,3.39441,123.53263,305,5
77,15/5/2023,2:36,3.39915,123.52575,305,5
78,15/5/2023,2:42,3.40388,123.51887,305,5
79,15/5/2023,2:48,3.40861,123.51199,305,5
80,15/5/2023,2:54,3.41334,123.50512,305,5
81,15/5/2023,3:00,3.41807,123.49824,305,5
82,15/5/2023,3:06,3.42280,123.49136,305,5
83,15/5/2023,3:12,3.42753,123.48449,305,5
84,15/5/2023,3:18,3.43226,123.47761,305,5
85,15/5/2023,3:24,3.43699,123.47073,305,5
86,15/5/2023,3:30,3.44172,123.46386,305,5
87,15/5/2023,3:36,3.44645,123.45698,305,5
88,15/5/2023,3:42,3.45118,123.45010,305,5
89,15/5/2023,3:48,3.45592,123.44322,305,5
90,15/5/2023,3:54,3.46065,123.43635,305,5
91,15/5/2023,4:00,3.46538,123.42947,305,5
92,15/5/2023,4:06,3.47011,123.42259,305,5
93,15/5/2023,4:12,3.47484,123.41572,305,5
94,15/5/2023,4:18,3.47957,123.40884,305,5
95,15/5/2023,4:24,3.48430,123.40196,305,5
96,15/5/2023,4:30,3.48903,123.39509,305,5
97,15/5/2023,4:36,3.49376,123.38821,305,5
98,15/5/2023,4:42,3.49849,123.38133,305,5
99,15/5/2023,4:48,3.50322,123.37445,305,5
100,15/5/2023,4:54,3.50795,123.36758,305,5
101,15/5/2023,5:00,3.51269,123.36070,305,5
102,15/5/2023,5:06,3.51742,123.35382,305,5
103,15/5/2023,5:12,3.52215,123.34695,305,5
104,15/5/2023,5:18,3.52688,123.34007,305,5
105,15/5/2023,5:24,3.53161,123.33319,305,5
106,15/5/2023,5:30,3.53634,123.32632,305,5
107,15/5/2023,5:36,3.54107,123.31944,305,5
108,15/5/2023,5:42,3.54580,123.31256,305,5
109,15/5/2023,5:48,3.55053,123.30568,305,5
110,15/5/2023,5:54,3.55526,123.29881,305,5
111,15/5/2023,6:00,3.55999,123.29193,305,5
112,15/5/2023,6:06,3.56473,123.28505,305,5
113,15/5/2023,6:12,3.56946,123.27818,305,5
114,15/5/2023,6:18,3.57419,123.27130,305,5
115,15/5/2023,6:24,3.57892,123.26442,305,5
116,15/5/2023,6:30,3.58365,123.25755,305,5
117,15/5/2023,6:36,3.58838,123.25067,305,5
118,15/5/2023,6:42,3.59311,123.24379,305,5
119,15/5/2023,6:48,3.59784,123.23691,305,5
120,15/5/2023,6:54,3.60257,123.23004,305,5
121,15/5/2023,7:00,3.60730,123.22316,305,5
122,15/5/2023,7:06,3.61203,123.21628,305,5
123,15/5/2023,7:12,3.61676,123.20941,305,5
124,15/5/2023,7:18,3.62150,123.20253,305,5
125,15/5/2023,7:24,3.62623,123.19565,305,5
126,15/5/2023,7:30,3.63096,123.18878,305,5
127,15/5/2023,7:36,3.63569,123.18190,305,5
128,15/5/2023,7:42,3.64042,123.17502,305,5
129,15/5/2023,7:48,3.64515,123.16814,305,5
130,15/5/2023,7:54,3.64988,123.16127,305,5
131,15/5/2023,8:00,3.65461,123.15439,305,5
132,15/5/2023,8:06,3.65934,123.14751,305,5
133,15/5/2023,8:12,3.66407,123.14064,305,5
134,15/5/2023,8:18,3.66880,123.13376,305,5
135,15/5/2023,8:24,3.67353,123.12688,305,5
136,15/5/2023,8:30,3.67827,123.12001,305,5
137,15/5/2023,8:36,3.68300,123.11313,305,5
138,15/5/2023,8:42,3.68773,123.10625,305,5
139,15/5/2023,8:48,3.69246,123.09937,305,5
140,15/5/2023,8:54,3.69719,123.09250,305,5
141,15/5/2023,9:00,3.70192,123.08562,305,5
142,15/5/2023,9:06,3.70665,123.07874,305,5
143,15/5/2023,9:12,3.71138,123.07187,305,5
144,15/5/2023,9:18,3.71611,123.06499,305,5
145,15/5/2023,9:24,3.72084,123.05811,305,5
146,15/5/2023,9:30,3.72557,123.05124,305,5
147,15/5/2023,9:36,3.73031,123.04436,305,5
148,15/5/2023,9:42,3.73504,123.03748,305,5
149,15/5/2023,9:48,3.73977,123.03060,305,5
150,15/5/2023,9:54,3.74450,123.02373,305,5
151,15/5/2023,10:00,3.74923,123.01685,305,5
152,15/5/2023,10:06,3.75396,123.00997,305,5
153,15/5/2023,10:12,3.75869,123.00310,305,5
154,15/5/2023,10:18,3.76342,122.99622,305,5
155,15/5/2023,10:24,3.76815,122.98934,305,5
156,15/5/2023,10:30,3.77288,122.98247,305,5
157,15/5/2023,10:36,3.77761,122.97559,305,5
158,15/5/2023,10:42,3.78234,122.96871,305,5
159,15/5/2023,10:48,3.78708,122.96183,305,5
160,15/5/2023,10:54,3.79181,122.95496,305,5
161,15/5/2023,11:00,3.79654,122.94808,305,5
162,15/5/2023,11:06,3.80127,122.94120,305,5
163,15/5/2023,11:12,3.80600,122.93433,305,5
164,15/5/2023,11:18,3.81073,122.92745,305,5
165,15/5/2023,11:24,3.81546,122.92057,305,5
166,15/5/2023,11:30,3.82019,122.91370,305,5
167,15/5/2023,11:36,3.82492,122.90682,305,5
168,15/5/2023,11:42,3.82965,122.89994,305,5
169,15/5/2023,11:48,3.83438,122.89306,305,5
170,15/5/2023,11:54,3.83911,122.88619,305,5
171,15/5/2023,12:00,3.84385,122.87931,305,5
172,15/5/2023,12:06,3.84858,122.87243,305,5
173,15/5/2023,12:12,3.85331,122.86556,305,5
174,15/5/2023,12:18,3.85804,122.85868,305,5
175,15/5/2023,12:24,3.86277,122.85180,305,5
176,15/5/2023,12:30,3.86750,122.84492,305,5
177,15/5/2023,12:36,3.87223,122.83805,305,5
178,15/5/2023,12:42,3.87696,122.83117,305,5
179,15/5/2023,12:48,3.88169,122.82429,305,5
180,15/5/2023,12:54,3.88642,122.81742,305,5
181,15/5/2023,13:00,3.89115,122.81054,305,5
182,15/5/2023,13:06,3.89589,122.80366,305,5
183,15/5/2023,13:12,3.90062,122.79679,305,5
184,15/5/2023,13:18,3.90535,122.78991,305,5
185,15/5/2023,13:24,3.91008,122.78303,305,5
186,15/5/2023,13:30,3.91481,122.77615,305,5
187,15/5/2023,13:36,3.91954,122.76928,305,5
188,15/5/2023,13:42,3.92427,122.76240,305,5
189,15/5/2023,13:48,3.92900,122.75552,305,5
190,15/5/2023,13:54,3.93373,122.74865,305,5
191,15/5/2023,14:00,3.93846,122.74177,305,5
192,15/5/2023,14:06,3.94319,122.73489,305,5
193,15/5/2023,14:12,3.94792,122.72802,305,5
194,15/5/2023,14:18,3.95266,122.72114,305,5
195,15/5/2023,14:24,3.95739,122.71426,305,5
196,15/5/2023,14:30,3.96212,122.70738,305,5
197,15/5/2023,14:36,3.96685,122.70051,305,5
198,15/5/2023,14:42,3.97158,122.69363,305,5
199,15/5/2023,14:48,3.97631,122.68675,305,5
200,15/5/2023,14:54,3.98104,122.67988,305,5
201,15/5/2023,15:00,3.98577,122.67300,305,5
202,15/5/2023,15:06,3.99050,122.66612,305,5
203,15/5/2023,15:12,3.99523,122.65925,305,5
204,15/5/2023,15:18,3.99996,122.65237,305,5
205,15/5/2023,15:24,4.00469,122.64549,305,5
206,15/5/2023,15:30,4.00943,122.63861,305,5
207,15/5/2023,15:36,4.01416,122.63174,305,5
208,15/5/2023,15:42,4.01889,122.62486,305,5
209,15/5/2023,15:48,4.02362,122.61798,305,5
210,15/5/2023,15:54,4.02835,122.61111,305,5
211,15/5/2023,16:00,4.03308,122.60423,305,5
212,15/5/2023,16:06,4.03781,122.59735,305,5
213,15/5/2023,16:12,4.04254,122.59048,305,5
214,15/5/2023,16:18,4.04727,122.58360,305,5
215,15/5/2023,16:24,4.05200,122.57672,305,5
216,15/5/2023,16:30,4.05673,122.56984,305,5
217,15/5/2023,16:36,4.06147,122.56297,305,5
218,15/5/2023,16:42,4.06620,122.55609,305,5
219,15/5/2023,16:48,4.07093,122.54921,305,5
220,15/5/2023,16:54,4.07566,122.54234,305,5
221,15/5/2023,17:00,4.08039,122.53546,305,5
222,15/5/2023,17:06,4.08512,122.52858,305,5
223,15/5/2023,17:12,4.08985,122.52171,305,5
224,15/5/2023,17:18,4.09458,122.51483,305,5
225,15/5/2023,17:24,4.09931,122.50795,305,5
226,15/5/2023,17:30,4.10404,122.50107,305,5
227,15/5/2023,17:36,4.10877,122.49420,305,5
228,15/5/2023,17:42,4.11350,122.48732,305,5
229,15/5/2023,17:48,4.11824,122.48044,305,5
230,15/5/2023,17:54,4.12297,122.47357,305,5
231,15/5/2023,18:00,4.12770,122.46669,305,5
232,15/5/2023,18:06,4.13243,122.45981,305,5
233,15/5/2023,18:12,4.13716,122.45294,305,5
234,15/5/2023,18:18,4.14189,122.44606,305,5
235,15/5/2023,18:24,4.14662,122.43918,305,5
236,15/5/2023,18:30,4.15135,122.43230,305,5
237,15/5/2023,18:36,4.15608,122.42543,305,5
238,15/5/2023,18:42,4.16081,122.41855,305,5
239,15/5/2023,18:48,4.16554,122.41167,305,5
240,15/5/2023,18:54,4.17027,122.40480,305,5
241,15/5/2023,19:00,4.17501,122.39792,305,5
242,15/5/2023,19:06,4.17974,122.39104,305,5
243,15/5/2023,19:12,4.18447,122.38417,305,5
244,15/5/2023,19:18,4.18920,122.37729,305,5
245,15/5/2023,19:24,4.19393,122.37041,305,5
246,15/5/2023,19:30,4.19866,122.36353,305,5
247,15/5/2023,19:36,4.20339,122.35666,305,5
248,15/5/2023,19:42,4.20812,122.34978,305,5
249,15/5/2023,19:48,4.21285,122.34290,305,5
250,15/5/2023,19:54,4.21758,122.33603,305,5
251,15/5/2023,20:00,4.22231,122.32915,305,5
252,15/5/2023,20:06,4.22705,122.32227,305,5
253,15/5/2023,20:12,4.23178,122.31540,305,5
254,15/5/2023,20:18,4.23651,122.30852,305,5
255,15/5/2023,20:24,4.24124,122.30164,305,5
256,15/5/2023,20:30,4.24597,122.29476,305,5
257,15/5/2023,20:36,4.25070,122.28789,305,5
258,15/5/2023,20:42,4.25543,122.28101,305,5
259,15/5/2023,20:48,4.26016,122.27413,305,5
260,15/5/2023,20:54,4.26489,122.26726,305,5
261,15/5/2023,21:00,4.26962,122.26038,305,5
262,15/5/2023,21:06,4.27435,122.25350,305,5
263,15/5/2023,21:12,4.27908,122.24663,305,5
264,15/5/2023,21:18,4.28382,122.23975,305,5
265,15/5/2023,21:24,4.28855,122.23287,305,5
266,15/5/2023,21:30,4.29328,122.22599,305,5
267,15/5/2023,21:36,4.29801,122.21912,305,5
268,15/5/2023,21:42,4.30274,122.21224,305,5
269,15/5/2023,21:48,4.30747,122.20536,305,5
270,15/5/2023,21:54,4.31220,122.19849,305,5
271,15/5/2023,22:00,4.31693,122.19161,305,5
272,15/5/2023,22:06,4.32166,122.18473,305,5
273,15/5/2023,22:12,4.32639,122.17786,305,5
274,15/5/2023,22:18,4.33112,122.17098,305,5
275,15/5/2023,22:24,4.33585,122.16410,305,5
276,15/5/2023,22:30,4.34059,122.15722,305,5
277,15/5/2023,22:36,4.34532,122.15035,305,5
278,15/5/2023,22:42,4.35005,122.14347,305,5
279,15/5/2023,22:48,4.35478,122.13659,305,5
280,15/5/2023,22:54,4.35951,122.12972,305,5
281,15/5/2023,23:00,4.36424,122.12284,305,5
282,15/5/2023,23:06,4.36897,122.11596,305,5
283,15/5/2023,23:12,4.37370,122.10909,305,5
284,15/5/2023,23:18,4.37843,122.10221,305,5
285,15/5/2023,23:24,4.38316,122.09533,305,5
286,15/5/2023,23:30,4.38789,122.08845,305,5
287,15/5/2023,23:36,4.39263,122.08158,305,5
288,15/5/2023,23:42,4.39736,122.07470,305,5
289,15/5/2023,23:48,4.40209,122.06782,305,5
290,15/5/2023,23:54,4.40682,122.06095,305,5
291,16/5/2023,0:00,4.41155,122.05407,305,5
292,16/5/2023,0:06,4.41628,122.04719,305,5
293,16/5/2023,0:12,4.42101,122.04032,305,5
294,16/5/2023,0:18,4.42574,122.03344,305,5
295,16/5/2023,0:24,4.43047,122.02656,305,5
296,16/5/2023,0:30,4.43520,122.01968,305,5
297,16/5/2023,0:36,4.43993,122.01281,305,5
298,16/5/2023,0:42,4.44466,122.00593,305,5
299,16/5/2023,0:48,4.44940,121.99905,305,5
300,16/5/2023,0:54,4.45413,121.99218,305,5
301,16/5/2023,1:00,4.45886,121.98530,305,5
302,16/5/2023,1:06,4.46359,121.97842,305,5
303,16/5/2023,1:12,4.46832,121.97155,305,5
304,16/5/2023,1:18,4.47305,121.96467,305,5
305,16/5/2023,1:24,4.47778,121.95779,305,5
306,16/5/2023,1:30,4.48251,121.95091,305,5
307,16/5/2023,1:36,4.48724,121.94404,305,5
308,16/5/2023,1:42,4.49197,121.93716,305,5
309,16/5/2023,1:48,4.49670,121.93028,305,5
310,16/5/2023,1:54,4.50143,121.92341,305,5
311,16/5/2023,2:00,4.50617,121.91653,305,5
312,16/5/2023,2:06,4.51090,121.90965,305,5
313,16/5/2023,2:12,4.51563,121.90278,305,5
314,16/5/2023,2:18,4.52036,121.89590,305,5
315,16/5/2023,2:24,4.52509,121.88902,305,5
316,16/5/2023,2:30,4.52982,121.88214,305,5
317,16/5/2023,2:36,4.53455,121.87527,305,5
318,16/5/2023,2:42,4.53928,121.86839,305,5
319,16/5/2023,2:48,4.54401,121.86151,305,5
320,16/5/2023,2:54,4.54874,121.85464,305,5
321,16/5/2023,3:00,4.55347,121.84776,305,5
322,16/5/2023,3:06,4.55821,121.84088,305,5
323,16/5/2023,3:12,4.56294,121.83401,305,5
324,16/5/2023,3:18,4.56767,121.82713,305,5
325,16/5/2023,3:24,4.57240,121.82025,305,5
326,16/5/2023,3:30,4.57713,121.81337,305,5
327,16/5/2023,3:36,4.58186,121.80650,305,5
328,16/5/2023,3:42,4.58659,121.79962,305,5
329,16/5/2023,3:48,4.59132,121.79274,305,5
330,16/5/2023,3:54,4.59605,121.78587,305,5
331,16/5/2023,4:00,4.60078,121.77899,305,5
332,16/5/2023,4:06,4.60551,121.77211,305,5
333,16/5/2023,4:12,4.61024,121.76524,305,5
334,16/5/2023,4:18,4.61498,121.75836,305,5
335,16/5/2023,4:24,4.61971,121.75148,305,5
336,16/5/2023,4:30,4.62444,121.74460,305,5
337,16/5/2023,4:36,4.62917,121.73773,305,5
338,16/5/2023,4:42,4.63390,121.73085,305,5
339,16/5/2023,4:48,4.63863,121.72397,305,5
340,16/5/2023,4:54,4.64336,121.71710,305,5
341,16/5/2023,5:00,4.64809,121.71022,305,5
342,16/5/2023,5:06,4.65282,121.70334,305,5
343,16/5/2023,5:12,4.65755,121.69647,305,5
344,16/5/2023,5:18,4.66228,121.68959,305,5
345,16/5/2023,5:24,4.66701,121.68271,305,5
346,16/5/2023,5:30,4.67175,121.67583,305,5
347,16/5/2023,5:36,4.67648,121.66896,305,5
348,16/5/2023,5:42,4.68121,121.66208,305,5
349,16/5/2023,5:48,4.68594,121.65520,305,5
350,16/5/2023,5:54,4.69067,121.64833,305,5
351,16/5/2023,6:00,4.69540,121.64145,305,5
352,16/5/2023,6:06,4.70013,121.63457,305,5
353,16/5/2023,6:12,4.70486,121.62770,305,5
354,16/5/2023,6:18,4.70959,121.62082,305,5
355,16/5/2023,6:24,4.71432,121.61394,305,5
356,16/5/2023,6:30,4.71905,121.60706,305,5
357,16/5/2023,6:36,4.72379,121.60019,305,5
358,16/5/2023,6:42,4.72852,121.59331,305,5
359,16/5/2023,6:48,4.73325,121.58643,305,5
360,16/5/2023,6:54,4.73798,121.57956,305,5
361,16/5/2023,7:00,4.74271,121.57268,305,5
362,16/5/2023,7:06,4.74744,121.56580,305,5
363,16/5/2023,7:12,4.75217,121.55893,305,5
364,16/5/2023,7:18,4.75690,121.55205,305,5
365,16/5/2023,7:24,4.76163,121.54517,305,5
366,16/5/2023,7:30,4.76636,121.53829,305,5
367,16/5/2023,7:36,4.77109,121.53142,305,5
368,16/5/2023,7:42,4.77582,121.52454,305,5
369,16/5/2023,7:48,4.78056,121.51766,305,5
370,16/5/2023,7:54,4.78529,121.51079,305,5
371,16/5/2023,8:00,4.79002,121.50391,305,5
372,16/5/2023,8:06,4.79475,121.49703,305,5
373,16/5/2023,8:12,4.79948,121.49016,305,5
374,16/5/2023,8:18,4.80421,121.48328,305,5
375,16/5/2023,8:24,4.80894,121.47640,305,5
376,16/5/2023,8:30,4.81367,121.46952,305,5
377,16/5/2023,8:36,4.81840,121.46265,305,5
378,16/5/2023,8:42,4.82313,121.45577,305,5
379,16/5/2023,8:48,4.82786,121.44889,305,5
380,16/5/2023,8:54,4.83259,121.44202,305,5
381,16/5/2023,9:00,4.83733,121.43514,305,5
382,16/5/2023,9:06,4.84206,121.42826,305,5
383,16/5/2023,9:12,4.84679,121.42139,305,5
384,16/5/2023,9:18,4.85152,121.41451,305,5
385,16/5/2023,9:24,4.85625,121.40763,305,5
386,16/5/2023,9:30,4.86098,121.40075,305,5
387,16/5/2023,9:36,4.86571,121.39388,305,5
388,16/5/2023,9:42,4.87044,121.38700,305,5
389,16/5/2023,9:48,4.87517,121.38012,305,5
390,16/5/2023,9:54,4.87990,121.37325,305,5
391,16/5/2023,10:00,4.88463,121.36637,305,5
392,16/5/2023,10:06,4.88937,121.35949,305,5
393,16/5/2023,10:12,4.89410,121.35262,305,5
394,16/5/2023,10:18,4.89883,121.34574,305,5
395,16/5/2023,10:24,4.90356,121.33886,305,5
396,16/5/2023,10:30,4.90829,121.33198,305,5
397,16/5/2023,10:36,4.91302,121.32511,305,5
398,16/5/2023,10:42,4.91775,121.31823,305,5
399,16/5/2023,10:48,4.92248,121.31135,305,5
400,16/5/2023,10:54,4.92721,121.30448,305,5
401,16/5/2023,11:00,4.93194,121.29760,305,5
402,16/5/2023,11:06,4.93667,121.29072,305,5
403,16/5/2023,11:12,4.94140,121.28385,305,5
404,16/5/2023,11:18,4.94614,121.27697,305,5
405,16/5/2023,11:24,4.95087,121.27009,305,5
406,16/5/2023,11:30,4.95560,121.26321,305,5
407,16/5/2023,11:36,4.96033,121.25634,305,5
408,16/5/2023,11:42,4.96506,121.24946,305,5
409,16/5/2023,11:48,4.96979,121.24258,305,5
410,16/5/2023,11:54,4.97452,121.23571,305,5
411,16/5/2023,12:00,4.97925,121.22883,305,5
412,16/5/2023,12:06,4.98398,121.22195,305,5
413,16/5/2023,12:12,4.98871,121.21508,305,5
414,16/5/2023,12:18,4.99344,121.20820,305,5
415,16/5/2023,12:24,4.99817,121.20132,305,5
416,16/5/2023,12:30,5.00291,121.19444,305,5
417,16/5/2023,12:36,5.00764,121.18757,305,5
418,16/5/2023,12:42,5.01237,121.18069,305,5
419,16/5/2023,12:48,5.01710,121.17381,305,5
420,16/5/2023,12:54,5.02183,121.16694,305,5
421,16/5/2023,13:00,5.02656,121.16006,305,5
422,16/5/2023,13:06,5.03129,121.15318,305,5
423,16/5/2023,13:12,5.03602,121.14631,305,5
424,16/5/2023,13:18,5.04075,121.13943,305,5
425,16/5/2023,13:24,5.04548,121.13255,305,5
426,16/5/2023,13:30,5.05021,121.12567,305,5
427,16/5/2023,13:36,5.05495,121.11880,305,5
428,16/5/2023,13:42,5.05968,121.11192,305,5
429,16/5/2023,13:48,5.06441,121.10504,305,5
430,16/5/2023,13:54,5.06914,121.09817,305,5
431,16/5/2023,14:00,5.07387,121.09129,305,5
432,16/5/2023,14:06,5.07860,121.08441,305,5
433,16/5/2023,14:12,5.08333,121.07754,305,5
434,16/5/2023,14:18,5.08806,121.07066,305,5
435,16/5/2023,14:24,5.09279,121.06378,305,5
436,16/5/2023,14:30,5.09752,121.05690,305,5
437,16/5/2023,14:36,5.10225,121.05003,305,5
438,16/5/2023,14:42,5.10698,121.04315,305,5
439,16/5/2023,14:48,5.11172,121.03627,305,5
440,16/5/2023,14:54,5.11645,121.02940,305,5
441,16/5/2023,15:00,5.12118,121.02252,305,5
442,16/5/2023,15:06,5.12591,121.01564,305,5
443,16/5/2023,15:12,5.13064,121.00877,305,5
444,16/5/2023,15:18,5.13537,121.00189,305,5
445,16/5/2023,15:24,5.14010,120.99501,305,5
446,16/5/2023,15:30,5.14483,120.98813,305,5
447,16/5/2023,15:36,5.14956,120.98126,305,5
448,16/5/2023,15:42,5.15429,120.97438,305,5
449,16/5/2023,15:48,5.15902,120.96750,305,5
450,16/5/2023,15:54,5.16375,120.96063,305,5
451,16/5/2023,16:00,5.16849,120.95375,305,5
452,16/5/2023,16:06,5.17322,120.94687,305,5
453,16/5/2023,16:12,5.17795,120.94000,305,5
454,16/5/2023,16:18,5.18268,120.93312,305,5
455,16/5/2023,16:24,5.18741,120.92624,305,5
456,16/5/2023,16:30,5.19214,120.91936,305,5
457,16/5/2023,16:36,5.19687,120.91249,305,5
458,16/5/2023,16:42,5.20160,120.90561,305,5
459,16/5/2023,16:48,5.20633,120.89873,305,5
460,16/5/2023,16:54,5.21106,120.89186,305,5
461,16/5/2023,17:00,5.21579,120.88498,305,5
462,16/5/2023,17:06,5.22053,120.87810,305,5
463,16/5/2023,17:12,5.22526,120.87123,305,5
464,16/5/2023,17:18,5.22999,120.86435,305,5
465,16/5/2023,17:24,5.23472,120.85747,305,5
466,16/5/2023,17:30,5.23945,120.85059,305,5
467,16/5/2023,17:36,5.24418,120.84372,305,5
468,16/5/2023,17:42,5.24891,120.83684,305,5
469,16/5/2023,17:48,5.25364,120.82996,305,5
470,16/5/2023,17:54,5.25837,120.82309,305,5
471,16/5/2023,18:00,5.26310,120.81621,305,5
472,16/5/2023,18:06,5.26783,120.80933,305,5
473,16/5/2023,18:12,5.27256,120.80246,305,5
474,16/5/2023,18:18,5.27730,120.79558,305,5
475,16/5/2023,18:24,5.28203,120.78870,305,5
476,16/5/2023,18:30,5.28676,120.78182,305,5
477,16/5/2023,18:36,5.29149,120.77495,305,5
478,16/5/2023,18:42,5.29622,120.76807,305,5
479,16/5/2023,18:48,5.30095,120.76119,305,5
480,16/5/2023,18:54,5.30568,120.75432,305,5
481,16/5/2023,19:00,5.31041,120.74744,305,5
482,16/5/2023,19:06,5.31514,120.74056,305,5
483,16/5/2023,19:12,5.31987,120.73369,305,5
484,16/5/2023,19:18,5.32460,120.72681,305,5
485,16/5/2023,19:24,5.32933,120.71993,305,5
486,16/5/2023,19:30,5.33407,120.71305,305,5
487,16/5/2023,19:36,5.33880,120.70618,305,5
488,16/5/2023,19:42,5.34353,120.69930,305,5
489,16/5/2023,19:48,5.34826,120.69242,305,5
490,16/5/2023,19:54,5.35299,120.68555,305,5
491,16/5/2023,20:00,5.35772,120.67867,305,5
492,16/5/2023,20:06,5.36245,120.67179,305,5
493,16/5/2023,20:12,5.36718,120.66492,305,5
494,16/5/2023,20:18,5.37191,120.65804,305,5
495,16/5/2023,20:24,5.37664,120.65116,305,5
496,16/5/2023,20:30,5.38137,120.64428,305,5
497,16/5/2023,20:36,5.38611,120.63741,305,5
498,16/5/2023,20:42,5.39084,120.63053,305,5
499,16/5/2023,20:48,5.39557,120.62365,305,5
500,16/5/2023,20:54,5.40030,120.61678,305,5
501,16/5/2023,21:00,5.40503,120.60990,305,5
502,16/5/2023,21:06,5.40976,120.60302,305,5
503,16/5/2023,21:12,5.41449,120.59615,305,5
504,16/5/2023,21:18,5.41922,120.58927,305,5
505,16/5/2023,21:24,5.42395,120.58239,305,5
506,16/5/2023,21:30,5.42868,120.57551,305,5
507,16/5/2023,21:36,5.43341,120.56864,305,5
508,16/5/2023,21:42,5.43814,120.56176,305,5
509,16/5/2023,21:48,5.44288,120.55488,305,5
510,16/5/2023,21:54,5.44761,120.54801,305,5
511,16/5/2023,22:00,5.45234,120.54113,305,5
512,16/5/2023,22:06,5.45707,120.53425,305,5
513,16/5/2023,22:12,5.46180,120.52738,305,5
514,16/5/2023,22:18,5.46653,120.52050,305,5
515,16/5/2023,22:24,5.47126,120.51362,305,5
