No,Tanggal,Pukul,Latitude ,Longitude,Heading,Kecepatan K1(knots)
68,15/5/2023,1:42,0.511,119.2602,0,11.1
69,15/5/2023,1:48,0.5285,119.2611,0,11.1
70,15/5/2023,1:54,0.546,119.262,0,11.1
71,15/5/2023,2:00,0.5635,119.2629,0,11.1
72,15/5/2023,2:06,0.581,119.2638,0,11.1
73,15/5/2023,2:12,0.5985,119.2647,0,11.1
74,15/5/2023,2:18,0.616,119.2656,0,11.1
75,15/5/2023,2:24,0.6335,119.2665,0,11.1
76,15/5/2023,2:30,0.651,119.2674,0,11.1
77,15/5/2023,2:36,0.6685,119.2683,0,11.1
78,15/5/2023,2:42,0.686,119.2692,0,11.1
79,15/5/2023,2:48,0.7035,119.2701,0,11.1
80,15/5/2023,2:54,0.721,119.271,0,11.1
81,15/5/2023,3:00,0.7385,119.2719,0,11.1
82,15/5/2023,3:06,0.756,119.2728,0,11.1
83,15/5/2023,3:12,0.7735,119.2737,0,11.1
84,15/5/2023,3:18,0.791,119.2746,0,11.1
85,15/5/2023,3:24,0.8085,119.2755,0,11.1
86,15/5/2023,3:30,0.826,119.2764,0,11.1
87,15/5/2023,3:36,0.8435,119.2773,0,11.1
88,15/5/2023,3:42,0.861,119.2782,0,11.1
89,15/5/2023,3:48,0.8785,119.2791,0,11.1
90,15/5/2023,3:54,0.896,119.28,0,11.1
91,15/5/2023,4:00,0.9135,119.2809,0,11.1
92,15/5/2023,4:06,0.931,119.2818,0,11.1
93,15/5/2023,4:12,0.9485,119.2827,0,11.1
94,15/5/2023,4:18,0.966,119.2836,0,11.1
95,15/5/2023,4:24,0.9835,119.2845,0,11.1
96,15/5/2023,4:30,1.001,119.2854,0,11.1
97,15/5/2023,4:36,1.0185,119.2863,0,11.1
98,15/5/2023,4:42,1.036,119.2872,0,11.1
99,15/5/2023,4:48,1.0535,119.2881,0,11.1
100,15/5/2023,4:54,1.071,119.289,0,11.1
101,15/5/2023,5:00,1.0885,119.2899,0,11.1
102,15/5/2023,5:06,1.106,119.2908,0,11.1
103,15/5/2023,5:12,1.1235,119.2917,0,11.1
104,15/5/2023,5:18,1.141,119.2926,0,11.1
105,15/5/2023,5:24,1.1585,119.2935,0,11.1
106,15/5/2023,5:30,1.176,119.2944,0,11.1
107,15/5/2023,5:36,1.1935,119.2953,0,11.1
108,15/5/2023,5:42,1.211,119.2962,0,11.1
109,15/5/2023,5:48,1.2285,119.2971,0,11.1
110,15/5/2023,5:54,1.246,119.298,0,11.1
111,15/5/2023,6:00,1.2635,119.2989,0,11.1
112,15/5/2023,6:06,1.281,119.2998,0,11.1
113,15/5/2023,6:12,1.2985,119.3007,0,11.1
114,15/5/2023,6:18,1.316,119.3016,0,11.1
115,15/5/2023,6:24,1.3335,119.3025,0,11.1
116,15/5/2023,6:30,1.351,119.3034,0,11.1
117,15/5/2023,6:36,1.3685,119.3043,0,11.1
118,15/5/2023,6:42,1.386,119.3052,0,11.1
119,15/5/2023,6:48,1.4035,119.3061,0,11.1
120,15/5/2023,6:54,1.421,119.307,0,11.1
121,15/5/2023,7:00,1.4385,119.3079,0,11.1
122,15/5/2023,7:06,1.456,119.3088,0,11.1
123,15/5/2023,7:12,1.4735,119.3097,0,11.1
124,15/5/2023,7:18,1.491,119.3106,0,11.1
125,15/5/2023,7:24,1.5085,119.3115,0,11.1
126,15/5/2023,7:30,1.526,119.3124,0,11.1
127,15/5/2023,7:36,1.5435,119.3133,0,11.1
128,15/5/2023,7:42,1.561,119.3142,0,11.1
129,15/5/2023,7:48,1.5785,119.3151,0,11.1
130,15/5/2023,7:54,1.596,119.316,0,11.1
131,15/5/2023,8:00,1.6135,119.3169,0,11.1
132,15/5/2023,8:06,1.631,119.3178,0,11.1
133,15/5/2023,8:12,1.6485,119.3187,0,11.1
134,15/5/2023,8:18,1.666,119.3196,0,11.1
135,15/5/2023,8:24,1.6835,119.3205,0,11.1
136,15/5/2023,8:30,1.701,119.3214,0,11.1
137,15/5/2023,8:36,1.7185,119.3223,0,11.1
138,15/5/2023,8:42,1.736,119.3232,0,11.1
139,15/5/2023,8:48,1.7535,119.3241,0,11.1
140,15/5/2023,8:54,1.771,119.325,0,11.1
141,15/5/2023,9:00,1.7885,119.3259,0,11.1
142,15/5/2023,9:06,1.806,119.3268,0,11.1
143,15/5/2023,9:12,1.8235,119.3277,0,11.1
144,15/5/2023,9:18,1.841,119.3286,0,11.1
145,15/5/2023,9:24,1.8585,119.3295,0,11.1
146,15/5/2023,9:30,1.876,119.3304,0,11.1
147,15/5/2023,9:36,1.8935,119.3313,0,11.1
148,15/5/2023,9:42,1.911,119.3322,0,11.1
149,15/5/2023,9:48,1.9285,119.3331,0,11.1
150,15/5/2023,9:54,1.946,119.334,0,11.1
151,15/5/2023,10:00,1.9635,119.3349,0,11.1
152,15/5/2023,10:06,1.981,119.3358,0,11.1
153,15/5/2023,10:12,1.9985,119.3367,0,11.1
154,15/5/2023,10:18,2.016,119.3376,0,11.1
155,15/5/2023,10:24,2.0335,119.3385,0,11.1
156,15/5/2023,10:30,2.051,119.3394,0,11.1
157,15/5/2023,10:36,2.0685,119.3403,0,11.1
158,15/5/2023,10:42,2.086,119.3412,0,11.1
159,15/5/2023,10:48,2.1035,119.3421,0,11.1
160,15/5/2023,10:54,2.121,119.343,0,11.1
161,15/5/2023,11:00,2.1385,119.3439,0,11.1
162,15/5/2023,11:06,2.156,119.3448,0,11.1
163,15/5/2023,11:12,2.1735,119.3457,0,11.1
164,15/5/2023,11:18,2.191,119.3466,0,11.1
165,15/5/2023,11:24,2.2085,119.3475,0,11.1
166,15/5/2023,11:30,2.226,119.3484,0,11.1
167,15/5/2023,11:36,2.2435,119.3493,0,11.1
168,15/5/2023,11:42,2.261,119.3502,0,11.1
169,15/5/2023,11:48,2.2785,119.3511,0,11.1
170,15/5/2023,11:54,2.296,119.352,0,11.1
171,15/5/2023,12:00,2.3135,119.3529,0,11.1
172,15/5/2023,12:06,2.331,119.3538,0,11.1
173,15/5/2023,12:12,2.3485,119.3547,0,11.1
174,15/5/2023,12:18,2.366,119.3556,0,11.1
175,15/5/2023,12:24,2.3835,119.3565,0,11.1
176,15/5/2023,12:30,2.401,119.3574,0,11.1
177,15/5/2023,12:36,2.4185,119.3583,0,11.1
178,15/5/2023,12:42,2.436,119.3592,0,11.1
179,15/5/2023,12:48,2.4535,119.3601,0,11.1
180,15/5/2023,12:54,2.471,119.361,0,11.1
181,15/5/2023,13:00,2.4885,119.4765,0,11.1
182,15/5/2023,13:06,2.506,119.4889,0,11.1
183,15/5/2023,13:12,2.5235,119.4889,0,11.1
184,15/5/2023,13:18,2.541,119.4889,0,11.1
185,15/5/2023,13:24,2.5585,119.4889,0,11.1
186,15/5/2023,13:30,2.576,119.4889,0,11.1
187,15/5/2023,13:36,2.5935,119.4889,0,11.1
188,15/5/2023,13:42,2.611,119.4889,0,11.1
189,15/5/2023,13:48,2.6285,119.4889,0,11.1
190,15/5/2023,13:54,2.646,119.4889,0,11.1
191,15/5/2023,14:00,2.6635,119.4889,0,11.1
192,15/5/2023,14:06,2.681,119.4889,0,11.1
193,15/5/2023,14:12,2.6985,119.4889,0,11.1
194,15/5/2023,14:18,2.716,119.4889,0,11.1
195,15/5/2023,14:24,2.7335,119.4889,0,11.1
196,15/5/2023,14:30,2.751,119.4889,0,11.1
197,15/5/2023,14:36,2.7685,119.4889,0,11.1
198,15/5/2023,14:42,2.786,119.4889,0,11.1
199,15/5/2023,14:48,2.8035,119.4889,0,11.1
200,15/5/2023,14:54,2.821,119.4889,0,11.1
201,15/5/2023,15:00,2.8385,119.4889,0,11.1
202,15/5/2023,15:06,2.856,119.4889,0,11.1
203,15/5/2023,15:12,2.8735,119.4889,0,11.1
204,15/5/2023,15:18,2.891,119.4889,0,11.1
205,15/5/2023,15:24,2.9085,119.4889,0,11.1
206,15/5/2023,15:30,2.926,119.4889,0,11.1
207,15/5/2023,15:36,2.9435,119.4889,0,11.1
208,15/5/2023,15:42,2.961,119.4889,0,11.1
209,15/5/2023,15:48,2.9785,119.4889,0,11.1
210,15/5/2023,15:54,2.996,119.4889,0,11.1
211,15/5/2023,16:00,3.0135,119.4889,0,11.1
212,15/5/2023,16:06,3.031,119.4889,0,11.1
213,15/5/2023,16:12,3.0485,119.4889,0,11.1
214,15/5/2023,16:18,3.066,119.4889,0,11.1
215,15/5/2023,16:24,3.0835,119.4889,0,11.1
216,15/5/2023,16:30,3.101,119.4889,0,11.1
217,15/5/2023,16:36,3.1185,119.4889,0,11.1
218,15/5/2023,16:42,3.136,119.4889,0,11.1
219,15/5/2023,16:48,3.1535,119.4889,0,11.1
220,15/5/2023,16:54,3.171,119.4889,0,11.1
221,15/5/2023,17:00,3.1885,119.4889,0,11.1
222,15/5/2023,17:06,3.206,119.4889,0,11.1
223,15/5/2023,17:12,3.2235,119.4889,0,11.1
224,15/5/2023,17:18,3.241,119.4889,0,11.1
225,15/5/2023,17:24,3.2585,119.4889,0,11.1
226,15/5/2023,17:30,3.276,119.4889,0,11.1
227,15/5/2023,17:36,3.2935,119.4889,0,11.1
228,15/5/2023,17:42,3.311,119.4889,0,11.1
229,15/5/2023,17:48,3.3277,119.1433,0,11.1
230,15/5/2023,17:54,3.3325,119.167,90,11.1
231,15/5/2023,18:00,3.3326,119.1851,90,11.1
232,15/5/2023,18:06,3.3327,119.2032,90,11.1
233,15/5/2023,18:12,3.3328,119.2213,90,11.1
234,15/5/2023,18:18,3.3329,119.2394,90,11.1
235,15/5/2023,18:24,3.333,119.2575,90,11.1
236,15/5/2023,18:30,3.3331,119.2756,90,11.1
237,15/5/2023,18:36,3.3332,119.2937,90,11.1
238,15/5/2023,18:42,3.3333,119.3118,90,11.1
239,15/5/2023,18:48,3.3334,119.3299,90,11.1
240,15/5/2023,18:54,3.3335,119.348,90,11.1
241,15/5/2023,19:00,3.3336,119.3661,90,11.1
242,15/5/2023,19:06,3.3337,119.3842,90,11.1
243,15/5/2023,19:12,3.3338,119.4023,90,11.1
244,15/5/2023,19:18,3.3339,119.4204,90,11.1
245,15/5/2023,19:24,3.334,119.4385,90,11.1
246,15/5/2023,19:30,3.3341,119.4566,90,11.1
247,15/5/2023,19:36,3.3342,119.4747,90,11.1
248,15/5/2023,19:42,3.3343,119.4928,90,11.1
249,15/5/2023,19:48,3.3344,119.5109,90,11.1
250,15/5/2023,19:54,3.3345,119.529,90,11.1
251,15/5/2023,20:00,3.3346,119.5471,90,11.1
252,15/5/2023,20:06,3.3347,119.5652,90,11.1
253,15/5/2023,20:12,3.3348,119.5833,90,11.1
254,15/5/2023,20:18,3.3349,119.6014,90,11.1
255,15/5/2023,20:24,3.335,119.6195,90,11.1
256,15/5/2023,20:30,3.3351,119.6376,90,11.1
257,15/5/2023,20:36,3.3352,119.6557,90,11.1
258,15/5/2023,20:42,3.3353,119.6738,90,11.1
259,15/5/2023,20:48,3.3354,119.6919,90,11.1
260,15/5/2023,20:54,3.3355,119.71,90,11.1
261,15/5/2023,21:00,3.3356,119.7281,90,11.1
262,15/5/2023,21:06,3.3357,119.7462,90,11.1
263,15/5/2023,21:12,3.3358,119.7643,90,11.1
264,15/5/2023,21:18,3.3359,119.7824,90,11.1
265,15/5/2023,21:24,3.336,119.8005,90,11.1
266,15/5/2023,21:30,3.3361,119.8186,90,11.1
267,15/5/2023,21:36,3.3362,119.8367,90,11.1
268,15/5/2023,21:42,3.3363,119.8548,90,11.1
269,15/5/2023,21:48,3.3364,119.8729,90,11.1
270,15/5/2023,21:54,3.3365,119.891,90,11.1
271,15/5/2023,22:00,3.3366,119.9091,90,11.1
272,15/5/2023,22:06,3.3367,119.9272,90,11.1
273,15/5/2023,22:12,3.3368,119.9453,90,11.1
274,15/5/2023,22:18,3.3369,119.9634,90,11.1
275,15/5/2023,22:24,3.337,119.9815,90,11.1
276,15/5/2023,22:30,3.3371,119.9996,90,11.1
277,15/5/2023,22:36,3.3372,120.0177,90,11.1
278,15/5/2023,22:42,3.3373,120.0358,90,11.1
279,15/5/2023,22:48,3.3374,120.0539,90,11.1
280,15/5/2023,22:54,3.3375,120.072,90,11.1
281,15/5/2023,23:00,3.3376,120.0901,90,11.1
282,15/5/2023,23:06,3.3377,120.1082,90,11.1
283,15/5/2023,23:12,3.3378,120.1263,90,11.1
284,15/5/2023,23:18,3.3379,120.1444,90,11.1
285,15/5/2023,23:24,3.338,120.1625,90,11.1
286,15/5/2023,23:30,3.3381,120.1806,90,11.1
287,15/5/2023,23:36,3.3382,120.1987,90,11.1
288,15/5/2023,23:42,3.3383,120.2168,90,11.1
289,15/5/2023,23:48,3.3384,120.2349,90,11.1
290,15/5/2023,23:54,3.3385,120.253,90,11.1
291,16/5/2023,0:00,3.3386,120.2711,90,11.1
292,16/5/2023,0:06,3.3387,120.2892,90,11.1
293,16/5/2023,0:12,3.3388,120.3073,90,11.1
294,16/5/2023,0:18,3.3389,120.3254,90,11.1
295,16/5/2023,0:24,3.339,120.3435,90,11.1
296,16/5/2023,0:30,3.3391,120.3616,90,11.1
297,16/5/2023,0:36,3.3392,120.3797,90,11.1
298,16/5/2023,0:42,3.3393,120.3978,90,11.1
299,16/5/2023,0:48,3.3394,120.4159,90,11.1
300,16/5/2023,0:54,3.3395,120.434,90,11.1
301,16/5/2023,1:00,3.3396,120.4521,90,11.1
302,16/5/2023,1:06,3.3397,120.4702,90,11.1
303,16/5/2023,1:12,3.3398,120.4883,90,11.1
304,16/5/2023,1:18,3.3399,120.5064,90,11.1
305,16/5/2023,1:24,3.34,120.5245,90,11.1
306,16/5/2023,1:30,3.3401,120.5426,90,11.1
307,16/5/2023,1:36,3.3402,120.5607,90,11.1
308,16/5/2023,1:42,3.3403,120.5788,90,11.1
309,16/5/2023,1:48,3.3404,120.5969,90,11.1
310,16/5/2023,1:54,3.3405,120.615,90,11.1
311,16/5/2023,2:00,3.3406,120.6331,90,11.1
312,16/5/2023,2:06,3.3407,120.6512,90,11.1
313,16/5/2023,2:12,3.3408,120.6693,90,11.1
314,16/5/2023,2:18,3.3409,120.6874,90,11.1
315,16/5/2023,2:24,3.341,120.7055,90,11.1
316,16/5/2023,2:30,3.3411,120.7236,90,11.1
317,16/5/2023,2:36,3.3412,120.7417,90,11.1
318,16/5/2023,2:42,3.3413,120.7598,90,11.1
319,16/5/2023,2:48,3.3414,120.7779,90,11.1
320,16/5/2023,2:54,3.3415,120.796,90,11.1
321,16/5/2023,3:00,3.3416,120.8141,90,11.1
322,16/5/2023,3:06,3.3417,120.8322,90,11.1
323,16/5/2023,3:12,3.3418,120.8503,90,11.1
324,16/5/2023,3:18,3.3419,120.8684,90,11.1
325,16/5/2023,3:24,3.342,120.8865,90,11.1
326,16/5/2023,3:30,3.3421,120.9046,90,11.1
327,16/5/2023,3:36,3.3422,120.9227,90,11.1
328,16/5/2023,3:42,3.3423,120.9408,90,11.1
329,16/5/2023,3:48,3.3424,120.9589,90,11.1
330,16/5/2023,3:54,3.3425,120.977,90,11.1
331,16/5/2023,4:00,3.3426,120.9951,90,11.1
332,16/5/2023,4:06,3.3427,121.0132,90,11.1
333,16/5/2023,4:12,3.3428,121.0313,90,11.1
334,16/5/2023,4:18,3.3429,121.0494,90,11.1
335,16/5/2023,4:24,3.343,121.0675,90,11.1
336,16/5/2023,4:30,3.3431,121.0856,90,11.1
337,16/5/2023,4:36,3.3432,121.1037,90,11.1
338,16/5/2023,4:42,3.3433,121.1218,90,11.1
339,16/5/2023,4:48,3.3434,121.1399,90,11.1
340,16/5/2023,4:54,3.3435,121.158,90,11.1
341,16/5/2023,5:00,3.3436,121.1761,90,11.1
342,16/5/2023,5:06,3.3437,121.1942,90,11.1
343,16/5/2023,5:12,3.3438,121.2123,90,11.1
344,16/5/2023,5:18,3.3439,121.2304,90,11.1
345,16/5/2023,5:24,3.344,121.2485,90,11.1
346,16/5/2023,5:30,3.3441,121.2666,90,11.1
347,16/5/2023,5:36,3.3442,121.2847,90,11.1
348,16/5/2023,5:42,3.3443,121.3028,90,11.1
349,16/5/2023,5:48,3.3444,121.3209,90,11.1
350,16/5/2023,5:54,3.3445,121.339,90,11.1
351,16/5/2023,6:00,3.3446,121.3571,90,11.1
352,16/5/2023,6:06,3.3447,121.3752,90,11.1
353,16/5/2023,6:12,3.3448,121.3933,90,11.1
354,16/5/2023,6:18,3.3449,121.4114,90,11.1
355,16/5/2023,6:24,3.345,121.4295,90,11.1
356,16/5/2023,6:30,3.3451,121.4476,90,11.1
357,16/5/2023,6:36,3.3452,121.4657,90,11.1
358,16/5/2023,6:42,3.3453,121.4838,90,11.1
359,16/5/2023,6:48,3.3454,121.5019,90,11.1
360,16/5/2023,6:54,3.3455,121.52,90,11.1
361,16/5/2023,7:00,3.3456,121.5381,90,11.1
362,16/5/2023,7:06,3.3457,121.5562,90,11.1
363,16/5/2023,7:12,3.3458,121.5743,90,11.1
364,16/5/2023,7:18,3.3459,121.5924,90,11.1
365,16/5/2023,7:24,3.346,121.6105,90,11.1
366,16/5/2023,7:30,3.3461,121.6286,90,11.1
367,16/5/2023,7:36,3.3462,121.6467,90,11.1
368,16/5/2023,7:42,3.3463,121.6648,90,11.1
369,16/5/2023,7:48,3.3464,121.6829,90,11.1
370,16/5/2023,7:54,3.3465,121.701,90,11.1
371,16/5/2023,8:00,3.3466,121.7191,90,11.1
372,16/5/2023,8:06,3.3467,121.7372,90,11.1
373,16/5/2023,8:12,3.3468,121.7553,90,11.1
374,16/5/2023,8:18,3.3469,121.7734,90,11.1
375,16/5/2023,8:24,3.347,121.7915,90,11.1
376,16/5/2023,8:30,3.3473,121.8096,90,11.1
377,16/5/2023,8:36,3.3476,121.8277,90,11.1
378,16/5/2023,8:42,3.3478,121.8458,90,11.1
379,16/5/2023,8:48,3.3479,121.8686,90,0
380,16/5/2023,8:54,3.3479,121.8686,90,0
381,16/5/2023,9:00,3.3479,121.8686,90,0
382,16/5/2023,9:06,3.3479,121.8686,90,0
383,16/5/2023,9:12,3.3479,121.8686,90,0
384,16/5/2023,9:18,3.3479,121.8686,90,0
385,16/5/2023,9:24,3.3479,121.8686,90,0
386,16/5/2023,9:30,3.3479,121.8686,90,0
387,16/5/2023,9:36,3.3479,121.8686,90,0
388,16/5/2023,9:42,3.3479,121.8686,90,0
389,16/5/2023,9:48,3.3479,121.8686,90,0
390,16/5/2023,9:54,3.3479,121.8686,90,0
391,16/5/2023,10:00,3.3479,121.8686,90,0
392,16/5/2023,10:06,3.3479,121.8686,90,0
393,16/5/2023,10:12,3.3479,121.8686,90,0
394,16/5/2023,10:18,3.3479,121.8686,90,0
395,16/5/2023,10:24,3.3479,121.8686,90,0
396,16/5/2023,10:30,3.3479,121.8686,90,0
397,16/5/2023,10:36,3.3479,121.8686,90,0
398,16/5/2023,10:42,3.3479,121.8686,90,0
399,16/5/2023,10:48,3.3479,121.8686,90,0
400,16/5/2023,10:54,3.3479,121.8686,90,0
401,16/5/2023,11:00,3.3479,121.8686,90,0
402,16/5/2023,11:06,3.3479,121.8686,90,0
403,16/5/2023,11:12,3.3479,121.8686,90,0
404,16/5/2023,11:18,3.3479,121.8686,90,0
405,16/5/2023,11:24,3.3479,121.8686,90,0
406,16/5/2023,11:30,3.3479,121.8686,90,0
407,16/5/2023,11:36,3.3479,121.8686,90,0
408,16/5/2023,11:42,3.3479,121.8686,90,0
409,16/5/2023,11:48,3.348,121.8867,90,11.1
410,16/5/2023,11:54,3.3481,121.9048,90,11.1
411,16/5/2023,12:00,3.3482,121.9229,90,11.1
412,16/5/2023,12:06,3.3483,121.941,90,11.1
413,16/5/2023,12:12,3.3484,121.9591,90,11.1
414,16/5/2023,12:18,3.3485,121.9772,90,11.1
415,16/5/2023,12:24,3.3486,121.9953,90,11.1
416,16/5/2023,12:30,3.3487,122.0134,90,11.1
417,16/5/2023,12:36,3.3488,122.0315,90,11.1
418,16/5/2023,12:42,3.3489,122.0496,90,11.1
419,16/5/2023,12:48,3.349,122.0677,90,11.1
420,16/5/2023,12:54,3.3491,122.0858,90,11.1
421,16/5/2023,13:00,3.3492,122.1039,90,11.1
422,16/5/2023,13:06,3.3493,122.122,90,11.1
423,16/5/2023,13:12,3.3494,122.1401,90,11.1
424,16/5/2023,13:18,3.3495,122.1582,90,11.1
425,16/5/2023,13:24,3.3496,122.1763,90,11.1
426,16/5/2023,13:30,3.3497,122.1944,90,11.1
427,16/5/2023,13:36,3.3498,122.2125,90,11.1
428,16/5/2023,13:42,3.3499,122.2306,90,11.1
429,16/5/2023,13:48,3.35,122.2487,90,11.1
430,16/5/2023,13:54,3.3501,122.2668,90,11.1
431,16/5/2023,14:00,3.3502,122.2849,90,11.1
432,16/5/2023,14:06,3.3503,122.303,90,11.1
433,16/5/2023,14:12,3.3504,122.3211,90,11.1
434,16/5/2023,14:18,3.3505,122.3392,90,11.1
435,16/5/2023,14:24,3.3506,122.3573,90,11.1
436,16/5/2023,14:30,3.3507,122.3754,90,11.1
437,16/5/2023,14:36,3.3508,122.3935,90,11.1
438,16/5/2023,14:42,3.3509,122.4116,90,11.1
439,16/5/2023,14:48,3.351,122.4297,90,11.1
440,16/5/2023,14:54,3.3511,122.4478,90,11.1
441,16/5/2023,15:00,3.3512,122.4659,90,11.1
442,16/5/2023,15:06,3.3513,122.484,90,11.1
443,16/5/2023,15:12,3.3514,122.5021,90,11.1
444,16/5/2023,15:18,3.3515,122.5202,90,11.1
445,16/5/2023,15:24,3.3516,122.5383,90,11.1
446,16/5/2023,15:30,3.3517,122.5564,90,11.1
447,16/5/2023,15:36,3.3518,122.5745,90,11.1
448,16/5/2023,15:42,3.3519,122.5926,90,11.1
449,16/5/2023,15:48,3.352,122.6107,90,11.1
450,16/5/2023,15:54,3.3521,122.6288,90,11.1
451,16/5/2023,16:00,3.3522,122.6469,90,11.1
452,16/5/2023,16:06,3.3523,122.665,90,11.1
453,16/5/2023,16:12,3.3524,122.6831,90,11.1
454,16/5/2023,16:18,3.3525,122.7012,90,11.1
455,16/5/2023,16:24,3.3526,122.7193,90,11.1
456,16/5/2023,16:30,3.3527,122.7374,90,11.1
457,16/5/2023,16:36,3.3528,122.7555,90,11.1
458,16/5/2023,16:42,3.3529,122.7736,90,11.1
459,16/5/2023,16:48,3.353,122.7917,90,11.1
460,16/5/2023,16:54,3.3531,122.8098,90,11.1
461,16/5/2023,17:00,3.3532,122.8279,90,11.1
462,16/5/2023,17:06,3.3533,122.846,90,11.1
463,16/5/2023,17:12,3.3534,122.8641,90,11.1
464,16/5/2023,17:18,3.3535,122.8822,90,11.1
465,16/5/2023,17:24,3.3536,122.9003,90,11.1
466,16/5/2023,17:30,3.3537,122.9184,90,11.1
467,16/5/2023,17:36,3.3538,122.9365,90,11.1
468,16/5/2023,17:42,3.3539,122.9546,90,11.1
469,16/5/2023,17:48,3.354,122.9727,90,11.1
470,16/5/2023,17:54,3.3541,122.9908,90,11.1
471,16/5/2023,18:00,3.3542,123.0089,90,11.1
472,16/5/2023,18:06,3.3543,123.027,90,11.1
473,16/5/2023,18:12,3.3544,123.0451,90,11.1
474,16/5/2023,18:18,3.3545,123.0632,90,11.1
475,16/5/2023,18:24,3.3546,123.0813,90,11.1
476,16/5/2023,18:30,3.3547,123.0994,90,11.1
477,16/5/2023,18:36,3.3548,123.1175,90,11.1
478,16/5/2023,18:42,3.3549,123.1356,90,11.1
479,16/5/2023,18:48,3.3659,123.1497,52,11.1
480,16/5/2023,18:54,3.377,123.1638,52,11.1
481,16/5/2023,19:00,3.3881,123.1779,52,11.1
482,16/5/2023,19:06,3.3992,123.192,52,11.1
483,16/5/2023,19:12,3.4103,123.2061,52,11.1
484,16/5/2023,19:18,3.4214,123.2202,52,11.1
485,16/5/2023,19:24,3.4325,123.2343,52,11.1
486,16/5/2023,19:30,3.4436,123.2484,52,11.1
