No,Tanggal,Pukul,Latitude ,Longitude,Heading,Kecepatan K1(knots)
114,15/5/2023,6:18,-2.1311,118.4711,18,11.1
115,15/5/2023,6:24,-2.1311,118.4711,18,11.1
116,15/5/2023,6:30,-2.1311,118.4711,18,11.1
117,15/5/2023,6:36,-2.1311,118.4711,18,11.1
118,15/5/2023,6:42,-2.1311,118.4711,18,11.1
119,15/5/2023,6:48,-2.1311,118.4711,18,11.1
120,15/5/2023,6:54,-2.1311,118.4711,18,11.1
121,15/5/2023,7:00,-2.1311,118.4711,18,11.1
122,15/5/2023,7:06,-2.1311,118.4711,18,11.1
123,15/5/2023,7:12,-2.1311,118.4711,18,11.1
124,15/5/2023,7:18,-2.1311,118.4711,18,11.1
125,15/5/2023,7:24,-2.1311,118.4711,18,11.1
126,15/5/2023,7:30,-2.1311,118.4711,18,11.1
127,15/5/2023,7:36,-2.1311,118.4711,18,11.1
128,15/5/2023,7:42,-2.1311,118.4711,18,11.1
129,15/5/2023,7:48,-2.1311,118.4711,18,11.1
130,15/5/2023,7:54,-2.1311,118.4711,18,11.1
131,15/5/2023,8:00,-2.1311,118.4711,18,11.1
132,15/5/2023,8:06,-2.1311,118.4711,18,11.1
133,15/5/2023,8:12,-2.1311,118.4711,18,11.1
134,15/5/2023,8:18,-2.1311,118.4711,18,11.1
135,15/5/2023,8:24,-2.1311,118.4711,18,11.1
136,15/5/2023,8:30,-2.1311,118.4711,18,11.1
137,15/5/2023,8:36,-2.1311,118.4711,18,11.1
138,15/5/2023,8:42,-2.1311,118.4711,18,11.1
139,15/5/2023,8:48,-2.1311,118.4711,18,11.1
140,15/5/2023,8:54,-2.1311,118.4711,18,11.1
141,15/5/2023,9:00,-2.1311,118.4711,18,11.1
142,15/5/2023,9:06,-2.1311,118.4711,18,11.1
143,15/5/2023,9:12,-2.1311,118.4711,18,11.1
144,15/5/2023,9:18,-2.1311,118.4711,18,11.1
145,15/5/2023,9:24,-2.1311,118.4711,18,11.1
146,15/5/2023,9:30,-2.1311,118.4711,18,11.1
147,15/5/2023,9:36,-2.1311,118.4711,18,11.1
148,15/5/2023,9:42,-2.1311,118.4711,18,11.1
149,15/5/2023,9:48,-2.1311,118.4711,18,11.1
150,15/5/2023,9:54,-2.1311,118.4711,18,11.1
151,15/5/2023,10:00,-2.1311,118.4711,18,11.1
152,15/5/2023,10:06,-2.1311,118.4711,18,11.1
153,15/5/2023,10:12,-2.1311,118.4711,18,11.1
154,15/5/2023,10:18,-2.1311,118.4711,18,11.1
155,15/5/2023,10:24,-2.1311,118.4711,18,11.1
156,15/5/2023,10:30,-2.1311,118.4711,18,11.1
157,15/5/2023,10:36,-2.1311,118.4711,18,11.1
158,15/5/2023,10:42,-2.1311,118.4711,18,11.1
159,15/5/2023,10:48,-2.1311,118.4711,18,11.1
160,15/5/2023,10:54,-2.1311,118.4711,18,11.1
161,15/5/2023,11:00,-2.1311,118.4711,18,11.1
162,15/5/2023,11:06,-2.1311,118.4711,18,11.1
163,15/5/2023,11:12,-2.1311,118.4711,18,11.1
164,15/5/2023,11:18,-2.1311,118.4711,18,11.1
165,15/5/2023,11:24,-2.1311,118.4711,18,11.1
166,15/5/2023,11:30,-2.1311,118.4711,18,11.1
167,15/5/2023,11:36,-2.1311,118.4711,18,11.1
168,15/5/2023,11:42,-2.1311,118.4711,18,11.1
169,15/5/2023,11:48,-2.1311,118.4711,18,11.1
170,15/5/2023,11:54,-2.1311,118.4711,18,11.1
171,15/5/2023,12:00,-2.1311,118.4711,18,11.1
172,15/5/2023,12:06,-2.1311,118.4711,18,11.1
173,15/5/2023,12:12,-2.1311,118.4711,18,11.1
174,15/5/2023,12:18,-2.1311,118.4711,18,11.1
175,15/5/2023,12:24,-2.1311,118.4711,18,11.1
176,15/5/2023,12:30,-2.1311,118.4711,18,11.1
177,15/5/2023,12:36,-2.1311,118.4711,18,11.1
178,15/5/2023,12:42,-2.1311,118.4711,18,11.1
179,15/5/2023,12:48,-2.1311,118.4711,18,11.1
180,15/5/2023,12:54,-2.1311,118.4711,18,11.1
181,15/5/2023,13:00,0.8545,119.4765,44,11.1
182,15/5/2023,13:06,0.8675,119.4889,44,11.1
183,15/5/2023,13:12,0.8675,119.4889,44,11.1
184,15/5/2023,13:18,0.8675,119.4889,44,11.1
185,15/5/2023,13:24,0.8675,119.4889,44,11.1
186,15/5/2023,13:30,0.8675,119.4889,44,11.1
187,15/5/2023,13:36,0.8675,119.4889,44,11.1
188,15/5/2023,13:42,0.8675,119.4889,44,11.1
189,15/5/2023,13:48,0.8675,119.4889,44,11.1
190,15/5/2023,13:54,0.8675,119.4889,44,11.1
191,15/5/2023,14:00,0.8675,119.4889,44,11.1
192,15/5/2023,14:06,0.8675,119.4889,44,11.1
193,15/5/2023,14:12,0.8675,119.4889,44,11.1
194,15/5/2023,14:18,0.8675,119.4889,44,11.1
195,15/5/2023,14:24,0.8675,119.4889,44,11.1
196,15/5/2023,14:30,0.8675,119.4889,44,11.1
197,15/5/2023,14:36,0.8675,119.4889,44,11.1
198,15/5/2023,14:42,0.8675,119.4889,44,11.1
199,15/5/2023,14:48,0.8675,119.4889,44,11.1
200,15/5/2023,14:54,0.8675,119.4889,44,11.1
201,15/5/2023,15:00,0.8675,119.4889,44,11.1
202,15/5/2023,15:06,0.8675,119.4889,44,11.1
203,15/5/2023,15:12,0.8675,119.4889,44,11.1
204,15/5/2023,15:18,0.8675,119.4889,44,11.1
205,15/5/2023,15:24,0.8675,119.4889,44,11.1
206,15/5/2023,15:30,0.8675,119.4889,44,11.1
207,15/5/2023,15:36,0.8675,119.4889,44,11.1
208,15/5/2023,15:42,0.8675,119.4889,44,11.1
209,15/5/2023,15:48,0.8675,119.4889,44,11.1
210,15/5/2023,15:54,0.8675,119.4889,44,11.1
211,15/5/2023,16:00,0.8675,119.4889,44,11.1
212,15/5/2023,16:06,0.8675,119.4889,44,11.1
213,15/5/2023,16:12,0.8675,119.4889,44,11.1
214,15/5/2023,16:18,0.8675,119.4889,44,11.1
215,15/5/2023,16:24,0.8675,119.4889,44,11.1
216,15/5/2023,16:30,0.8675,119.4889,44,11.1
217,15/5/2023,16:36,0.8675,119.4889,44,11.1
218,15/5/2023,16:42,0.8675,119.4889,44,11.1
219,15/5/2023,16:48,0.8675,119.4889,44,11.1
220,15/5/2023,16:54,0.8675,119.4889,44,11.1
221,15/5/2023,17:00,0.8675,119.4889,44,11.1
222,15/5/2023,17:06,0.8675,119.4889,44,11.1
223,15/5/2023,17:12,0.8675,119.4889,44,11.1
224,15/5/2023,17:18,0.8675,119.4889,44,11.1
225,15/5/2023,17:24,0.8675,119.4889,44,11.1
226,15/5/2023,17:30,0.8675,119.4889,44,11.1
227,15/5/2023,17:36,0.8675,119.4889,44,11.1
228,15/5/2023,17:42,0.8675,119.4889,44,11.1
229,15/5/2023,17:48,0.8675,119.4889,44,11.1
230,15/5/2023,17:54,0.8675,119.4889,44,11.1
231,15/5/2023,18:00,0.8675,119.4889,44,11.1
232,15/5/2023,18:06,0.8675,119.4889,44,11.1
233,15/5/2023,18:12,0.8675,119.4889,44,11.1
234,15/5/2023,18:18,0.8675,119.4889,44,11.1
235,15/5/2023,18:24,0.8675,119.4889,44,11.1
236,15/5/2023,18:30,0.8675,119.4889,44,11.1
237,15/5/2023,18:36,0.8675,119.4889,44,11.1
238,15/5/2023,18:42,0.8675,119.4889,44,11.1
239,15/5/2023,18:48,0.8675,119.4889,44,11.1
240,15/5/2023,18:54,0.8675,119.4889,44,11.1
241,15/5/2023,19:00,0.8675,119.4889,44,11.1
242,15/5/2023,19:06,0.8675,119.4889,44,11.1
243,15/5/2023,19:12,0.8675,119.4889,44,11.1
244,15/5/2023,19:18,0.8675,119.4889,44,11.1
245,15/5/2023,19:24,0.8675,119.4889,44,11.1
246,15/5/2023,19:30,0.8675,119.4889,44,11.1
247,15/5/2023,19:36,0.8675,119.4889,44,11.1
248,15/5/2023,19:42,0.8675,119.4889,44,11.1
249,15/5/2023,19:48,0.8675,119.4889,44,11.1
250,15/5/2023,19:54,0.8675,119.4889,44,11.1
251,15/5/2023,20:00,0.8675,119.4889,44,11.1
252,15/5/2023,20:06,0.8675,119.4889,44,11.1
253,15/5/2023,20:12,0.8675,119.4889,44,11.1
254,15/5/2023,20:18,0.8675,119.4889,44,11.1
255,15/5/2023,20:24,0.8675,119.4889,44,11.1
256,15/5/2023,20:30,0.8675,119.4889,44,11.1
257,15/5/2023,20:36,0.8675,119.4889,44,11.1
258,15/5/2023,20:42,0.8675,119.4889,44,11.1
259,15/5/2023,20:48,0.8675,119.4889,44,11.1
260,15/5/2023,20:54,0.8675,119.4889,44,11.1
261,15/5/2023,21:00,0.8675,119.4889,44,11.1
262,15/5/2023,21:06,0.8675,119.4889,44,11.1
263,15/5/2023,21:12,0.8675,119.4889,44,11.1
264,15/5/2023,21:18,0.8675,119.4889,44,11.1
265,15/5/2023,21:24,0.8675,119.4889,44,11.1
266,15/5/2023,21:30,0.8675,119.4889,44,11.1
267,15/5/2023,21:36,0.8675,119.4889,44,11.1
268,15/5/2023,21:42,0.8675,119.4889,44,11.1
269,15/5/2023,21:48,0.8675,119.4889,44,11.1
270,15/5/2023,21:54,0.8675,119.4889,44,11.1
271,15/5/2023,22:00,0.8675,119.4889,44,11.1
272,15/5/2023,22:06,0.8675,119.4889,44,11.1
273,15/5/2023,22:12,0.8675,119.4889,44,11.1
274,15/5/2023,22:18,0.8675,119.4889,44,11.1
275,15/5/2023,22:24,0.8675,119.4889,44,11.1
276,15/5/2023,22:30,0.8675,119.4889,44,11.1
277,15/5/2023,22:36,0.8675,119.4889,44,11.1
278,15/5/2023,22:42,0.8675,119.4889,44,11.1
279,15/5/2023,22:48,0.8675,119.4889,44,11.1
280,15/5/2023,22:54,0.8675,119.4889,44,11.1
281,15/5/2023,23:00,0.8675,119.4889,44,11.1
282,15/5/2023,23:06,0.8675,119.4889,44,11.1
283,15/5/2023,23:12,0.8675,119.4889,44,11.1
284,15/5/2023,23:18,0.8675,119.4889,44,11.1
285,15/5/2023,23:24,0.8675,119.4889,44,11.1
286,15/5/2023,23:30,0.8675,119.4889,44,11.1
287,15/5/2023,23:36,0.8675,119.4889,44,11.1
288,15/5/2023,23:42,0.8675,119.4889,44,11.1
289,15/5/2023,23:48,0.8675,119.4889,44,11.1
290,15/5/2023,23:54,0.8675,119.4889,44,11.1
291,16/5/2023,0:00,0.8675,119.4889,44,11.1
292,16/5/2023,0:06,0.8675,119.4889,44,11.1
293,16/5/2023,0:12,0.8675,119.4889,44,11.1
294,16/5/2023,0:18,0.8675,119.4889,44,11.1
295,16/5/2023,0:24,0.8675,119.4889,44,11.1
296,16/5/2023,0:30,0.8675,119.4889,44,11.1
297,16/5/2023,0:36,0.8675,119.4889,44,11.1
298,16/5/2023,0:42,0.8675,119.4889,44,11.1
299,16/5/2023,0:48,0.8675,119.4889,44,11.1
300,16/5/2023,0:54,0.8675,119.4889,44,11.1
301,16/5/2023,1:00,0.8675,119.4889,44,11.1
302,16/5/2023,1:06,0.8675,119.4889,44,11.1
303,16/5/2023,1:12,0.8675,119.4889,44,11.1
304,16/5/2023,1:18,0.8675,119.4889,44,11.1
305,16/5/2023,1:24,0.8675,119.4889,44,11.1
306,16/5/2023,1:30,0.8675,119.4889,44,11.1
307,16/5/2023,1:36,0.8675,119.4889,44,11.1
308,16/5/2023,1:42,0.8675,119.4889,44,11.1
309,16/5/2023,1:48,0.8675,119.4889,44,11.1
310,16/5/2023,1:54,0.8675,119.4889,44,11.1
311,16/5/2023,2:00,0.8675,119.4889,44,11.1
312,16/5/2023,2:06,0.8675,119.4889,44,11.1
313,16/5/2023,2:12,0.8675,119.4889,44,11.1
314,16/5/2023,2:18,0.8675,119.4889,44,11.1
315,16/5/2023,2:24,0.8675,119.4889,44,11.1
316,16/5/2023,2:30,0.8675,119.4889,44,11.1
317,16/5/2023,2:36,0.8675,119.4889,44,11.1
318,16/5/2023,2:42,0.8675,119.4889,44,11.1
319,16/5/2023,2:48,0.8675,119.4889,44,11.1
320,16/5/2023,2:54,0.8675,119.4889,44,11.1
321,16/5/2023,3:00,0.8675,119.4889,44,11.1
322,16/5/2023,3:06,0.8675,119.4889,44,11.1
323,16/5/2023,3:12,0.8675,119.4889,44,11.1
324,16/5/2023,3:18,0.8675,119.4889,44,11.1
325,16/5/2023,3:24,0.8675,119.4889,44,11.1
326,16/5/2023,3:30,0.8675,119.4889,44,11.1
327,16/5/2023,3:36,0.8675,119.4889,44,11.1
328,16/5/2023,3:42,0.8675,119.4889,44,11.1
329,16/5/2023,3:48,0.8675,119.4889,44,11.1
330,16/5/2023,3:54,0.8675,119.4889,44,11.1
331,16/5/2023,4:00,0.8675,119.4889,44,11.1
332,16/5/2023,4:06,0.8675,119.4889,44,11.1
333,16/5/2023,4:12,0.8675,119.4889,44,11.1
334,16/5/2023,4:18,0.8675,119.4889,44,11.1
335,16/5/2023,4:24,0.8675,119.4889,44,11.1
336,16/5/2023,4:30,0.8675,119.4889,44,11.1
337,16/5/2023,4:36,0.8675,119.4889,44,11.1
338,16/5/2023,4:42,0.8675,119.4889,44,11.1
339,16/5/2023,4:48,0.8675,119.4889,44,11.1
340,16/5/2023,4:54,0.8675,119.4889,44,11.1
341,16/5/2023,5:00,0.8675,119.4889,44,11.1
342,16/5/2023,5:06,0.8675,119.4889,44,11.1
343,16/5/2023,5:12,0.8675,119.4889,44,11.1
344,16/5/2023,5:18,0.8675,119.4889,44,11.1
345,16/5/2023,5:24,0.8675,119.4889,44,11.1
346,16/5/2023,5:30,0.8675,119.4889,44,11.1
347,16/5/2023,5:36,0.8675,119.4889,44,11.1
348,16/5/2023,5:42,0.8675,119.4889,44,11.1
349,16/5/2023,5:48,0.8675,119.4889,44,11.1
350,16/5/2023,5:54,0.8675,119.4889,44,11.1
351,16/5/2023,6:00,0.8675,119.4889,44,11.1
352,16/5/2023,6:06,0.8675,119.4889,44,11.1
353,16/5/2023,6:12,0.8675,119.4889,44,11.1
354,16/5/2023,6:18,0.8675,119.4889,44,11.1
355,16/5/2023,6:24,0.8675,119.4889,44,11.1
356,16/5/2023,6:30,0.8675,119.4889,44,11.1
357,16/5/2023,6:36,0.8675,119.4889,44,11.1
358,16/5/2023,6:42,0.8675,119.4889,44,11.1
359,16/5/2023,6:48,0.8675,119.4889,44,11.1
360,16/5/2023,6:54,0.8675,119.4889,44,11.1
361,16/5/2023,7:00,0.8675,119.4889,44,11.1
362,16/5/2023,7:06,0.8675,119.4889,44,11.1
363,16/5/2023,7:12,0.8675,119.4889,44,11.1
364,16/5/2023,7:18,3.2205,121.7333,44,0
365,16/5/2023,7:24,3.2205,121.7333,44,0
366,16/5/2023,7:30,3.2205,121.7333,44,0
367,16/5/2023,7:36,3.2205,121.7333,44,0
368,16/5/2023,7:42,3.2205,121.7333,44,0
369,16/5/2023,7:48,3.2205,121.7333,44,0
370,16/5/2023,7:54,3.2205,121.7333,44,0
371,16/5/2023,8:00,3.2205,121.7333,44,0
372,16/5/2023,8:06,3.2205,121.7333,44,0
373,16/5/2023,8:12,3.2205,121.7333,44,0
374,16/5/2023,8:18,3.2205,121.7333,44,0
375,16/5/2023,8:24,3.2205,121.7333,44,0
376,16/5/2023,8:30,3.2205,121.7333,44,0
377,16/5/2023,8:36,3.2205,121.7333,44,0
378,16/5/2023,8:42,3.2205,121.7333,44,0
379,16/5/2023,8:48,3.2205,121.7333,44,0
380,16/5/2023,8:54,3.2205,121.7333,44,0
381,16/5/2023,9:00,3.2205,121.7333,44,0
382,16/5/2023,9:06,3.2205,121.7333,44,0
383,16/5/2023,9:12,3.2205,121.7333,44,0
384,16/5/2023,9:18,3.2205,121.7333,44,0
385,16/5/2023,9:24,3.2205,121.7333,44,0
386,16/5/2023,9:30,3.2205,121.7333,44,0
387,16/5/2023,9:36,3.2205,121.7333,44,0
388,16/5/2023,9:42,3.2205,121.7333,44,0
389,16/5/2023,9:48,3.2205,121.7333,44,0
390,16/5/2023,9:54,3.2205,121.7333,44,0
391,16/5/2023,10:00,3.2205,121.7333,44,0
392,16/5/2023,10:06,3.2205,121.7333,44,0
393,16/5/2023,10:12,3.2205,121.7333,44,0
394,16/5/2023,10:18,3.2364,121.7243,330,11.1
395,16/5/2023,10:24,3.2522,121.7155,330,11.1
396,16/5/2023,10:30,3.2522,121.7155,330,11.1
397,16/5/2023,10:36,3.2522,121.7155,330,11.1
398,16/5/2023,10:42,3.2522,121.7155,330,11.1
399,16/5/2023,10:48,3.2522,121.7155,330,11.1
400,16/5/2023,10:54,3.2522,121.7155,330,11.1
401,16/5/2023,11:00,3.2522,121.7155,330,11.1
402,16/5/2023,11:06,3.2522,121.7155,330,11.1
403,16/5/2023,11:12,3.2522,121.7155,330,11.1
404,16/5/2023,11:18,3.2522,121.7155,330,11.1
405,16/5/2023,11:24,3.2522,121.7155,330,11.1
406,16/5/2023,11:30,3.2522,121.7155,330,11.1
407,16/5/2023,11:36,3.2522,121.7155,330,11.1
408,16/5/2023,11:42,3.2522,121.7155,330,11.1
409,16/5/2023,11:48,3.2522,121.7155,330,11.1
410,16/5/2023,11:54,3.2522,121.7155,330,11.1
411,16/5/2023,12:00,3.2522,121.7155,330,11.1
412,16/5/2023,12:06,3.2522,121.7155,330,11.1
413,16/5/2023,12:12,3.2522,121.7155,330,11.1
414,16/5/2023,12:18,3.2522,121.7155,330,11.1
415,16/5/2023,12:24,3.2522,121.7155,330,11.1
416,16/5/2023,12:30,3.2522,121.7155,330,11.1
417,16/5/2023,12:36,3.2522,121.7155,330,11.1
418,16/5/2023,12:42,3.2522,121.7155,330,11.1
419,16/5/2023,12:48,3.2522,121.7155,330,11.1
420,16/5/2023,12:54,3.2522,121.7155,330,11.1
421,16/5/2023,13:00,3.2522,121.7155,330,11.1
422,16/5/2023,13:06,3.2522,121.7155,330,11.1
423,16/5/2023,13:12,3.2522,121.7155,330,11.1
424,16/5/2023,13:18,3.2522,121.7155,330,11.1
425,16/5/2023,13:24,3.2522,121.7155,330,11.1
426,16/5/2023,13:30,3.2522,121.7155,330,11.1
427,16/5/2023,13:36,3.2522,121.7155,330,11.1
428,16/5/2023,13:42,3.2522,121.7155,330,11.1
429,16/5/2023,13:48,3.2522,121.7155,330,11.1
430,16/5/2023,13:54,3.2522,121.7155,330,11.1
431,16/5/2023,14:00,3.2522,121.7155,330,11.1
432,16/5/2023,14:06,3.2522,121.7155,330,11.1
433,16/5/2023,14:12,3.2522,121.7155,330,11.1
434,16/5/2023,14:18,3.2522,121.7155,330,11.1
435,16/5/2023,14:24,3.2522,121.7155,330,11.1
436,16/5/2023,14:30,3.2522,121.7155,330,11.1
437,16/5/2023,14:36,3.2522,121.7155,330,11.1
438,16/5/2023,14:42,3.2522,121.7155,330,11.1
439,16/5/2023,14:48,3.2522,121.7155,330,11.1
440,16/5/2023,14:54,3.2522,121.7155,330,11.1
441,16/5/2023,15:00,3.2522,121.7155,330,11.1
442,16/5/2023,15:06,3.2522,121.7155,330,11.1
443,16/5/2023,15:12,3.2522,121.7155,330,11.1
444,16/5/2023,15:18,3.2522,121.7155,330,11.1
445,16/5/2023,15:24,3.2522,121.7155,330,11.1
446,16/5/2023,15:30,3.2522,121.7155,330,11.1
447,16/5/2023,15:36,3.2522,121.7155,330,11.1
448,16/5/2023,15:42,3.2522,121.7155,330,11.1
449,16/5/2023,15:48,3.2522,121.7155,330,11.1
450,16/5/2023,15:54,3.2522,121.7155,330,11.1
451,16/5/2023,16:00,3.2522,121.7155,330,11.1
452,16/5/2023,16:06,3.2522,121.7155,330,11.1
453,16/5/2023,16:12,3.2522,121.7155,330,11.1
454,16/5/2023,16:18,3.2522,121.7155,330,11.1
455,16/5/2023,16:24,3.2522,121.7155,330,11.1
456,16/5/2023,16:30,3.2522,121.7155,330,11.1
457,16/5/2023,16:36,3.2522,121.7155,330,11.1
458,16/5/2023,16:42,3.2522,121.7155,330,11.1
459,16/5/2023,16:48,3.2522,121.7155,330,11.1
460,16/5/2023,16:54,3.2522,121.7155,330,11.1
461,16/5/2023,17:00,3.2522,121.7155,330,11.1
462,16/5/2023,17:06,3.2522,121.7155,330,11.1
463,16/5/2023,17:12,3.2522,121.7155,330,11.1
464,16/5/2023,17:18,3.2522,121.7155,330,11.1
465,16/5/2023,17:24,3.2522,121.7155,330,11.1
466,16/5/2023,17:30,3.2522,121.7155,330,11.1
467,16/5/2023,17:36,3.2522,121.7155,330,11.1
468,16/5/2023,17:42,3.2522,121.7155,330,11.1
469,16/5/2023,17:48,3.2522,121.7155,330,11.1
470,16/5/2023,17:54,3.2522,121.7155,330,11.1
471,16/5/2023,18:00,3.2522,121.7155,330,11.1
472,16/5/2023,18:06,3.2522,121.7155,330,11.1
473,16/5/2023,18:12,3.2522,121.7155,330,11.1
474,16/5/2023,18:18,3.2522,121.7155,330,11.1
475,16/5/2023,18:24,3.2522,121.7155,330,11.1
