No,Tanggal,Pukul,Latitude (?),Longitude(?),Heading(?),Kecepatan K1(knots)
79,15/5/2023,2:48,3.84161,119.65065,90,5
80,15/5/2023,2:54,3.84161,119.65970,90,5
81,15/5/2023,3:00,3.84161,119.66875,90,5
82,15/5/2023,3:06,3.84161,119.67780,90,5
83,15/5/2023,3:12,3.84161,119.68685,90,5
84,15/5/2023,3:18,3.84161,119.69590,90,5
85,15/5/2023,3:24,3.84161,119.70495,90,5
86,15/5/2023,3:30,3.84161,119.71400,90,5
87,15/5/2023,3:36,3.84161,119.72305,90,5
88,15/5/2023,3:42,3.84161,119.73210,90,5
89,15/5/2023,3:48,3.84161,119.74115,90,5
90,15/5/2023,3:54,3.84161,119.75020,90,5
91,15/5/2023,4:00,3.84161,119.75925,90,5
92,15/5/2023,4:06,3.84161,119.76830,90,5
93,15/5/2023,4:12,3.84161,119.77735,90,5
94,15/5/2023,4:18,3.84161,119.78640,90,5
95,15/5/2023,4:24,3.84161,119.79545,90,5
96,15/5/2023,4:30,3.84161,119.80450,90,5
97,15/5/2023,4:36,3.84161,119.81355,90,5
98,15/5/2023,4:42,3.84161,119.82260,90,5
99,15/5/2023,4:48,3.84161,119.83165,90,5
100,15/5/2023,4:54,3.84161,119.84070,90,5
101,15/5/2023,5:00,3.84161,119.84975,90,5
102,15/5/2023,5:06,3.84161,119.85880,90,5
103,15/5/2023,5:12,3.84161,119.86785,90,5
104,15/5/2023,5:18,3.84161,119.87690,90,5
105,15/5/2023,5:24,3.84161,119.88595,90,5
106,15/5/2023,5:30,3.84161,119.89500,90,5
107,15/5/2023,5:36,3.84161,119.90405,90,5
108,15/5/2023,5:42,3.84161,119.91310,90,5
109,15/5/2023,5:48,3.84161,119.92215,90,5
110,15/5/2023,5:54,3.84161,119.93120,90,5
111,15/5/2023,6:00,3.84161,119.94025,90,5
112,15/5/2023,6:06,3.84161,119.94930,90,5
113,15/5/2023,6:12,3.84161,119.95835,90,5
114,15/5/2023,6:18,3.84161,119.96740,90,5
115,15/5/2023,6:24,3.84161,119.97645,90,5
116,15/5/2023,6:30,3.84161,119.98550,90,5
117,15/5/2023,6:36,3.84161,119.99455,90,5
118,15/5/2023,6:42,3.84161,120.00360,90,5
119,15/5/2023,6:48,3.84161,120.01265,90,5
120,15/5/2023,6:54,3.84161,120.02170,90,5
121,15/5/2023,7:00,3.84161,120.03075,90,5
122,15/5/2023,7:06,3.84161,120.03980,90,5
123,15/5/2023,7:12,3.84161,120.04885,90,5
124,15/5/2023,7:18,3.84161,120.05790,90,5
125,15/5/2023,7:24,3.84161,120.06695,90,5
126,15/5/2023,7:30,3.84161,120.07600,90,5
127,15/5/2023,7:36,3.84161,120.08505,90,5
128,15/5/2023,7:42,3.84161,120.09410,90,5
129,15/5/2023,7:48,3.84161,120.10315,90,5
130,15/5/2023,7:54,3.84161,120.11220,90,5
131,15/5/2023,8:00,3.84161,120.12125,90,5
132,15/5/2023,8:06,3.84161,120.13030,90,5
133,15/5/2023,8:12,3.84161,120.13935,90,5
134,15/5/2023,8:18,3.84161,120.14840,90,5
135,15/5/2023,8:24,3.84161,120.15745,90,5
136,15/5/2023,8:30,3.84161,120.16650,90,5
137,15/5/2023,8:36,3.84161,120.17555,90,5
138,15/5/2023,8:42,3.84161,120.18460,90,5
139,15/5/2023,8:48,3.84161,120.19365,90,5
140,15/5/2023,8:54,3.84161,120.20270,90,5
141,15/5/2023,9:00,3.84161,120.21175,90,5
142,15/5/2023,9:06,3.84161,120.22080,90,5
143,15/5/2023,9:12,3.84161,120.22985,90,5
144,15/5/2023,9:18,3.84161,120.23890,90,5
145,15/5/2023,9:24,3.84161,120.24795,90,5
146,15/5/2023,9:30,3.84161,120.25700,90,5
147,15/5/2023,9:36,3.84161,120.26605,90,5
148,15/5/2023,9:42,3.84161,120.27510,90,5
149,15/5/2023,9:48,3.84161,120.28415,90,5
150,15/5/2023,9:54,3.84161,120.29320,90,5
151,15/5/2023,10:00,3.84161,120.30225,90,5
152,15/5/2023,10:06,3.84161,120.31130,90,5
153,15/5/2023,10:12,3.84161,120.32035,90,5
154,15/5/2023,10:18,3.84161,120.32940,90,5
155,15/5/2023,10:24,3.84161,120.33845,90,5
156,15/5/2023,10:30,3.84161,120.34750,90,5
157,15/5/2023,10:36,3.84161,120.35655,90,5
158,15/5/2023,10:42,3.84161,120.36560,90,5
159,15/5/2023,10:48,3.84161,120.37465,90,5
160,15/5/2023,10:54,3.84161,120.38370,90,5
161,15/5/2023,11:00,3.84161,120.39275,90,5
162,15/5/2023,11:06,3.84161,120.40180,90,5
163,15/5/2023,11:12,3.84161,120.41085,90,5
164,15/5/2023,11:18,3.84161,120.41990,90,5
165,15/5/2023,11:24,3.84161,120.42895,90,5
166,15/5/2023,11:30,3.84161,120.43800,90,5
167,15/5/2023,11:36,3.84161,120.44705,90,5
168,15/5/2023,11:42,3.84161,120.45610,90,5
169,15/5/2023,11:48,3.84161,120.46515,90,5
170,15/5/2023,11:54,3.84161,120.47420,90,5
171,15/5/2023,12:00,3.84161,120.48325,90,5
172,15/5/2023,12:06,3.84161,120.49230,90,5
173,15/5/2023,12:12,3.84161,120.50135,90,5
174,15/5/2023,12:18,3.84161,120.51040,90,5
175,15/5/2023,12:24,3.84161,120.51945,90,5
176,15/5/2023,12:30,3.84161,120.52850,90,5
177,15/5/2023,12:36,3.84161,120.53755,90,5
178,15/5/2023,12:42,3.84161,120.54660,90,5
179,15/5/2023,12:48,3.84161,120.55565,90,5
180,15/5/2023,12:54,3.84161,120.56470,90,5
181,15/5/2023,13:00,3.84161,120.57375,90,5
182,15/5/2023,13:06,3.84161,120.58280,90,5
183,15/5/2023,13:12,3.84161,120.59185,90,5
184,15/5/2023,13:18,3.84161,120.60090,90,5
185,15/5/2023,13:24,3.84161,120.60995,90,5
186,15/5/2023,13:30,3.84161,120.61900,90,5
187,15/5/2023,13:36,3.84161,120.62805,90,5
188,15/5/2023,13:42,3.84161,120.63710,90,5
189,15/5/2023,13:48,3.84161,120.64615,90,5
190,15/5/2023,13:54,3.84161,120.65520,90,5
191,15/5/2023,14:00,3.84161,120.66425,90,5
192,15/5/2023,14:06,3.84161,120.67330,90,5
193,15/5/2023,14:12,3.84161,120.68235,90,5
194,15/5/2023,14:18,3.84161,120.69140,90,5
195,15/5/2023,14:24,3.84161,120.70045,90,5
196,15/5/2023,14:30,3.84161,120.70950,90,5
197,15/5/2023,14:36,3.84161,120.71855,90,5
198,15/5/2023,14:42,3.84161,120.72760,90,5
199,15/5/2023,14:48,3.84161,120.73665,90,5
200,15/5/2023,14:54,3.84161,120.74570,90,5
201,15/5/2023,15:00,3.84161,120.75475,90,5
202,15/5/2023,15:06,3.84161,120.76380,90,5
203,15/5/2023,15:12,3.84161,120.77285,90,5
204,15/5/2023,15:18,3.84161,120.78190,90,5
205,15/5/2023,15:24,3.84161,120.79095,90,5
206,15/5/2023,15:30,3.84161,120.80000,90,5
207,15/5/2023,15:36,3.84161,120.80905,90,5
208,15/5/2023,15:42,3.84161,120.81810,90,5
209,15/5/2023,15:48,3.84161,120.82715,90,5
210,15/5/2023,15:54,3.84161,120.83620,90,5
211,15/5/2023,16:00,3.84161,120.84525,90,5
212,15/5/2023,16:06,3.84161,120.85430,90,5
213,15/5/2023,16:12,3.84161,120.86335,90,5
214,15/5/2023,16:18,3.84161,120.87240,90,5
215,15/5/2023,16:24,3.84161,120.88145,90,5
216,15/5/2023,16:30,3.84161,120.89050,90,5
217,15/5/2023,16:36,3.84161,120.89955,90,5
218,15/5/2023,16:42,3.84161,120.90860,90,5
219,15/5/2023,16:48,3.84161,120.91765,90,5
220,15/5/2023,16:54,3.84161,120.92670,90,5
221,15/5/2023,17:00,3.84161,120.93575,90,5
222,15/5/2023,17:06,3.84161,120.94480,90,5
223,15/5/2023,17:12,3.84161,120.95385,90,5
224,15/5/2023,17:18,3.84161,120.96290,90,5
225,15/5/2023,17:24,3.84161,120.97195,90,5
226,15/5/2023,17:30,3.84161,120.98100,90,5
227,15/5/2023,17:36,3.84161,120.99005,90,5
228,15/5/2023,17:42,3.84161,120.99910,90,5
229,15/5/2023,17:48,3.84161,121.00815,90,5
230,15/5/2023,17:54,3.84161,121.01720,90,5
231,15/5/2023,18:00,3.84161,121.02625,90,5
232,15/5/2023,18:06,3.84161,121.03530,90,5
233,15/5/2023,18:12,3.84161,121.04435,90,5
234,15/5/2023,18:18,3.84161,121.05340,90,5
235,15/5/2023,18:24,3.84161,121.06245,90,5
236,15/5/2023,18:30,3.84161,121.07150,90,5
237,15/5/2023,18:36,3.84161,121.08055,90,5
238,15/5/2023,18:42,3.84161,121.08960,90,5
239,15/5/2023,18:48,3.84161,121.09865,90,5
240,15/5/2023,18:54,3.84161,121.10770,90,5
241,15/5/2023,19:00,3.84161,121.11675,90,5
242,15/5/2023,19:06,3.84161,121.12580,90,5
243,15/5/2023,19:12,3.84161,121.13485,90,5
244,15/5/2023,19:18,3.84161,121.14390,90,5
245,15/5/2023,19:24,3.84161,121.15295,90,5
246,15/5/2023,19:30,3.84161,121.16200,90,5
247,15/5/2023,19:36,3.84161,121.17105,90,5
248,15/5/2023,19:42,3.84161,121.18010,90,5
249,15/5/2023,19:48,3.84161,121.18915,90,5
250,15/5/2023,19:54,3.84161,121.19820,90,5
251,15/5/2023,20:00,3.84161,121.20725,90,5
252,15/5/2023,20:06,3.84161,121.21630,90,5
253,15/5/2023,20:12,3.84161,121.22535,90,5
254,15/5/2023,20:18,3.84161,121.23440,90,5
255,15/5/2023,20:24,3.84161,121.24345,90,5
256,15/5/2023,20:30,3.84161,121.25250,90,5
257,15/5/2023,20:36,3.84161,121.26155,90,5
258,15/5/2023,20:42,3.84161,121.27060,90,5
259,15/5/2023,20:48,3.84161,121.27965,90,5
260,15/5/2023,20:54,3.84161,121.28870,90,5
261,15/5/2023,21:00,3.84161,121.29775,90,5
262,15/5/2023,21:06,3.84161,121.30680,90,5
263,15/5/2023,21:12,3.84161,121.31585,90,5
264,15/5/2023,21:18,3.84161,121.32490,90,5
265,15/5/2023,21:24,3.84161,121.33395,90,5
266,15/5/2023,21:30,3.84161,121.34300,90,5
267,15/5/2023,21:36,3.84161,121.35205,90,5
268,15/5/2023,21:42,3.84161,121.36110,90,5
269,15/5/2023,21:48,3.84161,121.37015,90,5
270,15/5/2023,21:54,3.84161,121.37920,90,5
271,15/5/2023,22:00,3.84161,121.38825,90,5
272,15/5/2023,22:06,3.84161,121.39730,90,5
273,15/5/2023,22:12,3.84161,121.40635,90,5
274,15/5/2023,22:18,3.84161,121.41540,90,5
275,15/5/2023,22:24,3.84161,121.42445,90,5
276,15/5/2023,22:30,3.84161,121.43350,90,5
277,15/5/2023,22:36,3.84161,121.44255,90,5
278,15/5/2023,22:42,3.84161,121.45160,90,5
279,15/5/2023,22:48,3.84161,121.46065,90,5
280,15/5/2023,22:54,3.84161,121.46970,90,5
281,15/5/2023,23:00,3.84161,121.47875,90,5
282,15/5/2023,23:06,3.84161,121.48780,90,5
283,15/5/2023,23:12,3.84161,121.49685,90,5
284,15/5/2023,23:18,3.84161,121.50590,90,5
285,15/5/2023,23:24,3.84161,121.51495,90,5
286,15/5/2023,23:30,3.84161,121.52400,90,5
287,15/5/2023,23:36,3.84161,121.53305,90,5
288,15/5/2023,23:42,3.84161,121.54210,90,5
289,15/5/2023,23:48,3.84161,121.55115,90,5
290,15/5/2023,23:54,3.84161,121.56020,90,5
291,16/5/2023,0:00,3.84161,121.56925,90,5
292,16/5/2023,0:06,3.84161,121.57830,90,5
293,16/5/2023,0:12,3.84161,121.58735,90,5
294,16/5/2023,0:18,3.84161,121.59640,90,5
295,16/5/2023,0:24,3.84161,121.60545,90,5
296,16/5/2023,0:30,3.84161,121.61450,90,5
297,16/5/2023,0:36,3.84161,121.62355,90,5
298,16/5/2023,0:42,3.84161,121.63260,90,5
299,16/5/2023,0:48,3.84161,121.64165,90,5
300,16/5/2023,0:54,3.84161,121.65070,90,5
301,16/5/2023,1:00,3.84161,121.65975,90,5
302,16/5/2023,1:06,3.84161,121.66880,90,5
303,16/5/2023,1:12,3.84161,121.67785,90,5
304,16/5/2023,1:18,3.84161,121.68690,90,5
305,16/5/2023,1:24,3.84161,121.69595,90,5
306,16/5/2023,1:30,3.84161,121.70500,90,5
307,16/5/2023,1:36,3.84161,121.71405,90,5
308,16/5/2023,1:42,3.84161,121.72310,90,5
309,16/5/2023,1:48,3.84161,121.73215,90,5
310,16/5/2023,1:54,3.84161,121.74120,90,5
311,16/5/2023,2:00,3.84161,121.75025,90,5
312,16/5/2023,2:06,3.84161,121.75930,90,5
313,16/5/2023,2:12,3.84161,121.76835,90,5
314,16/5/2023,2:18,3.84161,121.77740,90,5
315,16/5/2023,2:24,3.84161,121.78645,90,5
316,16/5/2023,2:30,3.84161,121.79550,90,5
317,16/5/2023,2:36,3.84161,121.80455,90,5
318,16/5/2023,2:42,3.84161,121.81360,90,5
319,16/5/2023,2:48,3.84161,121.82265,90,5
320,16/5/2023,2:54,3.84161,121.83170,90,5
321,16/5/2023,3:00,3.84161,121.84075,90,5
322,16/5/2023,3:06,3.84161,121.84980,90,5
323,16/5/2023,3:12,3.84161,121.85885,90,5
324,16/5/2023,3:18,3.84161,121.86790,90,5
325,16/5/2023,3:24,3.84161,121.87695,90,5
326,16/5/2023,3:30,3.84161,121.88600,90,5
327,16/5/2023,3:36,3.84161,121.89505,90,5
328,16/5/2023,3:42,3.84161,121.90410,90,5
329,16/5/2023,3:48,3.84161,121.91315,90,5
330,16/5/2023,3:54,3.84161,121.92220,90,5
331,16/5/2023,4:00,3.84161,121.93125,90,5
332,16/5/2023,4:06,3.84161,121.94030,90,5
333,16/5/2023,4:12,3.84161,121.94935,90,5
334,16/5/2023,4:18,3.84161,121.95840,90,5
335,16/5/2023,4:24,3.84161,121.96745,90,5
336,16/5/2023,4:30,3.84161,121.97650,90,5
337,16/5/2023,4:36,3.84161,121.98555,90,5
338,16/5/2023,4:42,3.84161,121.99460,90,5
339,16/5/2023,4:48,3.84161,122.00365,90,5
340,16/5/2023,4:54,3.84161,122.01270,90,5
341,16/5/2023,5:00,3.84161,122.02175,90,5
342,16/5/2023,5:06,3.84161,122.03080,90,5
343,16/5/2023,5:12,3.84161,122.03985,90,5
344,16/5/2023,5:18,3.84161,122.04890,90,5
345,16/5/2023,5:24,3.84161,122.05795,90,5
346,16/5/2023,5:30,3.84161,122.06700,90,5
347,16/5/2023,5:36,3.84161,122.07605,90,5
348,16/5/2023,5:42,3.84161,122.08510,90,5
349,16/5/2023,5:48,3.84161,122.09415,90,5
350,16/5/2023,5:54,3.84161,122.10320,90,5
351,16/5/2023,6:00,3.84161,122.11225,90,5
352,16/5/2023,6:06,3.84161,122.12130,90,5
353,16/5/2023,6:12,3.84161,122.13035,90,5
354,16/5/2023,6:18,3.84161,122.13940,90,5
355,16/5/2023,6:24,3.84161,122.14845,90,5
356,16/5/2023,6:30,3.84161,122.15750,90,5
357,16/5/2023,6:36,3.84161,122.16655,90,5
358,16/5/2023,6:42,3.84161,122.17560,90,5
359,16/5/2023,6:48,3.84161,122.18465,90,5
360,16/5/2023,6:54,3.84161,122.19370,90,5
361,16/5/2023,7:00,3.84161,122.20275,90,5
362,16/5/2023,7:06,3.84161,122.21180,90,5
363,16/5/2023,7:12,3.84161,122.22085,90,5
364,16/5/2023,7:18,3.84161,122.22990,90,5
365,16/5/2023,7:24,3.84161,122.23895,90,5
366,16/5/2023,7:30,3.84161,122.24800,90,5
367,16/5/2023,7:36,3.84161,122.25705,90,5
368,16/5/2023,7:42,3.84161,122.26610,90,5
369,16/5/2023,7:48,3.84161,122.27515,90,5
370,16/5/2023,7:54,3.84161,122.28420,90,5
371,16/5/2023,8:00,3.84161,122.29325,90,5
372,16/5/2023,8:06,3.84161,122.30230,90,5
373,16/5/2023,8:12,3.84161,122.31135,90,5
374,16/5/2023,8:18,3.84161,122.32040,90,5
375,16/5/2023,8:24,3.84161,122.32945,90,5
376,16/5/2023,8:30,3.84161,122.33850,90,5
377,16/5/2023,8:36,3.84161,122.34755,90,5
378,16/5/2023,8:42,3.84161,122.35660,90,5
379,16/5/2023,8:48,3.84161,122.36565,90,5
380,16/5/2023,8:54,3.84161,122.37470,90,5
381,16/5/2023,9:00,3.84161,122.38375,90,5
382,16/5/2023,9:06,3.84161,122.39280,90,5
383,16/5/2023,9:12,3.84161,122.40185,90,5
384,16/5/2023,9:18,3.84161,122.41090,90,5
385,16/5/2023,9:24,3.84161,122.41995,90,5
386,16/5/2023,9:30,3.84161,122.42900,90,5
387,16/5/2023,9:36,3.84161,122.43805,90,5
388,16/5/2023,9:42,3.84161,122.44710,90,5
389,16/5/2023,9:48,3.84161,122.45615,90,5
390,16/5/2023,9:54,3.84161,122.46520,90,5
391,16/5/2023,10:00,3.84161,122.47425,90,5
392,16/5/2023,10:06,3.84161,122.48330,90,5
393,16/5/2023,10:12,3.84161,122.49235,90,5
394,16/5/2023,10:18,3.84161,122.50140,90,5
395,16/5/2023,10:24,3.84161,122.51045,90,5
396,16/5/2023,10:30,3.84161,122.51950,90,5
397,16/5/2023,10:36,3.84161,122.52855,90,5
398,16/5/2023,10:42,3.84161,122.53760,90,5
399,16/5/2023,10:48,3.84161,122.54665,90,5
400,16/5/2023,10:54,3.84161,122.55570,90,5
401,16/5/2023,11:00,3.84161,122.56475,90,0
402,16/5/2023,11:06,3.84161,122.56475,90,0
403,16/5/2023,11:12,3.84161,122.56475,90,0
404,16/5/2023,11:18,3.84161,122.56475,90,0
405,16/5/2023,11:24,3.84161,122.56475,90,0
406,16/5/2023,11:30,3.84161,122.56475,90,0
407,16/5/2023,11:36,3.84161,122.56475,90,0
408,16/5/2023,11:42,3.84161,122.56475,90,0
409,16/5/2023,11:48,3.84161,122.56475,90,0
410,16/5/2023,11:54,3.84161,122.56475,90,0
411,16/5/2023,12:00,3.84161,122.56475,90,0
412,16/5/2023,12:06,3.84161,122.56475,90,0
413,16/5/2023,12:12,3.84161,122.56475,90,0
414,16/5/2023,12:18,3.84161,122.56475,90,0
415,16/5/2023,12:24,3.84161,122.56475,90,0
416,16/5/2023,12:30,3.84161,122.56475,90,0
417,16/5/2023,12:36,3.84161,122.56475,90,0
418,16/5/2023,12:42,3.84161,122.56475,90,0
419,16/5/2023,12:48,3.84161,122.56475,90,0
420,16/5/2023,12:54,3.84161,122.56475,90,0
421,16/5/2023,13:00,3.84161,122.56475,90,0
422,16/5/2023,13:06,3.84161,122.56475,90,0
423,16/5/2023,13:12,3.84161,122.56475,90,0
424,16/5/2023,13:18,3.84161,122.56475,90,0
425,16/5/2023,13:24,3.84161,122.56475,90,0
426,16/5/2023,13:30,3.84161,122.56475,90,0
427,16/5/2023,13:36,3.84161,122.56475,90,0
428,16/5/2023,13:42,3.84161,122.56475,90,0
429,16/5/2023,13:48,3.84161,122.56475,90,0
430,16/5/2023,13:54,3.84161,122.56475,90,0
431,16/5/2023,14:00,3.84161,122.56475,90,0
432,16/5/2023,14:06,3.84161,122.57380,90,5
433,16/5/2023,14:12,3.84161,122.58285,90,5
434,16/5/2023,14:18,3.84161,122.59190,90,5
435,16/5/2023,14:24,3.84161,122.60095,90,5
436,16/5/2023,14:30,3.84161,122.61000,90,5
437,16/5/2023,14:36,3.84161,122.61905,90,5
438,16/5/2023,14:42,3.84161,122.62810,90,5
439,16/5/2023,14:48,3.84161,122.63715,90,5
440,16/5/2023,14:54,3.84161,122.64620,90,5
441,16/5/2023,15:00,3.84161,122.65525,90,5
442,16/5/2023,15:06,3.84161,122.66430,90,5
443,16/5/2023,15:12,3.84161,122.67335,90,5
444,16/5/2023,15:18,3.84161,122.68240,90,5
445,16/5/2023,15:24,3.84161,122.69145,90,5
446,16/5/2023,15:30,3.84161,122.70050,90,5
447,16/5/2023,15:36,3.84161,122.70955,90,5
448,16/5/2023,15:42,3.84161,122.71860,90,5
449,16/5/2023,15:48,3.84161,122.72765,90,5
450,16/5/2023,15:54,3.84161,122.73670,90,5
451,16/5/2023,16:00,3.84161,122.74575,90,5
452,16/5/2023,16:06,3.84161,122.75480,90,5
453,16/5/2023,16:12,3.84161,122.76385,90,5
454,16/5/2023,16:18,3.84161,122.77290,90,5
455,16/5/2023,16:24,3.84161,122.78195,90,5
456,16/5/2023,16:30,3.84161,122.79100,90,5
457,16/5/2023,16:36,3.84161,122.80005,90,5
458,16/5/2023,16:42,3.84161,122.80910,90,5
459,16/5/2023,16:48,3.84161,122.81815,90,5
460,16/5/2023,16:54,3.84161,122.82720,90,5
461,16/5/2023,17:00,3.84161,122.83625,90,5
462,16/5/2023,17:06,3.84161,122.84530,90,5
463,16/5/2023,17:12,3.84161,122.85435,90,5
464,16/5/2023,17:18,3.84161,122.86340,90,5
465,16/5/2023,17:24,3.84161,122.87245,90,5
466,16/5/2023,17:30,3.84161,122.88150,90,5
467,16/5/2023,17:36,3.84161,122.89055,90,5
468,16/5/2023,17:42,3.84161,122.89960,90,5
469,16/5/2023,17:48,3.84161,122.90865,90,5
470,16/5/2023,17:54,3.84161,122.91770,90,5
471,16/5/2023,18:00,3.84161,122.92675,90,5
472,16/5/2023,18:06,3.84161,122.93580,90,5
473,16/5/2023,18:12,3.84161,122.94485,90,5
474,16/5/2023,18:18,3.84161,122.95390,90,5
475,16/5/2023,18:24,3.84161,122.96295,90,5
476,16/5/2023,18:30,3.84161,122.97200,90,5
477,16/5/2023,18:36,3.84161,122.98105,90,5
478,16/5/2023,18:42,3.84161,122.99010,90,5
479,16/5/2023,18:48,3.84161,122.99915,90,5
480,16/5/2023,18:54,3.84161,123.00820,90,5
481,16/5/2023,19:00,3.84161,123.01725,90,5
482,16/5/2023,19:06,3.84161,123.02630,90,5
483,16/5/2023,19:12,3.84161,123.03535,90,5
484,16/5/2023,19:18,3.84161,123.04440,90,5
485,16/5/2023,19:24,3.84161,123.05345,90,5
486,16/5/2023,19:30,3.84161,123.06250,90,5
487,16/5/2023,19:36,3.84161,123.07155,90,5
488,16/5/2023,19:42,3.84161,123.08060,90,5
489,16/5/2023,19:48,3.84161,123.08965,90,5
490,16/5/2023,19:54,3.84161,123.09870,90,5
491,16/5/2023,20:00,3.84161,123.10775,90,5
492,16/5/2023,20:06,3.84161,123.11680,90,5
493,16/5/2023,20:12,3.84161,123.12585,90,5
494,16/5/2023,20:18,3.84161,123.13490,90,5
495,16/5/2023,20:24,3.84161,123.14395,90,5
496,16/5/2023,20:30,3.84161,123.15300,90,5
497,16/5/2023,20:36,3.84161,123.16205,90,5
498,16/5/2023,20:42,3.84161,123.17110,90,5
499,16/5/2023,20:48,3.84161,123.18015,90,5
500,16/5/2023,20:54,3.84161,123.18920,90,5
501,16/5/2023,21:00,3.84161,123.19825,90,5
502,16/5/2023,21:06,3.84161,123.20730,90,5
503,16/5/2023,21:12,3.84161,123.21635,90,5
504,16/5/2023,21:18,3.84161,123.22540,90,5
505,16/5/2023,21:24,3.84161,123.23445,90,5
506,16/5/2023,21:30,3.84161,123.24350,90,5
507,16/5/2023,21:36,3.84161,123.25255,90,5
508,16/5/2023,21:42,3.84161,123.26160,90,5
509,16/5/2023,21:48,3.84161,123.27065,90,5
510,16/5/2023,21:54,3.84161,123.27970,90,5
511,16/5/2023,22:00,3.84161,123.28875,90,5
512,16/5/2023,22:06,3.84161,123.29780,90,5
513,16/5/2023,22:12,3.84161,123.30685,90,5
514,16/5/2023,22:18,3.84161,123.31590,90,5
515,16/5/2023,22:24,3.84161,123.32495,90,5
