No,Tanggal,Pukul,Latitude ,Longitude,Heading,Kecepatan K1(knots)
117,15/5/2023,6:36,5.8327,120.3037,5,11.1
118,15/5/2023,6:42,5.8327,120.3037,5,11.1
119,15/5/2023,6:48,5.8327,120.3037,5,11.1
120,15/5/2023,6:54,5.8327,120.3037,5,11.1
121,15/5/2023,7:00,5.8327,120.3037,5,11.1
122,15/5/2023,7:06,5.8327,120.3037,5,11.1
123,15/5/2023,7:12,5.8327,120.3037,5,11.1
124,15/5/2023,7:18,5.8327,120.3037,5,11.1
125,15/5/2023,7:24,5.8327,120.3037,5,11.1
126,15/5/2023,7:30,5.8327,120.3037,5,11.1
127,15/5/2023,7:36,5.8327,120.3037,5,11.1
128,15/5/2023,7:42,5.8327,120.3037,5,11.1
129,15/5/2023,7:48,5.8327,120.3037,5,11.1
130,15/5/2023,7:54,5.8327,120.3037,5,11.1
131,15/5/2023,8:00,5.8327,120.3037,5,11.1
132,15/5/2023,8:06,5.8327,120.3037,5,11.1
133,15/5/2023,8:12,5.8327,120.3037,5,11.1
134,15/5/2023,8:18,5.8327,120.3037,5,11.1
135,15/5/2023,8:24,5.8327,120.3037,5,11.1
136,15/5/2023,8:30,5.8327,120.3037,5,11.1
137,15/5/2023,8:36,5.8327,120.3037,5,11.1
138,15/5/2023,8:42,5.8327,120.3037,5,11.1
139,15/5/2023,8:48,5.8327,120.3037,5,11.1
140,15/5/2023,8:54,5.8327,120.3037,5,11.1
141,15/5/2023,9:00,5.8327,120.3037,5,11.1
142,15/5/2023,9:06,5.8327,120.3037,5,11.1
143,15/5/2023,9:12,5.8327,120.3037,5,11.1
144,15/5/2023,9:18,5.8327,120.3037,5,11.1
145,15/5/2023,9:24,5.8327,120.3037,5,11.1
146,15/5/2023,9:30,5.8327,120.3037,5,11.1
147,15/5/2023,9:36,5.8327,120.3037,5,11.1
148,15/5/2023,9:42,5.8327,120.3037,5,11.1
149,15/5/2023,9:48,5.8327,120.3037,5,11.1
150,15/5/2023,9:54,5.8327,120.3037,5,11.1
151,15/5/2023,10:00,5.8327,120.3037,5,11.1
152,15/5/2023,10:06,5.8327,120.3037,5,11.1
153,15/5/2023,10:12,5.8327,120.3037,5,11.1
154,15/5/2023,10:18,5.8327,120.3037,5,11.1
155,15/5/2023,10:24,5.8327,120.3037,5,11.1
156,15/5/2023,10:30,5.8327,120.3037,5,11.1
157,15/5/2023,10:36,5.8327,120.3037,5,11.1
158,15/5/2023,10:42,5.8327,120.3037,5,11.1
159,15/5/2023,10:48,5.8327,120.3037,5,11.1
160,15/5/2023,10:54,5.8327,120.3037,5,11.1
161,15/5/2023,11:00,5.8327,120.3037,5,11.1
162,15/5/2023,11:06,5.8327,120.3037,5,11.1
163,15/5/2023,11:12,5.8327,120.3037,5,11.1
164,15/5/2023,11:18,5.8327,120.3037,5,11.1
165,15/5/2023,11:24,5.8327,120.3037,5,11.1
166,15/5/2023,11:30,5.8327,120.3037,5,11.1
167,15/5/2023,11:36,5.8327,120.3037,5,11.1
168,15/5/2023,11:42,5.8327,120.3037,5,11.1
169,15/5/2023,11:48,5.8327,120.3037,5,11.1
170,15/5/2023,11:54,5.8327,120.3037,5,11.1
171,15/5/2023,12:00,5.8327,120.3037,5,11.1
172,15/5/2023,12:06,5.8327,120.3037,5,11.1
173,15/5/2023,12:12,5.8327,120.3037,5,11.1
174,15/5/2023,12:18,5.8327,120.3037,5,11.1
175,15/5/2023,12:24,5.8327,120.3037,5,11.1
176,15/5/2023,12:30,5.8327,120.3037,5,11.1
177,15/5/2023,12:36,5.8327,120.3037,5,11.1
178,15/5/2023,12:42,5.8327,120.3037,5,11.1
179,15/5/2023,12:48,5.8327,120.3037,5,11.1
180,15/5/2023,12:54,5.8327,120.3037,5,11.1
181,15/5/2023,13:00,5.8327,120.3037,5,11.1
182,15/5/2023,13:06,5.8327,120.3037,5,11.1
183,15/5/2023,13:12,5.8327,120.3037,5,11.1
184,15/5/2023,13:18,5.8327,120.3037,5,11.1
185,15/5/2023,13:24,5.8327,120.3037,5,11.1
186,15/5/2023,13:30,5.8327,120.3037,5,11.1
187,15/5/2023,13:36,5.8327,120.3037,5,11.1
188,15/5/2023,13:42,5.8327,120.3037,5,11.1
189,15/5/2023,13:48,5.8327,120.3037,5,11.1
190,15/5/2023,13:54,5.8327,120.3037,5,11.1
191,15/5/2023,14:00,5.8327,120.3037,5,11.1
192,15/5/2023,14:06,5.8327,120.3037,5,11.1
193,15/5/2023,14:12,5.8327,120.3037,5,11.1
194,15/5/2023,14:18,5.8327,120.3037,5,11.1
195,15/5/2023,14:24,5.8327,120.3037,5,11.1
196,15/5/2023,14:30,5.8327,120.3037,5,11.1
197,15/5/2023,14:36,5.8327,120.3037,5,11.1
198,15/5/2023,14:42,5.8327,120.3037,5,11.1
199,15/5/2023,14:48,5.8327,120.3037,5,11.1
200,15/5/2023,14:54,5.8327,120.3037,5,11.1
201,15/5/2023,15:00,5.8327,120.3037,5,11.1
202,15/5/2023,15:06,5.8327,120.3037,5,11.1
203,15/5/2023,15:12,5.8327,120.3037,5,11.1
204,15/5/2023,15:18,5.8327,120.3037,5,11.1
205,15/5/2023,15:24,5.8327,120.3037,5,11.1
206,15/5/2023,15:30,5.8327,120.3037,5,11.1
207,15/5/2023,15:36,5.8327,120.3037,5,11.1
208,15/5/2023,15:42,5.8327,120.3037,5,11.1
209,15/5/2023,15:48,5.8327,120.3037,5,11.1
210,15/5/2023,15:54,5.8327,120.3037,5,11.1
211,15/5/2023,16:00,5.8327,120.3037,5,11.1
212,15/5/2023,16:06,5.8327,120.3037,5,11.1
213,15/5/2023,16:12,5.8327,120.3037,5,11.1
214,15/5/2023,16:18,5.8327,120.3037,5,11.1
215,15/5/2023,16:24,5.8327,120.3037,5,11.1
216,15/5/2023,16:30,5.8327,120.3037,5,11.1
217,15/5/2023,16:36,5.8327,120.3037,5,11.1
218,15/5/2023,16:42,5.8327,120.3037,5,11.1
219,15/5/2023,16:48,5.8327,120.3037,5,11.1
220,15/5/2023,16:54,5.8327,120.3037,5,11.1
221,15/5/2023,17:00,5.8327,120.3037,5,11.1
222,15/5/2023,17:06,5.8327,120.3037,5,11.1
223,15/5/2023,17:12,5.8327,120.3037,5,11.1
224,15/5/2023,17:18,5.8327,120.3037,5,11.1
225,15/5/2023,17:24,5.8327,120.3037,5,11.1
226,15/5/2023,17:30,5.8327,120.3037,5,11.1
227,15/5/2023,17:36,5.8327,120.3037,5,11.1
228,15/5/2023,17:42,5.8327,120.3037,5,11.1
229,15/5/2023,17:48,5.8327,120.3037,5,11.1
230,15/5/2023,17:54,5.8327,120.3037,5,11.1
231,15/5/2023,18:00,5.8327,120.3037,5,11.1
232,15/5/2023,18:06,5.8327,120.3037,5,11.1
233,15/5/2023,18:12,5.8327,120.3037,5,11.1
234,15/5/2023,18:18,5.8327,120.3037,5,11.1
235,15/5/2023,18:24,5.8327,120.3037,5,11.1
236,15/5/2023,18:30,5.8327,120.3037,5,11.1
237,15/5/2023,18:36,5.8327,120.3037,5,11.1
238,15/5/2023,18:42,5.8327,120.3037,5,11.1
239,15/5/2023,18:48,5.8327,120.3037,5,11.1
240,15/5/2023,18:54,5.8327,120.3037,5,11.1
241,15/5/2023,19:00,5.8327,120.3037,5,11.1
242,15/5/2023,19:06,5.8327,120.3037,5,11.1
243,15/5/2023,19:12,5.8327,120.3037,5,11.1
244,15/5/2023,19:18,5.8327,120.3037,5,11.1
245,15/5/2023,19:24,5.8327,120.3037,5,11.1
246,15/5/2023,19:30,5.8327,120.3037,5,11.1
247,15/5/2023,19:36,5.8327,120.3037,5,11.1
248,15/5/2023,19:42,5.8327,120.3037,5,11.1
249,15/5/2023,19:48,5.8327,120.3037,5,11.1
250,15/5/2023,19:54,5.8327,120.3037,5,11.1
251,15/5/2023,20:00,5.8327,120.3037,5,11.1
252,15/5/2023,20:06,5.8327,120.3037,5,11.1
253,15/5/2023,20:12,5.8327,120.3037,5,11.1
254,15/5/2023,20:18,5.8327,120.3037,5,11.1
255,15/5/2023,20:24,5.8327,120.3037,5,11.1
256,15/5/2023,20:30,5.8327,120.3037,5,11.1
257,15/5/2023,20:36,5.8327,120.3037,5,11.1
258,15/5/2023,20:42,5.8327,120.3037,5,11.1
259,15/5/2023,20:48,5.8327,120.3037,5,11.1
260,15/5/2023,20:54,5.8327,120.3037,5,11.1
261,15/5/2023,21:00,5.8327,120.3037,5,11.1
262,15/5/2023,21:06,5.8327,120.3037,5,11.1
263,15/5/2023,21:12,5.8327,120.3037,5,11.1
264,15/5/2023,21:18,5.8327,120.3037,5,11.1
265,15/5/2023,21:24,5.8327,120.3037,5,11.1
266,15/5/2023,21:30,,,,
267,15/5/2023,21:36,,,,
268,15/5/2023,21:42,,,,
269,15/5/2023,21:48,,,,
270,15/5/2023,21:54,,,,
271,15/5/2023,22:00,,,,
272,15/5/2023,22:06,,,,
273,15/5/2023,22:12,,,,
274,15/5/2023,22:18,,,,
275,15/5/2023,22:24,,,,
276,15/5/2023,22:30,,,,
277,15/5/2023,22:36,,,,
278,15/5/2023,22:42,,,,
279,15/5/2023,22:48,,,,
280,15/5/2023,22:54,,,,
281,15/5/2023,23:00,,,,
282,15/5/2023,23:06,,,,
283,15/5/2023,23:12,,,,
284,15/5/2023,23:18,,,,
285,15/5/2023,23:24,,,,
286,15/5/2023,23:30,,,,
287,15/5/2023,23:36,,,,
288,15/5/2023,23:42,,,,
289,15/5/2023,23:48,,,,
290,15/5/2023,23:54,,,,
291,16/5/2023,0:00,,,,
292,16/5/2023,0:06,,,,
293,16/5/2023,0:12,,,,
294,16/5/2023,0:18,,,,
295,16/5/2023,0:24,,,,
296,16/5/2023,0:30,,,,
297,16/5/2023,0:36,,,,
298,16/5/2023,0:42,,,,
299,16/5/2023,0:48,,,,
300,16/5/2023,0:54,,,,
301,16/5/2023,1:00,,,,
302,16/5/2023,1:06,,,,
303,16/5/2023,1:12,,,,
304,16/5/2023,1:18,,,,
305,16/5/2023,1:24,,,,
306,16/5/2023,1:30,,,,
307,16/5/2023,1:36,,,,
308,16/5/2023,1:42,,,,
309,16/5/2023,1:48,,,,
310,16/5/2023,1:54,,,,
311,16/5/2023,2:00,,,,
312,16/5/2023,2:06,,,,
313,16/5/2023,2:12,,,,
314,16/5/2023,2:18,,,,
315,16/5/2023,2:24,,,,
316,16/5/2023,2:30,,,,
317,16/5/2023,2:36,,,,
318,16/5/2023,2:42,,,,
319,16/5/2023,2:48,,,,
320,16/5/2023,2:54,,,,
321,16/5/2023,3:00,,,,
322,16/5/2023,3:06,,,,
323,16/5/2023,3:12,,,,
324,16/5/2023,3:18,,,,
325,16/5/2023,3:24,,,,
326,16/5/2023,3:30,,,,
327,16/5/2023,3:36,,,,
328,16/5/2023,3:42,,,,
329,16/5/2023,3:48,,,,
330,16/5/2023,3:54,,,,
331,16/5/2023,4:00,,,,
332,16/5/2023,4:06,,,,
333,16/5/2023,4:12,,,,
334,16/5/2023,4:18,,,,
335,16/5/2023,4:24,,,,
336,16/5/2023,4:30,,,,
337,16/5/2023,4:36,,,,
338,16/5/2023,4:42,,,,
339,16/5/2023,4:48,,,,
340,16/5/2023,4:54,,,,
341,16/5/2023,5:00,,,,
342,16/5/2023,5:06,,,,
343,16/5/2023,5:12,,,,
344,16/5/2023,5:18,,,,
345,16/5/2023,5:24,,,,
346,16/5/2023,5:30,,,,
347,16/5/2023,5:36,,,,
348,16/5/2023,5:42,,,,
349,16/5/2023,5:48,,,,
350,16/5/2023,5:54,,,,
351,16/5/2023,6:00,,,,
352,16/5/2023,6:06,,,,
353,16/5/2023,6:12,,,,
354,16/5/2023,6:18,,,,
355,16/5/2023,6:24,,,,
356,16/5/2023,6:30,,,,
357,16/5/2023,6:36,,,,
358,16/5/2023,6:42,,,,
359,16/5/2023,6:48,,,,
360,16/5/2023,6:54,,,,
361,16/5/2023,7:00,,,,
362,16/5/2023,7:06,,,,
363,16/5/2023,7:12,,,,
364,16/5/2023,7:18,,,,
365,16/5/2023,7:24,,,,
366,16/5/2023,7:30,,,,
367,16/5/2023,7:36,,,,
368,16/5/2023,7:42,,,,
369,16/5/2023,7:48,,,,
370,16/5/2023,7:54,,,,
371,16/5/2023,8:00,,,,
372,16/5/2023,8:06,,,,
373,16/5/2023,8:12,,,,
374,16/5/2023,8:18,,,,
375,16/5/2023,8:24,,,,
376,16/5/2023,8:30,,,,
377,16/5/2023,8:36,,,,
378,16/5/2023,8:42,,,,
379,16/5/2023,8:48,,,,
380,16/5/2023,8:54,,,,
381,16/5/2023,9:00,,,,
382,16/5/2023,9:06,,,,
383,16/5/2023,9:12,,,,
384,16/5/2023,9:18,,,,
385,16/5/2023,9:24,,,,
386,16/5/2023,9:30,,,,
387,16/5/2023,9:36,,,,
388,16/5/2023,9:42,,,,
389,16/5/2023,9:48,,,,
390,16/5/2023,9:54,,,,
391,16/5/2023,10:00,,,,
392,16/5/2023,10:06,,,,
393,16/5/2023,10:12,,,,
394,16/5/2023,10:18,,,,
395,16/5/2023,10:24,,,,
396,16/5/2023,10:30,,,,
397,16/5/2023,10:36,,,,
398,16/5/2023,10:42,,,,
399,16/5/2023,10:48,,,,
400,16/5/2023,10:54,,,,
401,16/5/2023,11:00,,,,
402,16/5/2023,11:06,,,,
403,16/5/2023,11:12,,,,
404,16/5/2023,11:18,,,,
405,16/5/2023,11:24,,,,
406,16/5/2023,11:30,,,,
407,16/5/2023,11:36,,,,
408,16/5/2023,11:42,,,,
409,16/5/2023,11:48,,,,
410,16/5/2023,11:54,,,,
411,16/5/2023,12:00,,,,
412,16/5/2023,12:06,,,,
413,16/5/2023,12:12,,,,
414,16/5/2023,12:18,,,,
415,16/5/2023,12:24,,,,
416,16/5/2023,12:30,,,,
417,16/5/2023,12:36,,,,
418,16/5/2023,12:42,,,,
419,16/5/2023,12:48,,,,
420,16/5/2023,12:54,,,,
421,16/5/2023,13:00,,,,
422,16/5/2023,13:06,,,,
423,16/5/2023,13:12,,,,
424,16/5/2023,13:18,,,,
425,16/5/2023,13:24,,,,
426,16/5/2023,13:30,,,,
427,16/5/2023,13:36,,,,
428,16/5/2023,13:42,,,,
429,16/5/2023,13:48,,,,
430,16/5/2023,13:54,,,,
431,16/5/2023,14:00,,,,
432,16/5/2023,14:06,,,,
433,16/5/2023,14:12,,,,
434,16/5/2023,14:18,,,,
435,16/5/2023,14:24,,,,
436,16/5/2023,14:30,,,,
437,16/5/2023,14:36,,,,
438,16/5/2023,14:42,,,,
439,16/5/2023,14:48,,,,
440,16/5/2023,14:54,,,,
441,16/5/2023,15:00,,,,
442,16/5/2023,15:06,,,,
443,16/5/2023,15:12,,,,
444,16/5/2023,15:18,,,,
445,16/5/2023,15:24,,,,
446,16/5/2023,15:30,,,,
447,16/5/2023,15:36,,,,
448,16/5/2023,15:42,,,,
449,16/5/2023,15:48,,,,
450,16/5/2023,15:54,,,,
451,16/5/2023,16:00,,,,
452,16/5/2023,16:06,,,,
453,16/5/2023,16:12,,,,
454,16/5/2023,16:18,,,,
455,16/5/2023,16:24,,,,
456,16/5/2023,16:30,,,,
457,16/5/2023,16:36,,,,
458,16/5/2023,16:42,,,,
459,16/5/2023,16:48,,,,
460,16/5/2023,16:54,,,,
461,16/5/2023,17:00,,,,
462,16/5/2023,17:06,,,,
463,16/5/2023,17:12,,,,
464,16/5/2023,17:18,,,,
465,16/5/2023,17:24,,,,
466,16/5/2023,17:30,,,,
467,16/5/2023,17:36,,,,
468,16/5/2023,17:42,,,,
469,16/5/2023,17:48,,,,
470,16/5/2023,17:54,,,,
471,16/5/2023,18:00,,,,
472,16/5/2023,18:06,,,,
473,16/5/2023,18:12,,,,
474,16/5/2023,18:18,,,,
475,16/5/2023,18:24,,,,
476,16/5/2023,18:30,,,,
477,16/5/2023,18:36,,,,
478,16/5/2023,18:42,,,,
479,16/5/2023,18:48,,,,
480,16/5/2023,18:54,,,,
481,16/5/2023,19:00,,,,
482,16/5/2023,19:06,,,,
483,16/5/2023,19:12,,,,
484,16/5/2023,19:18,,,,
485,16/5/2023,19:24,,,,
486,16/5/2023,19:30,,,,
487,16/5/2023,19:36,,,,
488,16/5/2023,19:42,,,,
489,16/5/2023,19:48,,,,
490,16/5/2023,19:54,,,,
491,16/5/2023,20:00,,,,
492,16/5/2023,20:06,,,,
493,16/5/2023,20:12,,,,
494,16/5/2023,20:18,,,,
495,16/5/2023,20:24,,,,
496,16/5/2023,20:30,,,,
497,16/5/2023,20:36,,,,
498,16/5/2023,20:42,,,,
499,16/5/2023,20:48,,,,
500,16/5/2023,20:54,,,,
501,16/5/2023,21:00,,,,
502,16/5/2023,21:06,,,,
503,16/5/2023,21:12,,,,
504,16/5/2023,21:18,,,,
505,16/5/2023,21:24,,,,
506,16/5/2023,21:30,,,,
507,16/5/2023,21:36,,,,
508,16/5/2023,21:42,,,,
509,16/5/2023,21:48,,,,
510,16/5/2023,21:54,,,,
511,16/5/2023,22:00,,,,
512,16/5/2023,22:06,,,,
513,16/5/2023,22:12,,,,
514,16/5/2023,22:18,,,,
515,16/5/2023,22:24,,,,
516,16/5/2023,22:30,,,,
517,16/5/2023,22:36,,,,
518,16/5/2023,22:42,,,,
519,16/5/2023,22:48,,,,
520,16/5/2023,22:54,,,,
521,16/5/2023,23:00,,,,
522,16/5/2023,23:06,,,,
523,16/5/2023,23:12,,,,
524,16/5/2023,23:18,,,,
525,16/5/2023,23:24,,,,
526,16/5/2023,23:30,,,,
527,16/5/2023,23:36,,,,
528,16/5/2023,23:42,,,,
529,16/5/2023,23:48,,,,
530,16/5/2023,23:54,,,,
531,17/5/2023,0:00,,,,
532,17/5/2023,0:06,,,,
533,17/5/2023,0:12,,,,
534,17/5/2023,0:18,,,,
535,17/5/2023,0:24,,,,
536,17/5/2023,0:30,,,,
537,17/5/2023,0:36,,,,
538,17/5/2023,0:42,,,,
539,17/5/2023,0:48,,,,
540,17/5/2023,0:54,,,,
541,17/5/2023,1:00,,,,
542,17/5/2023,1:06,,,,
543,17/5/2023,1:12,,,,
544,17/5/2023,1:18,,,,
545,17/5/2023,1:24,,,,
546,17/5/2023,1:30,,,,
547,17/5/2023,1:36,,,,
548,17/5/2023,1:42,,,,
549,17/5/2023,1:48,,,,
550,17/5/2023,1:54,,,,
551,17/5/2023,2:00,,,,
552,17/5/2023,2:06,,,,
553,17/5/2023,2:12,,,,
554,17/5/2023,2:18,,,,
555,17/5/2023,2:24,,,,
556,17/5/2023,2:30,,,,
557,17/5/2023,2:36,,,,
558,17/5/2023,2:42,,,,
559,17/5/2023,2:48,,,,
560,17/5/2023,2:54,,,,
561,17/5/2023,3:00,,,,
562,17/5/2023,3:06,,,,
563,17/5/2023,3:12,,,,
564,17/5/2023,3:18,,,,
565,17/5/2023,3:24,,,,
566,17/5/2023,3:30,,,,
567,17/5/2023,3:36,,,,
568,17/5/2023,3:42,,,,
569,17/5/2023,3:48,,,,
570,17/5/2023,3:54,,,,
571,17/5/2023,4:00,,,,
572,17/5/2023,4:06,,,,
573,17/5/2023,4:12,,,,
574,17/5/2023,4:18,,,,
575,17/5/2023,4:24,,,,
576,17/5/2023,4:30,,,,
577,17/5/2023,4:36,,,,
578,17/5/2023,4:42,,,,
579,17/5/2023,4:48,,,,
580,17/5/2023,4:54,,,,
581,17/5/2023,5:00,,,,
582,17/5/2023,5:06,,,,
583,17/5/2023,5:12,,,,
584,17/5/2023,5:18,,,,
585,17/5/2023,5:24,,,,
586,17/5/2023,5:30,,,,
587,17/5/2023,5:36,,,,
588,17/5/2023,5:42,,,,
589,17/5/2023,5:48,,,,
590,17/5/2023,5:54,,,,
591,17/5/2023,6:00,,,,
592,17/5/2023,6:06,,,,
593,17/5/2023,6:12,,,,
594,17/5/2023,6:18,,,,
595,17/5/2023,6:24,,,,
596,17/5/2023,6:30,,,,
597,17/5/2023,6:36,,,,
598,17/5/2023,6:42,,,,
599,17/5/2023,6:48,,,,
600,17/5/2023,6:54,,,,
601,17/5/2023,7:00,,,,
602,17/5/2023,7:06,,,,
603,17/5/2023,7:12,,,,
604,17/5/2023,7:18,,,,
605,17/5/2023,7:24,,,,
606,17/5/2023,7:30,,,,
607,17/5/2023,7:36,,,,
608,17/5/2023,7:42,,,,
609,17/5/2023,7:48,,,,
610,17/5/2023,7:54,,,,
611,17/5/2023,8:00,,,,
612,17/5/2023,8:06,,,,
613,17/5/2023,8:12,,,,
614,17/5/2023,8:18,,,,
615,17/5/2023,8:24,,,,
616,17/5/2023,8:30,,,,
617,17/5/2023,8:36,,,,
618,17/5/2023,8:42,,,,
619,17/5/2023,8:48,,,,
620,17/5/2023,8:54,,,,
621,17/5/2023,9:00,,,,
622,17/5/2023,9:06,,,,
623,17/5/2023,9:12,,,,
624,17/5/2023,9:18,,,,
625,17/5/2023,9:24,,,,
626,17/5/2023,9:30,,,,
627,17/5/2023,9:36,,,,
628,17/5/2023,9:42,,,,
629,17/5/2023,9:48,,,,
630,17/5/2023,9:54,,,,
631,17/5/2023,10:00,,,,
