No,Tanggal,Pukul,Latitude (?),Longitude(?),Heading(?),Kecepatan K2(knots)
42,14/5/2023,23:06,3.17699,123.22203,53,0
43,14/5/2023,23:12,3.17699,123.22203,53,0
44,14/5/2023,23:18,3.17699,123.22203,53,0
45,14/5/2023,23:24,3.17699,123.22203,53,0
46,14/5/2023,23:30,3.17699,123.22203,53,0
47,14/5/2023,23:36,3.17699,123.22203,53,0
48,14/5/2023,23:42,3.17699,123.22203,53,0
49,14/5/2023,23:48,3.17699,123.22203,53,0
50,14/5/2023,23:54,3.17699,123.22203,53,0
51,15/5/2023,0:00,3.17699,123.22203,53,0
52,15/5/2023,0:06,3.17699,123.22203,53,0
53,15/5/2023,0:12,3.17699,123.22203,53,0
54,15/5/2023,0:18,3.17699,123.22203,53,0
55,15/5/2023,0:24,3.17699,123.22203,53,0
56,15/5/2023,0:30,3.17699,123.22203,53,0
57,15/5/2023,0:36,3.17699,123.22203,53,0
58,15/5/2023,0:42,3.17699,123.22203,53,0
59,15/5/2023,0:48,3.17699,123.22203,53,0
60,15/5/2023,0:54,3.17699,123.22203,53,0
61,15/5/2023,1:00,3.17699,123.22203,53,0
62,15/5/2023,1:06,3.17699,123.22203,53,0
63,15/5/2023,1:12,3.17699,123.22203,53,0
64,15/5/2023,1:18,3.17699,123.22203,53,0
65,15/5/2023,1:24,3.17699,123.22203,53,0
66,15/5/2023,1:30,3.17699,123.22203,53,0
67,15/5/2023,1:36,3.17699,123.22203,53,0
68,15/5/2023,1:42,3.17699,123.22203,53,0
69,15/5/2023,1:48,3.17699,123.22203,53,0
70,15/5/2023,1:54,3.17699,123.22203,53,0
71,15/5/2023,2:00,3.17699,123.22203,53,0
72,15/5/2023,2:06,3.17699,123.22203,53,0
73,15/5/2023,2:12,3.17699,123.22203,53,0
74,15/5/2023,2:18,3.17699,123.22203,53,0
75,15/5/2023,2:24,3.17699,123.22203,53,0
76,15/5/2023,2:30,3.17699,123.22203,53,0
77,15/5/2023,2:36,3.17699,123.22203,53,0
78,15/5/2023,2:42,3.17699,123.22203,53,0
79,15/5/2023,2:48,3.17699,123.22203,53,0
80,15/5/2023,2:54,3.17699,123.22203,53,0
81,15/5/2023,3:00,3.17699,123.22203,53,0
82,15/5/2023,3:06,3.17699,123.22203,53,0
83,15/5/2023,3:12,3.17699,123.22203,53,0
84,15/5/2023,3:18,3.17699,123.22203,53,0
85,15/5/2023,3:24,3.17699,123.22203,53,0
86,15/5/2023,3:30,3.17699,123.22203,53,0
87,15/5/2023,3:36,3.17699,123.22203,53,0
88,15/5/2023,3:42,3.17699,123.22203,53,0
89,15/5/2023,3:48,3.17699,123.22203,53,0
90,15/5/2023,3:54,3.17699,123.22203,53,0
91,15/5/2023,4:00,3.17699,123.22203,53,0
92,15/5/2023,4:06,3.17699,123.22203,53,0
93,15/5/2023,4:12,3.17699,123.22203,53,0
94,15/5/2023,4:18,3.17699,123.22203,53,0
95,15/5/2023,4:24,3.17699,123.22203,53,0
96,15/5/2023,4:30,3.17699,123.22203,53,0
97,15/5/2023,4:36,3.17699,123.22203,53,0
98,15/5/2023,4:42,3.17699,123.22203,53,0
99,15/5/2023,4:48,3.17699,123.22203,53,0
100,15/5/2023,4:54,3.17699,123.22203,53,0
101,15/5/2023,5:00,3.17699,123.22203,53,0
102,15/5/2023,5:06,3.17699,123.22203,53,0
103,15/5/2023,5:12,3.17699,123.22203,53,0
104,15/5/2023,5:18,3.17699,123.22203,53,0
105,15/5/2023,5:24,3.17699,123.22203,53,0
106,15/5/2023,5:30,3.17699,123.22203,53,0
107,15/5/2023,5:36,3.17699,123.22203,53,0
108,15/5/2023,5:42,3.17699,123.22203,53,0
109,15/5/2023,5:48,3.17699,123.22203,53,0
110,15/5/2023,5:54,3.17699,123.22203,53,0
111,15/5/2023,6:00,3.17699,123.22203,53,0
112,15/5/2023,6:06,3.17699,123.22203,53,0
113,15/5/2023,6:12,3.17699,123.22203,53,0
114,15/5/2023,6:18,3.17699,123.22203,53,0
115,15/5/2023,6:24,3.17699,123.22203,53,0
116,15/5/2023,6:30,3.17699,123.22203,53,0
117,15/5/2023,6:36,3.17699,123.22203,53,0
118,15/5/2023,6:42,3.17699,123.22203,53,0
119,15/5/2023,6:48,3.17699,123.22203,53,0
120,15/5/2023,6:54,3.17699,123.22203,53,0
121,15/5/2023,7:00,3.17699,123.22203,53,0
122,15/5/2023,7:06,3.17699,123.22203,53,0
123,15/5/2023,7:12,3.17699,123.22203,53,0
124,15/5/2023,7:18,3.17699,123.22203,53,0
125,15/5/2023,7:24,3.17699,123.22203,53,0
126,15/5/2023,7:30,3.17699,123.22203,53,0
127,15/5/2023,7:36,3.17699,123.22203,53,0
128,15/5/2023,7:42,3.17699,123.22203,53,0
129,15/5/2023,7:48,3.17699,123.22203,53,0
130,15/5/2023,7:54,3.17699,123.22203,53,0
131,15/5/2023,8:00,3.17699,123.22203,53,0
132,15/5/2023,8:06,3.17699,123.22203,53,0
133,15/5/2023,8:12,3.17699,123.22203,53,0
134,15/5/2023,8:18,3.17699,123.22203,53,0
135,15/5/2023,8:24,3.17699,123.22203,53,0
136,15/5/2023,8:30,3.17699,123.22203,53,0
137,15/5/2023,8:36,3.17699,123.22203,53,0
138,15/5/2023,8:42,3.17699,123.22203,53,0
139,15/5/2023,8:48,3.17699,123.22203,53,0
140,15/5/2023,8:54,3.17699,123.22203,53,0
141,15/5/2023,9:00,3.17699,123.22203,53,0
142,15/5/2023,9:06,3.17699,123.22203,53,0
143,15/5/2023,9:12,3.17699,123.22203,53,0
144,15/5/2023,9:18,3.17699,123.22203,53,0
145,15/5/2023,9:24,3.17699,123.22203,53,0
146,15/5/2023,9:30,3.17699,123.22203,53,0
147,15/5/2023,9:36,3.17699,123.22203,53,0
148,15/5/2023,9:42,3.17699,123.22203,53,0
149,15/5/2023,9:48,3.17699,123.22203,53,0
150,15/5/2023,9:54,3.17699,123.22203,53,0
151,15/5/2023,10:00,3.17699,123.22203,53,0
152,15/5/2023,10:06,3.17699,123.22203,53,0
153,15/5/2023,10:12,3.17699,123.22203,53,0
154,15/5/2023,10:18,3.17699,123.22203,53,0
155,15/5/2023,10:24,3.17699,123.22203,53,0
156,15/5/2023,10:30,3.17699,123.22203,53,0
157,15/5/2023,10:36,3.17699,123.22203,53,0
158,15/5/2023,10:42,3.17699,123.22203,53,0
159,15/5/2023,10:48,3.17699,123.22203,53,0
160,15/5/2023,10:54,3.17699,123.22203,53,0
161,15/5/2023,11:00,3.17699,123.22203,53,0
162,15/5/2023,11:06,3.17699,123.22203,53,0
163,15/5/2023,11:12,3.17699,123.22203,53,0
164,15/5/2023,11:18,3.17699,123.22203,53,0
165,15/5/2023,11:24,3.17699,123.22203,53,0
166,15/5/2023,11:30,3.17699,123.22203,53,0
167,15/5/2023,11:36,3.17699,123.22203,53,0
168,15/5/2023,11:42,3.17699,123.22203,53,0
169,15/5/2023,11:48,3.17699,123.22203,53,0
170,15/5/2023,11:54,3.17699,123.22203,53,0
171,15/5/2023,12:00,3.17699,123.22203,53,0
172,15/5/2023,12:06,3.17699,123.22203,53,0
173,15/5/2023,12:12,3.17699,123.22203,53,0
174,15/5/2023,12:18,3.17699,123.22203,53,0
175,15/5/2023,12:24,3.17699,123.22203,53,0
176,15/5/2023,12:30,3.17699,123.22203,53,0
177,15/5/2023,12:36,3.17699,123.22203,53,0
178,15/5/2023,12:42,3.17699,123.22203,53,0
179,15/5/2023,12:48,3.17699,123.22203,53,0
180,15/5/2023,12:54,3.17699,123.22203,53,0
181,15/5/2023,13:00,3.17699,123.22203,53,0
182,15/5/2023,13:06,3.17699,123.22203,53,0
183,15/5/2023,13:12,3.17699,123.22203,53,0
184,15/5/2023,13:18,3.17699,123.22203,53,0
185,15/5/2023,13:24,3.17699,123.22203,53,0
186,15/5/2023,13:30,3.17699,123.22203,53,0
187,15/5/2023,13:36,3.17699,123.22203,53,0
188,15/5/2023,13:42,3.17699,123.22203,53,0
189,15/5/2023,13:48,3.17699,123.22203,53,0
190,15/5/2023,13:54,3.17699,123.22203,53,0
191,15/5/2023,14:00,3.17699,123.22203,53,0
192,15/5/2023,14:06,3.17699,123.22203,53,0
193,15/5/2023,14:12,3.17699,123.22203,53,0
194,15/5/2023,14:18,3.17699,123.22203,53,0
195,15/5/2023,14:24,3.17699,123.22203,53,0
196,15/5/2023,14:30,3.17699,123.22203,53,0
197,15/5/2023,14:36,3.17699,123.22203,53,0
198,15/5/2023,14:42,3.17699,123.22203,53,0
199,15/5/2023,14:48,3.17699,123.22203,53,0
200,15/5/2023,14:54,3.17699,123.22203,53,0
201,15/5/2023,15:00,3.17699,123.22203,53,0
202,15/5/2023,15:06,3.17699,123.22203,53,0
203,15/5/2023,15:12,3.17699,123.22203,53,0
204,15/5/2023,15:18,3.17699,123.22203,53,0
205,15/5/2023,15:24,3.17699,123.22203,53,0
206,15/5/2023,15:30,3.17699,123.22203,53,0
207,15/5/2023,15:36,3.17699,123.22203,53,0
208,15/5/2023,15:42,3.17699,123.22203,53,0
209,15/5/2023,15:48,3.17699,123.22203,53,0
210,15/5/2023,15:54,3.17699,123.22203,53,0
211,15/5/2023,16:00,3.17699,123.22203,53,0
212,15/5/2023,16:06,3.17699,123.22203,53,0
213,15/5/2023,16:12,3.17699,123.22203,53,0
214,15/5/2023,16:18,3.17699,123.22203,53,0
215,15/5/2023,16:24,3.17699,123.22203,53,0
216,15/5/2023,16:30,3.17699,123.22203,53,0
217,15/5/2023,16:36,3.17699,123.22203,53,0
218,15/5/2023,16:42,3.17699,123.22203,53,0
219,15/5/2023,16:48,3.17699,123.22203,53,0
220,15/5/2023,16:54,3.17699,123.22203,53,0
221,15/5/2023,17:00,3.17699,123.22203,53,0
222,15/5/2023,17:06,3.17699,123.22203,53,0
223,15/5/2023,17:12,3.17699,123.22203,53,0
224,15/5/2023,17:18,3.17699,123.22203,53,0
225,15/5/2023,17:24,3.17699,123.22203,53,0
226,15/5/2023,17:30,3.17699,123.22203,53,0
227,15/5/2023,17:36,3.17699,123.22203,53,0
228,15/5/2023,17:42,3.17699,123.22203,53,0
229,15/5/2023,17:48,3.17699,123.22203,53,0
230,15/5/2023,17:54,3.17699,123.22203,53,0
231,15/5/2023,18:00,3.17699,123.22203,53,0
232,15/5/2023,18:06,3.17699,123.22203,53,0
233,15/5/2023,18:12,3.17699,123.22203,53,0
234,15/5/2023,18:18,3.17699,123.22203,53,0
235,15/5/2023,18:24,3.17699,123.22203,53,0
236,15/5/2023,18:30,3.17699,123.22203,53,0
237,15/5/2023,18:36,3.17699,123.22203,53,0
238,15/5/2023,18:42,3.17699,123.22203,53,0
239,15/5/2023,18:48,3.17699,123.22203,53,0
240,15/5/2023,18:54,3.17699,123.22203,53,0
241,15/5/2023,19:00,3.17699,123.22203,53,0
242,15/5/2023,19:06,3.17699,123.22203,53,0
243,15/5/2023,19:12,3.17699,123.22203,53,0
244,15/5/2023,19:18,3.17699,123.22203,53,0
245,15/5/2023,19:24,3.17699,123.22203,53,0
246,15/5/2023,19:30,3.17699,123.22203,53,0
247,15/5/2023,19:36,3.17699,123.22203,53,0
248,15/5/2023,19:42,3.17699,123.22203,53,0
249,15/5/2023,19:48,3.17699,123.22203,53,0
250,15/5/2023,19:54,3.17699,123.22203,53,0
251,15/5/2023,20:00,3.17699,123.22203,53,0
252,15/5/2023,20:06,3.17699,123.22203,53,0
253,15/5/2023,20:12,3.17699,123.22203,53,0
254,15/5/2023,20:18,3.17699,123.22203,53,0
255,15/5/2023,20:24,3.17699,123.22203,53,0
256,15/5/2023,20:30,3.17699,123.22203,53,0
257,15/5/2023,20:36,3.17699,123.22203,53,0
258,15/5/2023,20:42,3.17699,123.22203,53,0
259,15/5/2023,20:48,3.17699,123.22203,53,0
260,15/5/2023,20:54,3.17699,123.22203,53,0
261,15/5/2023,21:00,3.17699,123.22203,53,0
262,15/5/2023,21:06,3.17699,123.22203,53,0
263,15/5/2023,21:12,3.17699,123.22203,53,0
264,15/5/2023,21:18,3.17699,123.22203,53,0
265,15/5/2023,21:24,3.17699,123.22203,53,0
266,15/5/2023,21:30,3.17699,123.22203,53,0
267,15/5/2023,21:36,3.17699,123.22203,53,0
268,15/5/2023,21:42,3.17699,123.22203,53,0
269,15/5/2023,21:48,3.17699,123.22203,53,0
270,15/5/2023,21:54,3.17699,123.22203,53,0
271,15/5/2023,22:00,3.17699,123.22203,53,0
272,15/5/2023,22:06,3.17699,123.22203,53,0
273,15/5/2023,22:12,3.17699,123.22203,53,0
274,15/5/2023,22:18,3.17699,123.22203,53,0
275,15/5/2023,22:24,3.17699,123.22203,53,0
276,15/5/2023,22:30,3.17699,123.22203,53,0
277,15/5/2023,22:36,3.17699,123.22203,53,0
278,15/5/2023,22:42,3.17699,123.22203,53,0
279,15/5/2023,22:48,3.17699,123.22203,53,0
280,15/5/2023,22:54,3.17699,123.22203,53,0
281,15/5/2023,23:00,3.17699,123.22203,53,0
282,15/5/2023,23:06,3.17699,123.22203,53,0
283,15/5/2023,23:12,3.17699,123.22203,53,0
284,15/5/2023,23:18,3.17699,123.22203,53,0
285,15/5/2023,23:24,3.17699,123.22203,53,0
286,15/5/2023,23:30,3.17699,123.22203,53,0
287,15/5/2023,23:36,3.17699,123.22203,53,0
288,15/5/2023,23:42,3.17699,123.22203,53,0
289,15/5/2023,23:48,3.17699,123.22203,53,0
290,15/5/2023,23:54,3.17699,123.22203,53,0
291,16/5/2023,0:00,3.17699,123.22203,53,0
292,16/5/2023,0:06,3.17699,123.22203,53,0
293,16/5/2023,0:12,3.17699,123.22203,53,0
294,16/5/2023,0:18,3.17699,123.22203,53,0
295,16/5/2023,0:24,3.17699,123.22203,53,0
296,16/5/2023,0:30,3.17699,123.22203,53,0
297,16/5/2023,0:36,3.17699,123.22203,53,0
298,16/5/2023,0:42,3.17699,123.22203,53,0
299,16/5/2023,0:48,3.17699,123.22203,53,0
300,16/5/2023,0:54,3.17699,123.22203,53,0
301,16/5/2023,1:00,3.17699,123.22203,53,0
302,16/5/2023,1:06,3.17699,123.22203,53,0
303,16/5/2023,1:12,3.17699,123.22203,53,0
304,16/5/2023,1:18,3.17699,123.22203,53,0
305,16/5/2023,1:24,3.17699,123.22203,53,0
306,16/5/2023,1:30,3.17699,123.22203,53,0
307,16/5/2023,1:36,3.17699,123.22203,53,0
308,16/5/2023,1:42,3.17699,123.22203,53,0
309,16/5/2023,1:48,3.17699,123.22203,53,0
310,16/5/2023,1:54,3.17699,123.22203,53,0
311,16/5/2023,2:00,3.17699,123.22203,53,0
312,16/5/2023,2:06,3.17699,123.22203,53,0
313,16/5/2023,2:12,3.17699,123.22203,53,0
314,16/5/2023,2:18,3.17699,123.22203,53,0
315,16/5/2023,2:24,3.17699,123.22203,53,0
316,16/5/2023,2:30,3.17699,123.22203,53,0
317,16/5/2023,2:36,3.17699,123.22203,53,0
318,16/5/2023,2:42,3.17699,123.22203,53,0
319,16/5/2023,2:48,3.17699,123.22203,53,0
320,16/5/2023,2:54,3.17699,123.22203,53,0
321,16/5/2023,3:00,3.17699,123.22203,53,0
322,16/5/2023,3:06,3.17699,123.22203,53,0
323,16/5/2023,3:12,3.17699,123.22203,53,0
324,16/5/2023,3:18,3.17699,123.22203,53,0
325,16/5/2023,3:24,3.17699,123.22203,53,0
326,16/5/2023,3:30,3.17699,123.22203,53,0
327,16/5/2023,3:36,3.17699,123.22203,53,0
328,16/5/2023,3:42,3.17699,123.22203,53,0
329,16/5/2023,3:48,3.17699,123.22203,53,0
330,16/5/2023,3:54,3.17699,123.22203,53,0
331,16/5/2023,4:00,3.17699,123.22203,53,0
332,16/5/2023,4:06,3.17699,123.22203,53,0
333,16/5/2023,4:12,3.17699,123.22203,53,0
334,16/5/2023,4:18,3.17699,123.22203,53,0
335,16/5/2023,4:24,3.18467,123.23224,53,5
336,16/5/2023,4:30,3.19235,123.24246,53,5
337,16/5/2023,4:36,3.20003,123.25268,53,5
338,16/5/2023,4:42,3.20771,123.26289,53,5
339,16/5/2023,4:48,3.21539,123.27311,53,5
340,16/5/2023,4:54,3.22307,123.28332,53,5
341,16/5/2023,5:00,3.23075,123.29354,53,5
342,16/5/2023,5:06,3.23843,123.30376,53,5
343,16/5/2023,5:12,3.24611,123.31397,53,5
344,16/5/2023,5:18,3.25379,123.32419,53,5
345,16/5/2023,5:24,3.26147,123.33440,53,5
346,16/5/2023,5:30,3.26915,123.34462,53,5
347,16/5/2023,5:36,3.27683,123.35483,53,5
348,16/5/2023,5:42,3.28451,123.36505,53,5
349,16/5/2023,5:48,3.29219,123.37527,53,5
350,16/5/2023,5:54,3.29987,123.38548,53,5
351,16/5/2023,6:00,3.30755,123.39570,53,5
352,16/5/2023,6:06,3.31523,123.40591,53,5
353,16/5/2023,6:12,3.32291,123.41613,53,5
354,16/5/2023,6:18,3.33059,123.42634,53,5
355,16/5/2023,6:24,3.33827,123.43656,53,5
356,16/5/2023,6:30,3.34595,123.44678,53,5
357,16/5/2023,6:36,3.35363,123.45699,53,5
358,16/5/2023,6:42,3.36131,123.46721,53,5
359,16/5/2023,6:48,3.36899,123.47742,53,5
360,16/5/2023,6:54,3.37667,123.48764,53,5
361,16/5/2023,7:00,3.38435,123.49786,53,5
362,16/5/2023,7:06,3.39203,123.50807,53,5
363,16/5/2023,7:12,3.39971,123.51829,53,5
364,16/5/2023,7:18,3.40739,123.52850,53,5
365,16/5/2023,7:24,3.41507,123.53872,53,5
366,16/5/2023,7:30,3.42275,123.54893,53,5
367,16/5/2023,7:36,3.43043,123.55915,53,5
368,16/5/2023,7:42,3.43811,123.56937,53,5
369,16/5/2023,7:48,3.44579,123.57958,53,5
370,16/5/2023,7:54,3.45347,123.58980,53,5
371,16/5/2023,8:00,3.46115,123.60001,53,5
372,16/5/2023,8:06,3.46883,123.61023,53,5
373,16/5/2023,8:12,3.47651,123.62044,53,5
374,16/5/2023,8:18,3.48419,123.63066,53,5
375,16/5/2023,8:24,3.49187,123.64088,53,5
376,16/5/2023,8:30,3.49955,123.65109,53,5
377,16/5/2023,8:36,3.50723,123.66131,53,5
378,16/5/2023,8:42,3.51491,123.67152,53,5
379,16/5/2023,8:48,3.52259,123.68174,53,5
380,16/5/2023,8:54,3.53027,123.69196,53,5
381,16/5/2023,9:00,3.53795,123.70217,53,5
382,16/5/2023,9:06,3.54563,123.71239,53,5
383,16/5/2023,9:12,3.55331,123.72260,53,5
384,16/5/2023,9:18,3.56099,123.73282,53,5
385,16/5/2023,9:24,3.56867,123.74303,53,5
386,16/5/2023,9:30,3.57635,123.75325,53,5
387,16/5/2023,9:36,3.58403,123.76347,53,5
388,16/5/2023,9:42,3.59171,123.77368,53,5
389,16/5/2023,9:48,3.59939,123.78390,53,5
390,16/5/2023,9:54,3.60707,123.79411,53,5
391,16/5/2023,10:00,3.61475,123.80433,53,5
392,16/5/2023,10:06,3.62243,123.81455,53,5
393,16/5/2023,10:12,3.63011,123.82476,53,5
394,16/5/2023,10:18,3.63779,123.83498,53,5
395,16/5/2023,10:24,3.64547,123.84519,53,5
396,16/5/2023,10:30,3.65315,123.85541,53,5
397,16/5/2023,10:36,3.66083,123.86562,53,5
398,16/5/2023,10:42,3.66851,123.87584,53,5
399,16/5/2023,10:48,3.67619,123.88606,53,5
400,16/5/2023,10:54,3.68387,123.89627,53,5
401,16/5/2023,11:00,3.69155,123.90649,53,5
402,16/5/2023,11:06,3.69923,123.91670,53,5
403,16/5/2023,11:12,3.70691,123.92692,53,5
404,16/5/2023,11:18,3.71459,123.93713,53,5
405,16/5/2023,11:24,3.72227,123.94735,53,5
406,16/5/2023,11:30,3.72995,123.95757,53,5
407,16/5/2023,11:36,3.73763,123.96778,53,5
408,16/5/2023,11:42,3.74531,123.97800,53,5
409,16/5/2023,11:48,3.75299,123.98821,53,5
410,16/5/2023,11:54,3.76067,123.99843,53,5
411,16/5/2023,12:00,3.76835,124.00865,53,5
412,16/5/2023,12:06,3.77603,124.01886,53,5
413,16/5/2023,12:12,3.78371,124.02908,53,5
414,16/5/2023,12:18,3.79139,124.03929,53,5
415,16/5/2023,12:24,3.79907,124.04951,53,5
416,16/5/2023,12:30,3.80675,124.05972,53,5
417,16/5/2023,12:36,3.81443,124.06994,53,5
418,16/5/2023,12:42,3.82211,124.08016,53,5
419,16/5/2023,12:48,3.82979,124.09037,53,5
420,16/5/2023,12:54,3.83747,124.10059,53,5
421,16/5/2023,13:00,3.84515,124.11080,53,5
422,16/5/2023,13:06,3.85283,124.12102,53,5
423,16/5/2023,13:12,3.86051,124.13123,53,5
424,16/5/2023,13:18,3.86819,124.14145,53,5
425,16/5/2023,13:24,3.87587,124.15167,53,5
426,16/5/2023,13:30,3.88355,124.16188,53,5
427,16/5/2023,13:36,3.89123,124.17210,53,5
428,16/5/2023,13:42,3.89891,124.18231,53,5
429,16/5/2023,13:48,3.90659,124.19253,53,5
430,16/5/2023,13:54,3.91427,124.20275,53,5
431,16/5/2023,14:00,3.92195,124.21296,53,5
432,16/5/2023,14:06,3.92963,124.22318,53,5
433,16/5/2023,14:12,3.93731,124.23339,53,5
434,16/5/2023,14:18,3.94499,124.24361,53,5
435,16/5/2023,14:24,3.95267,124.25382,53,5
436,16/5/2023,14:30,3.96035,124.26404,53,5
437,16/5/2023,14:36,3.96803,124.27426,53,5
438,16/5/2023,14:42,3.97571,124.28447,53,5
439,16/5/2023,14:48,3.98339,124.29469,53,5
440,16/5/2023,14:54,3.99107,124.30490,53,5
441,16/5/2023,15:00,3.99875,124.31512,53,5
442,16/5/2023,15:06,4.00643,124.32534,53,5
443,16/5/2023,15:12,4.01411,124.33555,53,5
444,16/5/2023,15:18,4.02179,124.34577,53,5
445,16/5/2023,15:24,4.02947,124.35598,53,5
446,16/5/2023,15:30,4.03715,124.36620,53,5
447,16/5/2023,15:36,4.04483,124.37641,53,5
448,16/5/2023,15:42,4.05251,124.38663,53,5
449,16/5/2023,15:48,4.06019,124.39685,53,5
450,16/5/2023,15:54,4.06787,124.40706,53,5
451,16/5/2023,16:00,4.07555,124.41728,53,5
452,16/5/2023,16:06,4.08323,124.42749,53,5
453,16/5/2023,16:12,4.09091,124.43771,53,5
454,16/5/2023,16:18,4.09859,124.44792,53,5
455,16/5/2023,16:24,4.10627,124.45814,53,5
456,16/5/2023,16:30,4.11395,124.46836,53,5
457,16/5/2023,16:36,4.12163,124.47857,53,5
458,16/5/2023,16:42,4.12931,124.48879,53,5
459,16/5/2023,16:48,4.13699,124.49900,53,5
460,16/5/2023,16:54,4.14467,124.50922,53,5
461,16/5/2023,17:00,4.15235,124.51944,53,5
462,16/5/2023,17:06,4.16003,124.52965,53,5
463,16/5/2023,17:12,4.16771,124.53987,53,5
464,16/5/2023,17:18,4.17539,124.55008,53,5
465,16/5/2023,17:24,4.18307,124.56030,53,5
466,16/5/2023,17:30,4.19075,124.57051,53,5
467,16/5/2023,17:36,4.19843,124.58073,53,5
468,16/5/2023,17:42,4.20611,124.59095,53,5
469,16/5/2023,17:48,4.21379,124.60116,53,5
470,16/5/2023,17:54,4.22147,124.61138,53,5
471,16/5/2023,18:00,4.22915,124.62159,53,5
472,16/5/2023,18:06,4.23683,124.63181,53,5
473,16/5/2023,18:12,4.24451,124.64202,53,5
474,16/5/2023,18:18,4.25219,124.65224,53,5
475,16/5/2023,18:24,4.25987,124.66246,53,5
476,16/5/2023,18:30,4.26755,124.67267,53,5
477,16/5/2023,18:36,4.27523,124.68289,53,5
478,16/5/2023,18:42,4.28291,124.69310,53,5
479,16/5/2023,18:48,4.29059,124.70332,53,5
480,16/5/2023,18:54,4.29827,124.71354,53,5
481,16/5/2023,19:00,4.30595,124.72375,53,5
482,16/5/2023,19:06,4.31363,124.73397,53,5
483,16/5/2023,19:12,4.32131,124.74418,53,5
484,16/5/2023,19:18,4.32899,124.75440,53,5
485,16/5/2023,19:24,4.33667,124.76461,53,5
486,16/5/2023,19:30,4.34435,124.77483,53,5
487,16/5/2023,19:36,4.35203,124.78505,53,5
488,16/5/2023,19:42,4.35971,124.79526,53,5
489,16/5/2023,19:48,4.36739,124.80548,53,5
490,16/5/2023,19:54,4.37507,124.81569,53,5
491,16/5/2023,20:00,4.38275,124.82591,53,5
492,16/5/2023,20:06,4.39043,124.83613,53,5
493,16/5/2023,20:12,4.39811,124.84634,53,5
494,16/5/2023,20:18,4.40579,124.85656,53,5
495,16/5/2023,20:24,4.41347,124.86677,53,5
496,16/5/2023,20:30,4.42115,124.87699,53,5
497,16/5/2023,20:36,4.42883,124.88720,53,5
498,16/5/2023,20:42,4.43651,124.89742,53,5
499,16/5/2023,20:48,4.44419,124.90764,53,5
500,16/5/2023,20:54,4.45187,124.91785,53,5
501,16/5/2023,21:00,4.45955,124.92807,53,5
502,16/5/2023,21:06,4.46723,124.93828,53,5
503,16/5/2023,21:12,4.47491,124.94850,53,5
504,16/5/2023,21:18,4.48259,124.95871,53,5
505,16/5/2023,21:24,4.49027,124.96893,53,5
506,16/5/2023,21:30,4.49795,124.97915,53,5
507,16/5/2023,21:36,4.50563,124.98936,53,5
508,16/5/2023,21:42,4.51331,124.99958,53,5
509,16/5/2023,21:48,4.52099,125.00979,53,5
510,16/5/2023,21:54,4.52867,125.02001,53,5
511,16/5/2023,22:00,4.53635,125.03023,53,5
512,16/5/2023,22:06,4.54403,125.04044,53,5
513,16/5/2023,22:12,4.55171,125.05066,53,5
514,16/5/2023,22:18,4.55939,125.06087,53,5
515,16/5/2023,22:24,4.56707,125.07109,53,5
