Tanggal,Pukul,Latitude (?),Longitude(?),Heading(?),Kecepatan K1(knots)
15/5/2023,1:12,7.65932,117.33676,126,11.1
15/5/2023,1:18,7.64863,117.35169,126,11.1
15/5/2023,1:24,7.63794,117.36662,126,11.1
15/5/2023,1:30,7.62725,117.38155,126,11.1
15/5/2023,1:36,7.61656,117.39648,126,11.1
15/5/2023,1:42,7.60587,117.41141,126,11.1
15/5/2023,1:48,7.59518,117.42634,126,11.1
15/5/2023,1:54,7.58449,117.44127,126,11.1
15/5/2023,2:00,7.5738,117.4562,126,11.1
15/5/2023,2:06,7.56311,117.47113,126,11.1
15/5/2023,2:12,7.55242,117.48606,126,11.1
15/5/2023,2:18,7.54173,117.50099,126,11.1
15/5/2023,2:24,7.53104,117.51592,126,11.1
15/5/2023,2:30,7.52035,117.53085,126,11.1
15/5/2023,2:36,7.50966,117.54578,126,11.1
15/5/2023,2:42,7.49897,117.56071,126,11.1
15/5/2023,2:48,7.48828,117.57564,126,11.1
15/5/2023,2:54,7.47759,117.59057,126,11.1
15/5/2023,3:00,7.4669,117.6055,126,11.1
15/5/2023,3:06,7.45621,117.62043,126,11.1
15/5/2023,3:12,7.44552,117.63536,126,11.1
15/5/2023,3:18,7.43483,117.65029,126,11.1
15/5/2023,3:24,7.42414,117.66522,126,11.1
15/5/2023,3:30,7.41345,117.68015,126,11.1
15/5/2023,3:36,7.40276,117.69508,126,11.1
15/5/2023,3:42,7.39207,117.71001,126,11.1
15/5/2023,3:48,7.38138,117.72494,126,11.1
15/5/2023,3:54,7.37069,117.73987,126,11.1
15/5/2023,4:00,7.36,117.7548,126,11.1
15/5/2023,4:06,7.34931,117.76973,126,11.1
15/5/2023,4:12,7.33862,117.78466,126,11.1
15/5/2023,4:18,7.32793,117.79959,126,11.1
15/5/2023,4:24,7.31724,117.81452,126,11.1
15/5/2023,4:30,7.30655,117.82945,126,11.1
15/5/2023,4:36,7.29586,117.84438,126,11.1
15/5/2023,4:42,7.28517,117.85931,126,11.1
15/5/2023,4:48,7.27448,117.87424,126,11.1
15/5/2023,4:54,7.26379,117.88917,126,11.1
15/5/2023,5:00,7.2531,117.9041,126,11.1
15/5/2023,5:06,7.24241,117.91903,126,11.1
15/5/2023,5:12,7.23172,117.93396,126,11.1
15/5/2023,5:18,7.22103,117.94889,126,11.1
15/5/2023,5:24,7.21034,117.96382,126,11.1
15/5/2023,5:30,7.19965,117.97875,126,11.1
15/5/2023,5:36,7.18896,117.99368,126,11.1
15/5/2023,5:42,7.17827,118.00861,126,11.1
15/5/2023,5:48,7.16758,118.02354,126,11.1
15/5/2023,5:54,7.15689,118.03847,126,11.1
15/5/2023,6:00,7.1462,118.0534,126,11.1
15/5/2023,6:06,7.13551,118.06833,126,11.1
15/5/2023,6:12,7.12482,118.08326,126,11.1
15/5/2023,6:18,7.11413,118.09819,126,11.1
15/5/2023,6:24,7.10344,118.11312,126,11.1
15/5/2023,6:30,7.09275,118.12805,126,11.1
15/5/2023,6:36,7.08206,118.14298,126,11.1
15/5/2023,6:42,7.07137,118.15791,126,11.1
15/5/2023,6:48,7.06068,118.17284,126,11.1
15/5/2023,6:54,7.04999,118.18777,126,11.1
15/5/2023,7:00,7.0393,118.2027,126,11.1
15/5/2023,7:06,7.02861,118.21763,126,11.1
15/5/2023,7:12,7.01792,118.23256,126,11.1
15/5/2023,7:18,7.00723,118.24749,126,11.1
15/5/2023,7:24,6.99654,118.26242,126,11.1
15/5/2023,7:30,6.98585,118.27735,126,11.1
15/5/2023,7:36,6.97516,118.29228,126,11.1
15/5/2023,7:42,6.96447,118.30721,126,11.1
15/5/2023,7:48,6.95378,118.32214,126,11.1
15/5/2023,7:54,6.94309,118.33707,126,11.1
15/5/2023,8:00,6.9324,118.352,126,11.1
15/5/2023,8:06,6.92171,118.36693,126,11.1
15/5/2023,8:12,6.91102,118.38186,126,11.1
15/5/2023,8:18,6.90033,118.39679,126,11.1
15/5/2023,8:24,6.88964,118.41172,126,11.1
15/5/2023,8:30,6.87895,118.42665,126,11.1
15/5/2023,8:36,6.86826,118.44158,126,11.1
15/5/2023,8:42,6.85757,118.45651,126,11.1
15/5/2023,8:48,6.84688,118.47144,126,11.1
15/5/2023,8:54,6.83619,118.48637,126,11.1
15/5/2023,9:00,6.8255,118.5013,126,11.1
15/5/2023,9:06,6.81481,118.51623,126,11.1
15/5/2023,9:12,6.80412,118.53116,126,11.1
15/5/2023,9:18,6.79343,118.54609,126,11.1
15/5/2023,9:24,6.78274,118.56102,126,11.1
15/5/2023,9:30,6.77205,118.57595,126,11.1
15/5/2023,9:36,6.76136,118.59088,126,11.1
15/5/2023,9:42,6.75067,118.60581,126,11.1
15/5/2023,9:48,6.73998,118.62074,126,11.1
15/5/2023,9:54,6.72929,118.63567,126,11.1
15/5/2023,10:00,6.7186,118.6506,126,11.1
15/5/2023,10:06,6.70791,118.66553,126,11.1
15/5/2023,10:12,6.69722,118.68046,126,11.1
15/5/2023,10:18,6.68653,118.69539,126,11.1
15/5/2023,10:24,6.67584,118.71032,126,11.1
15/5/2023,10:30,6.66515,118.72525,126,11.1
15/5/2023,10:36,6.65446,118.74018,126,11.1
15/5/2023,10:42,6.64377,118.75511,126,11.1
15/5/2023,10:48,6.63308,118.77004,126,11.1
15/5/2023,10:54,6.62239,118.78497,126,11.1
15/5/2023,11:00,6.6117,118.7999,126,11.1
15/5/2023,11:06,6.60101,118.81483,126,11.1
15/5/2023,11:12,6.59032,118.82976,126,11.1
15/5/2023,11:18,6.57963,118.84469,126,11.1
15/5/2023,11:24,6.56894,118.85962,126,11.1
15/5/2023,11:30,6.55825,118.87455,126,11.1
15/5/2023,11:36,6.54756,118.88948,126,11.1
15/5/2023,11:42,6.53687,118.90441,126,11.1
15/5/2023,11:48,6.52618,118.91934,126,11.1
15/5/2023,11:54,6.51549,118.93427,126,11.1
15/5/2023,12:00,6.5048,118.9492,126,11.1
15/5/2023,12:06,6.49411,118.96413,126,11.1
15/5/2023,12:12,6.48342,118.97906,126,11.1
15/5/2023,12:18,6.47273,118.99399,126,11.1
15/5/2023,12:24,6.46204,119.00892,126,11.1
15/5/2023,12:30,6.45135,119.02385,126,11.1
15/5/2023,12:36,6.44066,119.03878,126,11.1
15/5/2023,12:42,6.42997,119.05371,126,11.1
15/5/2023,12:48,6.41928,119.06864,126,11.1
15/5/2023,12:54,6.40859,119.08357,126,11.1
15/5/2023,13:00,6.3979,119.0985,126,11.1
15/5/2023,13:06,6.38721,119.11343,126,11.1
15/5/2023,13:12,6.37652,119.12836,126,11.1
15/5/2023,13:18,6.36583,119.14329,126,11.1
15/5/2023,13:24,6.35514,119.15822,126,11.1
15/5/2023,13:30,6.34445,119.17315,126,11.1
15/5/2023,13:36,6.33376,119.18808,126,11.1
15/5/2023,13:42,6.32307,119.20301,126,11.1
15/5/2023,13:48,6.31238,119.21794,126,11.1
15/5/2023,13:54,6.30169,119.23287,126,11.1
15/5/2023,14:00,6.291,119.2478,126,11.1
15/5/2023,14:06,6.28031,119.26273,126,11.1
15/5/2023,14:12,6.26962,119.27766,126,11.1
15/5/2023,14:18,6.25893,119.29259,126,11.1
15/5/2023,14:24,6.24824,119.30752,126,11.1
15/5/2023,14:30,6.23755,119.32245,126,11.1
15/5/2023,14:36,6.22686,119.33738,126,11.1
15/5/2023,14:42,6.21617,119.35231,126,11.1
15/5/2023,14:48,6.20548,119.36724,126,11.1
15/5/2023,14:54,6.19479,119.38217,126,11.1
15/5/2023,15:00,6.1841,119.3971,126,11.1
15/5/2023,15:06,6.17341,119.41203,126,11.1
15/5/2023,15:12,6.16272,119.42696,126,11.1
15/5/2023,15:18,6.15203,119.44189,126,11.1
15/5/2023,15:24,6.14134,119.45682,126,11.1
15/5/2023,15:30,6.13065,119.47175,126,11.1
15/5/2023,15:36,6.11996,119.48668,126,11.1
15/5/2023,15:42,6.10927,119.50161,126,11.1
15/5/2023,15:48,6.09858,119.51654,126,11.1
15/5/2023,15:54,6.08789,119.53147,126,11.1
15/5/2023,16:00,6.0772,119.5464,126,11.1
15/5/2023,16:06,6.06651,119.56133,126,11.1
15/5/2023,16:12,6.05582,119.57626,126,11.1
15/5/2023,16:18,6.04513,119.59119,126,11.1
15/5/2023,16:24,6.03444,119.60612,126,11.1
15/5/2023,16:30,6.02375,119.62105,126,11.1
15/5/2023,16:36,6.01306,119.63598,126,11.1
15/5/2023,16:42,6.00237,119.65091,126,11.1
15/5/2023,16:48,5.99168,119.66584,126,11.1
15/5/2023,16:54,5.98099,119.68077,126,11.1
15/5/2023,17:00,5.9703,119.6957,126,11.1
15/5/2023,17:06,5.95961,119.71063,126,11.1
15/5/2023,17:12,5.94892,119.72556,126,11.1
15/5/2023,17:18,5.93823,119.74049,126,11.1
15/5/2023,17:24,5.92754,119.75542,126,11.1
15/5/2023,17:30,5.91685,119.77035,126,11.1
15/5/2023,17:36,5.90616,119.78528,126,11.1
15/5/2023,17:42,5.89547,119.80021,126,11.1
15/5/2023,17:48,5.88478,119.81514,126,11.1
15/5/2023,17:54,5.87409,119.83007,126,11.1
15/5/2023,18:00,5.8634,119.845,126,11.1
15/5/2023,18:06,5.85271,119.85993,126,11.1
15/5/2023,18:12,5.84202,119.87486,126,11.1
15/5/2023,18:18,5.83133,119.88979,126,11.1
15/5/2023,18:24,5.82064,119.90472,126,11.1
15/5/2023,18:30,5.80995,119.91965,126,11.1
15/5/2023,18:36,5.79926,119.93458,126,11.1
15/5/2023,18:42,5.78857,119.94951,126,11.1
15/5/2023,18:48,5.77788,119.96444,126,11.1
15/5/2023,18:54,5.76719,119.97937,126,11.1
15/5/2023,19:00,5.7565,119.9943,126,11.1
15/5/2023,19:06,5.74581,120.00923,126,11.1
15/5/2023,19:12,5.73512,120.02416,126,11.1
15/5/2023,19:18,5.72443,120.03909,126,11.1
15/5/2023,19:24,5.71374,120.05402,126,11.1
15/5/2023,19:30,5.70305,120.06895,126,11.1
15/5/2023,19:36,5.69236,120.08388,126,11.1
15/5/2023,19:42,5.68167,120.09881,126,11.1
15/5/2023,19:48,5.67098,120.11374,126,11.1
15/5/2023,19:54,5.66029,120.12867,126,11.1
15/5/2023,20:00,5.6496,120.1436,126,11.1
15/5/2023,20:06,5.63891,120.15853,126,11.1
15/5/2023,20:12,5.62822,120.17346,126,11.1
15/5/2023,20:18,5.61753,120.18839,126,11.1
15/5/2023,20:24,5.60684,120.20332,126,11.1
15/5/2023,20:30,5.59615,120.21825,126,11.1
15/5/2023,20:36,5.58546,120.23318,126,11.1
15/5/2023,20:42,5.57477,120.24811,126,11.1
15/5/2023,20:48,5.56408,120.26304,126,11.1
15/5/2023,20:54,5.55339,120.27797,126,11.1
15/5/2023,21:00,5.5427,120.2929,126,11.1
15/5/2023,21:06,5.53201,120.30783,126,11.1
15/5/2023,21:12,5.52132,120.32276,126,11.1
15/5/2023,21:18,5.51063,120.33769,126,11.1
15/5/2023,21:24,5.49994,120.35262,126,11.1
15/5/2023,21:30,5.48925,120.36755,126,11.1
15/5/2023,21:36,5.47856,120.38248,126,11.1
15/5/2023,21:42,5.46787,120.39741,126,11.1
15/5/2023,21:48,5.45718,120.41234,126,11.1
15/5/2023,21:54,5.44649,120.42727,126,11.1
15/5/2023,22:00,5.4358,120.4422,126,11.1
15/5/2023,22:06,5.42511,120.45713,126,11.1
15/5/2023,22:12,5.41442,120.47206,126,11.1
15/5/2023,22:18,5.40373,120.48699,126,11.1
15/5/2023,22:24,5.39304,120.50192,126,11.1
15/5/2023,22:30,5.38235,120.51685,126,11.1
15/5/2023,22:36,5.37166,120.53178,126,11.1
15/5/2023,22:42,5.36097,120.54671,126,11.1
15/5/2023,22:48,5.35028,120.56164,126,11.1
15/5/2023,22:54,5.33959,120.57657,126,11.1
15/5/2023,23:00,5.3289,120.5915,126,11.1
15/5/2023,23:06,5.31821,120.60643,126,11.1
15/5/2023,23:12,5.30752,120.62136,126,11.1
15/5/2023,23:18,5.29683,120.63629,126,11.1
15/5/2023,23:24,5.28614,120.65122,126,11.1
15/5/2023,23:30,5.27545,120.66615,126,11.1
15/5/2023,23:36,5.26476,120.68108,126,11.1
15/5/2023,23:42,5.25407,120.69601,126,11.1
15/5/2023,23:48,5.24338,120.71094,126,11.1
15/5/2023,23:54,5.23269,120.72587,126,11.1
16/5/2023,0:00,5.222,120.7408,126,11.1
16/5/2023,0:06,5.21131,120.75573,126,11.1
16/5/2023,0:12,5.20062,120.77066,126,11.1
16/5/2023,0:18,5.18993,120.78559,126,11.1
16/5/2023,0:24,5.17924,120.80052,126,11.1
16/5/2023,0:30,5.16855,120.81545,126,11.1
16/5/2023,0:36,5.15786,120.83038,126,11.1
16/5/2023,0:42,5.14717,120.84531,126,11.1
16/5/2023,0:48,5.13648,120.86024,126,11.1
16/5/2023,0:54,5.12579,120.87517,126,11.1
16/5/2023,1:00,5.1151,120.8901,126,11.1
16/5/2023,1:06,5.10441,120.90503,126,11.1
16/5/2023,1:12,5.09372,120.91996,126,11.1
16/5/2023,1:18,5.08303,120.93489,126,11.1
16/5/2023,1:24,5.07234,120.94982,126,11.1
16/5/2023,1:30,5.06165,120.96475,126,11.1
16/5/2023,1:36,5.05096,120.97968,126,11.1
16/5/2023,1:42,5.04027,120.99461,126,11.1
16/5/2023,1:48,5.02958,121.00954,126,11.1
16/5/2023,1:54,5.01889,121.02447,126,11.1
16/5/2023,2:00,5.0082,121.0394,126,11.1
16/5/2023,2:06,4.99751,121.05433,126,11.1
16/5/2023,2:12,4.98682,121.06926,126,11.1
16/5/2023,2:18,4.97613,121.08419,126,11.1
16/5/2023,2:24,4.96544,121.09912,126,11.1
16/5/2023,2:30,4.95475,121.11405,126,11.1
16/5/2023,2:36,4.94406,121.12898,126,11.1
16/5/2023,2:42,4.93337,121.14391,126,11.1
16/5/2023,2:48,4.92268,121.15884,126,11.1
16/5/2023,2:54,4.91199,121.17377,126,11.1
16/5/2023,3:00,4.9013,121.1887,126,11.1
16/5/2023,3:06,4.89061,121.20363,126,11.1
16/5/2023,3:12,4.87992,121.21856,126,11.1
16/5/2023,3:18,4.86923,121.23349,126,11.1
16/5/2023,3:24,4.85854,121.24842,126,11.1
16/5/2023,3:30,4.84785,121.26335,126,11.1
16/5/2023,3:36,4.83716,121.27828,126,11.1
16/5/2023,3:42,4.82647,121.29321,126,11.1
16/5/2023,3:48,4.81578,121.30814,126,11.1
16/5/2023,3:54,4.80509,121.32307,126,11.1
16/5/2023,4:00,4.7944,121.338,126,11.1
16/5/2023,4:06,4.78371,121.35293,126,11.1
16/5/2023,4:12,4.77302,121.36786,126,11.1
16/5/2023,4:18,4.76233,121.38279,126,11.1
16/5/2023,4:24,4.75164,121.39772,126,11.1
16/5/2023,4:30,4.74095,121.41265,126,11.1
16/5/2023,4:36,4.73026,121.42758,126,11.1
16/5/2023,4:42,4.71957,121.44251,126,11.1
16/5/2023,4:48,4.70888,121.45744,126,11.1
16/5/2023,4:54,4.69819,121.47237,126,11.1
16/5/2023,5:00,4.6875,121.4873,126,11.1
16/5/2023,5:06,4.67681,121.50223,126,11.1
16/5/2023,5:12,4.66612,121.51716,126,11.1
16/5/2023,5:18,4.65543,121.53209,126,11.1
16/5/2023,5:24,4.64474,121.54702,126,11.1
16/5/2023,5:30,4.63405,121.56195,126,11.1
16/5/2023,5:36,4.62336,121.57688,126,11.1
16/5/2023,5:42,4.61267,121.59181,126,11.1
16/5/2023,5:48,4.60198,121.60674,126,11.1
16/5/2023,5:54,4.59129,121.62167,126,11.1
16/5/2023,6:00,4.5806,121.6366,126,11.1
16/5/2023,6:06,4.56991,121.65153,126,11.1
16/5/2023,6:12,4.55922,121.66646,126,11.1
16/5/2023,6:18,4.54853,121.68139,126,11.1
16/5/2023,6:24,4.53784,121.69632,126,11.1
16/5/2023,6:30,4.52715,121.71125,126,11.1
16/5/2023,6:36,4.51646,121.72618,126,11.1
16/5/2023,6:42,4.50577,121.74111,126,11.1
16/5/2023,6:48,4.49508,121.75604,126,11.1
16/5/2023,6:54,4.48439,121.77097,126,11.1
16/5/2023,7:00,4.4737,121.7859,126,11.1
16/5/2023,7:06,4.46301,121.80083,126,11.1
16/5/2023,7:12,4.45232,121.81576,126,11.1
16/5/2023,7:18,4.44163,121.83069,126,11.1
16/5/2023,7:24,4.43094,121.84562,126,11.1
16/5/2023,7:30,4.42025,121.86055,126,11.1
16/5/2023,7:36,4.40956,121.87548,126,11.1
16/5/2023,7:42,4.39887,121.89041,126,11.1
16/5/2023,7:48,4.38818,121.90534,126,11.1
16/5/2023,7:54,4.37749,121.92027,126,11.1
16/5/2023,8:00,4.3668,121.9352,126,11.1
16/5/2023,8:06,4.35611,121.95013,126,11.1
16/5/2023,8:12,4.34542,121.96506,126,11.1
16/5/2023,8:18,4.33473,121.97999,126,11.1
16/5/2023,8:24,4.32404,121.99492,126,11.1
16/5/2023,8:30,4.31335,122.00985,126,11.1
16/5/2023,8:36,4.30266,122.02478,126,11.1
16/5/2023,8:42,4.29197,122.03971,126,11.1
16/5/2023,8:48,4.28128,122.05464,126,11.1
16/5/2023,8:54,4.27059,122.06957,126,11.1
16/5/2023,9:00,4.2599,122.0845,126,11.1
16/5/2023,9:06,4.24921,122.09943,126,11.1
16/5/2023,9:12,4.23852,122.11436,126,11.1
16/5/2023,9:18,4.22783,122.12929,126,11.1
16/5/2023,9:24,4.21714,122.14422,126,11.1
16/5/2023,9:30,4.20645,122.15915,126,11.1
16/5/2023,9:36,4.19576,122.17408,126,11.1
16/5/2023,9:42,4.18507,122.18901,126,11.1
16/5/2023,9:48,4.17438,122.20394,126,11.1
16/5/2023,9:54,4.16369,122.21887,126,11.1
16/5/2023,10:00,4.153,122.2338,126,11.1
16/5/2023,10:06,4.14231,122.24873,126,11.1
16/5/2023,10:12,4.13162,122.26366,126,11.1
16/5/2023,10:18,4.12093,122.27859,126,11.1
16/5/2023,10:24,4.11024,122.29352,126,11.1
16/5/2023,10:30,4.09955,122.30845,126,11.1
16/5/2023,10:36,4.08886,122.32338,126,11.1
16/5/2023,10:42,4.07817,122.33831,126,11.1
16/5/2023,10:48,4.06748,122.35324,126,11.1
16/5/2023,10:54,4.05679,122.36817,126,11.1
16/5/2023,11:00,4.0461,122.3831,126,11.1
16/5/2023,11:06,4.03541,122.39803,126,11.1
16/5/2023,11:12,4.02472,122.41296,126,11.1
16/5/2023,11:18,4.01403,122.42789,126,11.1
16/5/2023,11:24,4.00334,122.44282,126,11.1
16/5/2023,11:30,3.99265,122.45775,126,11.1
16/5/2023,11:36,3.98196,122.47268,126,11.1
16/5/2023,11:42,3.97127,122.48761,126,11.1
16/5/2023,11:48,3.96058,122.50254,126,11.1
16/5/2023,11:54,3.94989,122.51747,126,11.1
16/5/2023,12:00,3.9392,122.5324,126,11.1
16/5/2023,12:06,3.92851,122.54733,126,11.1
16/5/2023,12:12,3.91782,122.56226,126,11.1
16/5/2023,12:18,3.90713,122.57719,126,11.1
16/5/2023,12:24,3.89644,122.59212,126,11.1
16/5/2023,12:30,3.88575,122.60705,126,11.1
16/5/2023,12:36,3.87506,122.62198,126,11.1
16/5/2023,12:42,3.86437,122.63691,126,11.1
16/5/2023,12:48,3.85368,122.65184,126,11.1
16/5/2023,12:54,3.84299,122.66677,126,11.1
16/5/2023,13:00,3.8323,122.6817,126,11.1
16/5/2023,13:06,3.82161,122.69663,126,11.1
16/5/2023,13:12,3.81092,122.71156,126,11.1
16/5/2023,13:18,3.80023,122.72649,126,11.1
16/5/2023,13:24,3.78954,122.74142,126,11.1
16/5/2023,13:30,3.77885,122.75635,126,11.1
16/5/2023,13:36,3.76816,122.77128,126,11.1
16/5/2023,13:42,3.75747,122.78621,126,11.1
16/5/2023,13:48,3.74678,122.80114,126,11.1
16/5/2023,13:54,3.73609,122.81607,126,11.1
16/5/2023,14:00,3.7254,122.831,126,11.1
16/5/2023,14:06,3.71471,122.84593,126,11.1
16/5/2023,14:12,3.70402,122.86086,126,11.1
16/5/2023,14:18,3.69333,122.87579,126,11.1
16/5/2023,14:24,3.68264,122.89072,126,11.1
16/5/2023,14:30,3.67195,122.90565,126,11.1
16/5/2023,14:36,3.66126,122.92058,126,11.1
16/5/2023,14:42,3.65057,122.93551,126,11.1
16/5/2023,14:48,3.63988,122.95044,126,11.1
16/5/2023,14:54,3.62919,122.96537,126,11.1
16/5/2023,15:00,3.6185,122.9803,126,11.1
16/5/2023,15:06,3.60781,122.99523,126,11.1
16/5/2023,15:12,3.59712,123.01016,126,11.1
16/5/2023,15:18,3.58643,123.02509,126,11.1
16/5/2023,15:24,3.57574,123.04002,126,11.1
16/5/2023,15:30,3.56505,123.05495,126,11.1
16/5/2023,15:36,3.55436,123.06988,126,11.1
16/5/2023,15:42,3.54367,123.08481,126,11.1
16/5/2023,15:48,3.53298,123.09974,126,11.1
16/5/2023,15:54,3.52229,123.11467,126,11.1
16/5/2023,16:00,3.5116,123.1296,126,11.1
16/5/2023,16:06,3.50091,123.14453,126,11.1
16/5/2023,16:12,3.49022,123.15946,126,11.1
16/5/2023,16:18,3.47953,123.17439,126,11.1
16/5/2023,16:24,3.46884,123.18932,126,11.1
16/5/2023,16:30,3.45815,123.20425,126,11.1
16/5/2023,16:36,3.44746,123.21918,126,11.1
16/5/2023,16:42,3.43677,123.23411,126,11.1
16/5/2023,16:48,3.42608,123.24904,126,11.1
16/5/2023,16:54,3.41539,123.26397,126,11.1
16/5/2023,17:00,3.4047,123.2789,126,11.1
16/5/2023,17:06,3.39401,123.29383,126,11.1
16/5/2023,17:12,3.38332,123.30876,126,11.1
16/5/2023,17:18,3.37263,123.32369,126,11.1
16/5/2023,17:24,3.36194,123.33862,126,11.1
16/5/2023,17:30,3.35125,123.35355,126,11.1
16/5/2023,17:36,3.34056,123.36848,126,11.1
16/5/2023,17:42,3.32987,123.38341,126,11.1
16/5/2023,17:48,3.31918,123.39834,126,11.1
16/5/2023,17:54,3.30849,123.41327,126,11.1
16/5/2023,18:00,3.2978,123.4282,126,11.1
16/5/2023,18:06,3.28711,123.44313,126,11.1
16/5/2023,18:12,3.27642,123.45806,126,11.1
16/5/2023,18:18,3.26573,123.47299,126,11.1
16/5/2023,18:24,3.25504,123.48792,126,11.1
16/5/2023,18:30,3.24435,123.50285,126,11.1
16/5/2023,18:36,3.23366,123.51778,126,11.1
16/5/2023,18:42,3.22297,123.53271,126,11.1
16/5/2023,18:48,3.21228,123.54764,126,11.1
16/5/2023,18:54,3.20159,123.56257,126,11.1
16/5/2023,19:00,3.1909,123.5775,126,11.1
16/5/2023,19:06,3.18021,123.59243,126,11.1
16/5/2023,19:12,3.16952,123.60736,126,11.1
16/5/2023,19:18,3.15883,123.62229,126,11.1
16/5/2023,19:24,3.14814,123.63722,126,11.1
16/5/2023,19:30,3.13745,123.65215,126,11.1
16/5/2023,19:36,3.12676,123.66708,126,11.1
16/5/2023,19:42,3.11607,123.68201,126,11.1
16/5/2023,19:48,3.10538,123.69694,126,11.1
16/5/2023,19:54,3.09469,123.71187,126,11.1
16/5/2023,20:00,3.084,123.7268,126,11.1
16/5/2023,20:06,3.07331,123.74173,126,11.1
16/5/2023,20:12,3.06262,123.75666,126,11.1
16/5/2023,20:18,3.05193,123.77159,126,11.1
16/5/2023,20:24,3.04124,123.78652,126,11.1
16/5/2023,20:30,3.03055,123.80145,126,11.1
16/5/2023,20:36,3.01986,123.81638,126,11.1
16/5/2023,20:42,3.00917,123.83131,126,11.1
16/5/2023,20:48,2.99848,123.84624,126,11.1
16/5/2023,20:54,2.98779,123.86117,126,11.1
16/5/2023,21:00,2.9771,123.8761,126,11.1
16/5/2023,21:06,2.96641,123.89103,126,11.1
16/5/2023,21:12,2.95572,123.90596,126,11.1
16/5/2023,21:18,2.94503,123.92089,126,11.1
16/5/2023,21:24,2.93434,123.93582,126,11.1
16/5/2023,21:30,2.92365,123.95075,126,11.1
16/5/2023,21:36,2.91296,123.96568,126,11.1
16/5/2023,21:42,2.90227,123.98061,126,11.1
16/5/2023,21:48,2.89158,123.99554,126,11.1
16/5/2023,21:54,2.88089,124.01047,126,11.1
16/5/2023,22:00,2.8702,124.0254,126,11.1
16/5/2023,22:06,2.85951,124.04033,126,11.1
16/5/2023,22:12,2.84882,124.05526,126,11.1
16/5/2023,22:18,2.83813,124.07019,126,11.1
16/5/2023,22:24,2.82744,124.08512,126,11.1
