Tanggal,Pukul,Latitude (?),Longitude(?),Heading(?),Kecepatan K1(knots)
15/5/2023,6:18,3.84161,119.9674,90,5
15/5/2023,6:24,3.84161,119.97645,90,5
15/5/2023,6:30,3.84161,119.9855,90,5
15/5/2023,6:36,3.84161,119.99455,90,5
15/5/2023,6:42,3.84161,120.0036,90,5
15/5/2023,6:48,3.84161,120.01265,90,5
15/5/2023,6:54,3.84161,120.0217,90,5
15/5/2023,7:00,3.84161,120.03075,90,5
15/5/2023,7:06,3.84161,120.0398,90,5
15/5/2023,7:12,3.84161,120.04885,90,5
15/5/2023,7:18,3.84161,120.0579,90,5
15/5/2023,7:24,3.84161,120.06695,90,5
15/5/2023,7:30,3.84161,120.076,90,5
15/5/2023,7:36,3.84161,120.08505,90,5
15/5/2023,7:42,3.84161,120.0941,90,5
15/5/2023,7:48,3.84161,120.10315,90,5
15/5/2023,7:54,3.84161,120.1122,90,5
15/5/2023,8:00,3.84161,120.12125,90,5
15/5/2023,8:06,3.84161,120.1303,90,5
15/5/2023,8:12,3.84161,120.13935,90,5
15/5/2023,8:18,3.84161,120.1484,90,5
15/5/2023,8:24,3.84161,120.15745,90,5
15/5/2023,8:30,3.84161,120.1665,90,5
15/5/2023,8:36,3.84161,120.17555,90,5
15/5/2023,8:42,3.84161,120.1846,90,5
15/5/2023,8:48,3.84161,120.19365,90,5
15/5/2023,8:54,3.84161,120.2027,90,5
15/5/2023,9:00,3.84161,120.21175,90,5
15/5/2023,9:06,3.84161,120.2208,90,5
15/5/2023,9:12,3.84161,120.22985,90,5
15/5/2023,9:18,3.84161,120.2389,90,5
15/5/2023,9:24,3.84161,120.24795,90,5
15/5/2023,9:30,3.84161,120.257,90,5
15/5/2023,9:36,3.84161,120.26605,90,5
15/5/2023,9:42,3.84161,120.2751,90,5
15/5/2023,9:48,3.84161,120.28415,90,5
15/5/2023,9:54,3.84161,120.2932,90,5
15/5/2023,10:00,3.84161,120.30225,90,5
15/5/2023,10:06,3.84161,120.3113,90,5
15/5/2023,10:12,3.84161,120.32035,90,5
15/5/2023,10:18,3.84161,120.3294,90,5
15/5/2023,10:24,3.84161,120.33845,90,5
15/5/2023,10:30,3.84161,120.3475,90,5
15/5/2023,10:36,3.84161,120.35655,90,5
15/5/2023,10:42,3.84161,120.3656,90,5
15/5/2023,10:48,3.84161,120.37465,90,5
15/5/2023,10:54,3.84161,120.3837,90,5
15/5/2023,11:00,3.84161,120.39275,90,5
15/5/2023,11:06,3.84161,120.4018,90,5
15/5/2023,11:12,3.84161,120.41085,90,5
15/5/2023,11:18,3.84161,120.4199,90,5
15/5/2023,11:24,3.84161,120.42895,90,5
15/5/2023,11:30,3.84161,120.438,90,5
15/5/2023,11:36,3.84161,120.44705,90,5
15/5/2023,11:42,3.84161,120.4561,90,5
15/5/2023,11:48,3.84161,120.46515,90,5
15/5/2023,11:54,3.84161,120.4742,90,5
15/5/2023,12:00,3.84161,120.48325,90,5
15/5/2023,12:06,3.84161,120.4923,90,5
15/5/2023,12:12,3.84161,120.50135,90,5
15/5/2023,12:18,3.84161,120.5104,90,5
15/5/2023,12:24,3.84161,120.51945,90,5
15/5/2023,12:30,3.84161,120.5285,90,5
15/5/2023,12:36,3.84161,120.53755,90,5
15/5/2023,12:42,3.84161,120.5466,90,5
15/5/2023,12:48,3.84161,120.55565,90,5
15/5/2023,12:54,3.84161,120.5647,90,5
15/5/2023,13:00,3.84161,120.57375,90,5
15/5/2023,13:06,3.84161,120.5828,90,5
15/5/2023,13:12,3.84161,120.59185,90,5
15/5/2023,13:18,3.84161,120.6009,90,5
15/5/2023,13:24,3.84161,120.60995,90,5
15/5/2023,13:30,3.84161,120.619,90,5
15/5/2023,13:36,3.84161,120.62805,90,5
15/5/2023,13:42,3.84161,120.6371,90,5
15/5/2023,13:48,3.84161,120.64615,90,5
15/5/2023,13:54,3.84161,120.6552,90,5
15/5/2023,14:00,3.84161,120.66425,90,5
15/5/2023,14:06,3.84161,120.6733,90,5
15/5/2023,14:12,3.84161,120.68235,90,5
15/5/2023,14:18,3.84161,120.6914,90,5
15/5/2023,14:24,3.84161,120.70045,90,5
15/5/2023,14:30,3.84161,120.7095,90,5
15/5/2023,14:36,3.84161,120.71855,90,5
15/5/2023,14:42,3.84161,120.7276,90,5
15/5/2023,14:48,3.84161,120.73665,90,5
15/5/2023,14:54,3.84161,120.7457,90,5
15/5/2023,15:00,3.84161,120.75475,90,5
15/5/2023,15:06,3.84161,120.7638,90,5
15/5/2023,15:12,3.84161,120.77285,90,5
15/5/2023,15:18,3.84161,120.7819,90,5
15/5/2023,15:24,3.84161,120.79095,90,5
15/5/2023,15:30,3.84161,120.8,90,5
15/5/2023,15:36,3.84161,120.80905,90,5
15/5/2023,15:42,3.84161,120.8181,90,5
15/5/2023,15:48,3.84161,120.82715,90,5
15/5/2023,15:54,3.84161,120.8362,90,5
15/5/2023,16:00,3.84161,120.84525,90,5
15/5/2023,16:06,3.84161,120.8543,90,5
15/5/2023,16:12,3.84161,120.86335,90,5
15/5/2023,16:18,3.84161,120.8724,90,5
15/5/2023,16:24,3.84161,120.88145,90,5
15/5/2023,16:30,3.84161,120.8905,90,5
15/5/2023,16:36,3.84161,120.89955,90,5
15/5/2023,16:42,3.84161,120.9086,90,5
15/5/2023,16:48,3.84161,120.91765,90,5
15/5/2023,16:54,3.84161,120.9267,90,5
15/5/2023,17:00,3.84161,120.93575,90,5
15/5/2023,17:06,3.84161,120.9448,90,5
15/5/2023,17:12,3.84161,120.95385,90,5
15/5/2023,17:18,3.84161,120.9629,90,5
15/5/2023,17:24,3.84161,120.97195,90,5
15/5/2023,17:30,3.84161,120.981,90,5
15/5/2023,17:36,3.84161,120.99005,90,5
15/5/2023,17:42,3.84161,120.9991,90,5
15/5/2023,17:48,3.84161,121.00815,90,5
15/5/2023,17:54,3.84161,121.0172,90,5
15/5/2023,18:00,3.84161,121.02625,90,5
15/5/2023,18:06,3.84161,121.0353,90,5
15/5/2023,18:12,3.84161,121.04435,90,5
15/5/2023,18:18,3.84161,121.0534,90,5
15/5/2023,18:24,3.84161,121.06245,90,5
15/5/2023,18:30,3.84161,121.0715,90,5
15/5/2023,18:36,3.84161,121.08055,90,5
15/5/2023,18:42,3.84161,121.0896,90,5
15/5/2023,18:48,3.84161,121.09865,90,5
15/5/2023,18:54,3.84161,121.1077,90,5
15/5/2023,19:00,3.84161,121.11675,90,5
15/5/2023,19:06,3.84161,121.1258,90,5
15/5/2023,19:12,3.84161,121.13485,90,5
15/5/2023,19:18,3.84161,121.1439,90,5
15/5/2023,19:24,3.84161,121.15295,90,5
15/5/2023,19:30,3.84161,121.162,90,5
15/5/2023,19:36,3.84161,121.17105,90,5
15/5/2023,19:42,3.84161,121.1801,90,5
15/5/2023,19:48,3.84161,121.18915,90,5
15/5/2023,19:54,3.84161,121.1982,90,5
15/5/2023,20:00,3.84161,121.20725,90,5
15/5/2023,20:06,3.84161,121.2163,90,5
15/5/2023,20:12,3.84161,121.22535,90,5
15/5/2023,20:18,3.84161,121.2344,90,5
15/5/2023,20:24,3.84161,121.24345,90,5
15/5/2023,20:30,3.84161,121.2525,90,5
15/5/2023,20:36,3.84161,121.26155,90,5
15/5/2023,20:42,3.84161,121.2706,90,5
15/5/2023,20:48,3.84161,121.27965,90,5
15/5/2023,20:54,3.84161,121.2887,90,5
15/5/2023,21:00,3.84161,121.29775,90,5
15/5/2023,21:06,3.84161,121.3068,90,5
15/5/2023,21:12,3.84161,121.31585,90,5
15/5/2023,21:18,3.84161,121.3249,90,5
15/5/2023,21:24,3.84161,121.33395,90,5
15/5/2023,21:30,3.84161,121.343,90,5
15/5/2023,21:36,3.84161,121.35205,90,5
15/5/2023,21:42,3.84161,121.3611,90,5
15/5/2023,21:48,3.84161,121.37015,90,5
15/5/2023,21:54,3.84161,121.3792,90,5
15/5/2023,22:00,3.84161,121.38825,90,5
15/5/2023,22:06,3.84161,121.3973,90,5
15/5/2023,22:12,3.84161,121.40635,90,5
15/5/2023,22:18,3.84161,121.4154,90,5
15/5/2023,22:24,3.84161,121.42445,90,5
15/5/2023,22:30,3.84161,121.4335,90,5
15/5/2023,22:36,3.84161,121.44255,90,5
15/5/2023,22:42,3.84161,121.4516,90,5
15/5/2023,22:48,3.84161,121.46065,90,5
15/5/2023,22:54,3.84161,121.4697,90,5
15/5/2023,23:00,3.84161,121.47875,90,5
15/5/2023,23:06,3.84161,121.4878,90,5
15/5/2023,23:12,3.84161,121.49685,90,5
15/5/2023,23:18,3.84161,121.5059,90,5
15/5/2023,23:24,3.84161,121.51495,90,5
15/5/2023,23:30,3.84161,121.524,90,5
15/5/2023,23:36,3.84161,121.53305,90,5
15/5/2023,23:42,3.84161,121.5421,90,5
15/5/2023,23:48,3.84161,121.55115,90,5
15/5/2023,23:54,3.84161,121.5602,90,5
16/5/2023,0:00,3.84161,121.56925,90,5
16/5/2023,0:06,3.84161,121.5783,90,5
16/5/2023,0:12,3.84161,121.58735,90,5
16/5/2023,0:18,3.84161,121.5964,90,5
16/5/2023,0:24,3.84161,121.60545,90,5
16/5/2023,0:30,3.84161,121.6145,90,5
16/5/2023,0:36,3.84161,121.62355,90,5
16/5/2023,0:42,3.84161,121.6326,90,5
16/5/2023,0:48,3.84161,121.64165,90,5
16/5/2023,0:54,3.84161,121.6507,90,5
16/5/2023,1:00,3.84161,121.65975,90,5
16/5/2023,1:06,3.84161,121.6688,90,5
16/5/2023,1:12,3.84161,121.67785,90,5
16/5/2023,1:18,3.84161,121.6869,90,5
16/5/2023,1:24,3.84161,121.69595,90,5
16/5/2023,1:30,3.84161,121.705,90,5
16/5/2023,1:36,3.84161,121.71405,90,5
16/5/2023,1:42,3.84161,121.7231,90,5
16/5/2023,1:48,3.84161,121.73215,90,5
16/5/2023,1:54,3.84161,121.7412,90,5
16/5/2023,2:00,3.84161,121.75025,90,5
16/5/2023,2:06,3.84161,121.7593,90,5
16/5/2023,2:12,3.84161,121.76835,90,5
16/5/2023,2:18,3.84161,121.7774,90,5
16/5/2023,2:24,3.84161,121.78645,90,5
16/5/2023,2:30,3.84161,121.7955,90,5
16/5/2023,2:36,3.84161,121.80455,90,5
16/5/2023,2:42,3.84161,121.8136,90,5
16/5/2023,2:48,3.84161,121.82265,90,5
16/5/2023,2:54,3.84161,121.8317,90,5
16/5/2023,3:00,3.84161,121.84075,90,5
16/5/2023,3:06,3.84161,121.8498,90,5
16/5/2023,3:12,3.84161,121.85885,90,5
16/5/2023,3:18,3.84161,121.8679,90,5
16/5/2023,3:24,3.84161,121.87695,90,5
16/5/2023,3:30,3.84161,121.886,90,5
16/5/2023,3:36,3.84161,121.89505,90,5
16/5/2023,3:42,3.84161,121.9041,90,5
16/5/2023,3:48,3.84161,121.91315,90,5
16/5/2023,3:54,3.84161,121.9222,90,5
16/5/2023,4:00,3.84161,121.93125,90,5
16/5/2023,4:06,3.84161,121.9403,90,5
16/5/2023,4:12,3.84161,121.94935,90,5
16/5/2023,4:18,3.84161,121.9584,90,5
16/5/2023,4:24,3.84161,121.96745,90,5
16/5/2023,4:30,3.84161,121.9765,90,5
16/5/2023,4:36,3.84161,121.98555,90,5
16/5/2023,4:42,3.84161,121.9946,90,5
16/5/2023,4:48,3.84161,122.00365,90,5
16/5/2023,4:54,3.84161,122.0127,90,5
16/5/2023,5:00,3.84161,122.02175,90,5
16/5/2023,5:06,3.84161,122.0308,90,5
16/5/2023,5:12,3.84161,122.03985,90,5
16/5/2023,5:18,3.84161,122.0489,90,5
16/5/2023,5:24,3.84161,122.05795,90,5
16/5/2023,5:30,3.84161,122.067,90,5
16/5/2023,5:36,3.84161,122.07605,90,5
16/5/2023,5:42,3.84161,122.0851,90,5
16/5/2023,5:48,3.84161,122.09415,90,5
16/5/2023,5:54,3.84161,122.1032,90,5
16/5/2023,6:00,3.84161,122.11225,90,5
16/5/2023,6:06,3.84161,122.1213,90,5
16/5/2023,6:12,3.84161,122.13035,90,5
16/5/2023,6:18,3.84161,122.1394,90,5
16/5/2023,6:24,3.84161,122.14845,90,5
16/5/2023,6:30,3.84161,122.1575,90,5
16/5/2023,6:36,3.84161,122.16655,90,5
16/5/2023,6:42,3.84161,122.1756,90,5
16/5/2023,6:48,3.84161,122.18465,90,5
16/5/2023,6:54,3.84161,122.1937,90,5
16/5/2023,7:00,3.84161,122.20275,90,5
16/5/2023,7:06,3.84161,122.2118,90,5
16/5/2023,7:12,3.84161,122.22085,90,5
16/5/2023,7:18,3.84161,122.2299,90,5
16/5/2023,7:24,3.84161,122.23895,90,5
16/5/2023,7:30,3.84161,122.248,90,5
16/5/2023,7:36,3.84161,122.25705,90,5
16/5/2023,7:42,3.84161,122.2661,90,5
16/5/2023,7:48,3.84161,122.27515,90,5
16/5/2023,7:54,3.84161,122.2842,90,5
16/5/2023,8:00,3.84161,122.29325,90,5
16/5/2023,8:06,3.84161,122.3023,90,5
16/5/2023,8:12,3.84161,122.31135,90,5
16/5/2023,8:18,3.84161,122.3204,90,5
16/5/2023,8:24,3.84161,122.32945,90,5
16/5/2023,8:30,3.84161,122.3385,90,5
16/5/2023,8:36,3.84161,122.34755,90,5
16/5/2023,8:42,3.84161,122.3566,90,5
16/5/2023,8:48,3.84161,122.36565,90,5
16/5/2023,8:54,3.84161,122.3747,90,5
16/5/2023,9:00,3.84161,122.38375,90,5
16/5/2023,9:06,3.84161,122.3928,90,5
16/5/2023,9:12,3.84161,122.40185,90,5
16/5/2023,9:18,3.84161,122.4109,90,5
16/5/2023,9:24,3.84161,122.41995,90,5
16/5/2023,9:30,3.84161,122.429,90,5
16/5/2023,9:36,3.84161,122.43805,90,5
16/5/2023,9:42,3.84161,122.4471,90,5
16/5/2023,9:48,3.84161,122.45615,90,5
16/5/2023,9:54,3.84161,122.4652,90,5
16/5/2023,10:00,3.84161,122.47425,90,5
16/5/2023,10:06,3.84161,122.4833,90,5
16/5/2023,10:12,3.84161,122.49235,90,5
16/5/2023,10:18,3.84161,122.5014,90,5
16/5/2023,10:24,3.84161,122.51045,90,5
16/5/2023,10:30,3.84161,122.5195,90,5
16/5/2023,10:36,3.84161,122.52855,90,5
16/5/2023,10:42,3.84161,122.5376,90,5
16/5/2023,10:48,3.84161,122.54665,90,5
16/5/2023,10:54,3.84161,122.5557,90,5
16/5/2023,11:00,3.84161,122.56475,90,0
16/5/2023,11:06,3.84161,122.56475,90,0
16/5/2023,11:12,3.84161,122.56475,90,0
16/5/2023,11:18,3.84161,122.56475,90,0
16/5/2023,11:24,3.84161,122.56475,90,0
16/5/2023,11:30,3.84161,122.56475,90,0
16/5/2023,11:36,3.84161,122.56475,90,0
16/5/2023,11:42,3.84161,122.56475,90,0
16/5/2023,11:48,3.84161,122.56475,90,0
16/5/2023,11:54,3.84161,122.56475,90,0
16/5/2023,12:00,3.84161,122.56475,90,0
16/5/2023,12:06,3.84161,122.56475,90,0
16/5/2023,12:12,3.84161,122.56475,90,0
16/5/2023,12:18,3.84161,122.56475,90,0
16/5/2023,12:24,3.84161,122.56475,90,0
16/5/2023,12:30,3.84161,122.56475,90,0
16/5/2023,12:36,3.84161,122.56475,90,0
16/5/2023,12:42,3.84161,122.56475,90,0
16/5/2023,12:48,3.84161,122.56475,90,0
16/5/2023,12:54,3.84161,122.56475,90,0
16/5/2023,13:00,3.84161,122.56475,90,0
16/5/2023,13:06,3.84161,122.56475,90,0
16/5/2023,13:12,3.84161,122.56475,90,0
16/5/2023,13:18,3.84161,122.56475,90,0
16/5/2023,13:24,3.84161,122.56475,90,0
16/5/2023,13:30,3.84161,122.56475,90,0
16/5/2023,13:36,3.84161,122.56475,90,0
16/5/2023,13:42,3.84161,122.56475,90,0
16/5/2023,13:48,3.84161,122.56475,90,0
16/5/2023,13:54,3.84161,122.56475,90,0
16/5/2023,14:00,3.84161,122.56475,90,0
16/5/2023,14:06,3.84161,122.5738,90,5
16/5/2023,14:12,3.84161,122.58285,90,5
16/5/2023,14:18,3.84161,122.5919,90,5
16/5/2023,14:24,3.84161,122.60095,90,5
16/5/2023,14:30,3.84161,122.61,90,5
16/5/2023,14:36,3.84161,122.61905,90,5
16/5/2023,14:42,3.84161,122.6281,90,5
16/5/2023,14:48,3.84161,122.63715,90,5
16/5/2023,14:54,3.84161,122.6462,90,5
16/5/2023,15:00,3.84161,122.65525,90,5
16/5/2023,15:06,3.84161,122.6643,90,5
16/5/2023,15:12,3.84161,122.67335,90,5
16/5/2023,15:18,3.84161,122.6824,90,5
16/5/2023,15:24,3.84161,122.69145,90,5
16/5/2023,15:30,3.84161,122.7005,90,5
16/5/2023,15:36,3.84161,122.70955,90,5
16/5/2023,15:42,3.84161,122.7186,90,5
16/5/2023,15:48,3.84161,122.72765,90,5
16/5/2023,15:54,3.84161,122.7367,90,5
16/5/2023,16:00,3.84161,122.74575,90,5
16/5/2023,16:06,3.84161,122.7548,90,5
16/5/2023,16:12,3.84161,122.76385,90,5
16/5/2023,16:18,3.84161,122.7729,90,5
16/5/2023,16:24,3.84161,122.78195,90,5
16/5/2023,16:30,3.84161,122.791,90,5
16/5/2023,16:36,3.84161,122.80005,90,5
16/5/2023,16:42,3.84161,122.8091,90,5
16/5/2023,16:48,3.84161,122.81815,90,5
16/5/2023,16:54,3.84161,122.8272,90,5
16/5/2023,17:00,3.84161,122.83625,90,5
16/5/2023,17:06,3.84161,122.8453,90,5
16/5/2023,17:12,3.84161,122.85435,90,5
16/5/2023,17:18,3.84161,122.8634,90,5
16/5/2023,17:24,3.84161,122.87245,90,5
16/5/2023,17:30,3.84161,122.8815,90,5
16/5/2023,17:36,3.84161,122.89055,90,5
16/5/2023,17:42,3.84161,122.8996,90,5
16/5/2023,17:48,3.84161,122.90865,90,5
16/5/2023,17:54,3.84161,122.9177,90,5
16/5/2023,18:00,3.84161,122.92675,90,5
16/5/2023,18:06,3.84161,122.9358,90,5
16/5/2023,18:12,3.84161,122.94485,90,5
16/5/2023,18:18,3.84161,122.9539,90,5
16/5/2023,18:24,3.84161,122.96295,90,5
16/5/2023,18:30,3.84161,122.972,90,5
16/5/2023,18:36,3.84161,122.98105,90,5
16/5/2023,18:42,3.84161,122.9901,90,5
16/5/2023,18:48,3.84161,122.99915,90,5
16/5/2023,18:54,3.84161,123.0082,90,5
16/5/2023,19:00,3.84161,123.01725,90,5
16/5/2023,19:06,3.84161,123.0263,90,5
16/5/2023,19:12,3.84161,123.03535,90,5
16/5/2023,19:18,3.84161,123.0444,90,5
16/5/2023,19:24,3.84161,123.05345,90,5
16/5/2023,19:30,3.84161,123.0625,90,5
16/5/2023,19:36,3.84161,123.07155,90,5
16/5/2023,19:42,3.84161,123.0806,90,5
16/5/2023,19:48,3.84161,123.08965,90,5
16/5/2023,19:54,3.84161,123.0987,90,5
16/5/2023,20:00,3.84161,123.10775,90,5
16/5/2023,20:06,3.84161,123.1168,90,5
16/5/2023,20:12,3.84161,123.12585,90,5
16/5/2023,20:18,3.84161,123.1349,90,5
16/5/2023,20:24,3.84161,123.14395,90,5
16/5/2023,20:30,3.84161,123.153,90,5
16/5/2023,20:36,3.84161,123.16205,90,5
16/5/2023,20:42,3.84161,123.1711,90,5
16/5/2023,20:48,3.84161,123.18015,90,5
16/5/2023,20:54,3.84161,123.1892,90,5
16/5/2023,21:00,3.84161,123.19825,90,5
16/5/2023,21:06,3.84161,123.2073,90,5
16/5/2023,21:12,3.84161,123.21635,90,5
16/5/2023,21:18,3.84161,123.2254,90,5
16/5/2023,21:24,3.84161,123.23445,90,5
16/5/2023,21:30,3.84161,123.2435,90,5
16/5/2023,21:36,3.84161,123.25255,90,5
16/5/2023,21:42,3.84161,123.2616,90,5
16/5/2023,21:48,3.84161,123.27065,90,5
16/5/2023,21:54,3.84161,123.2797,90,5
16/5/2023,22:00,3.84161,123.28875,90,5
16/5/2023,22:06,3.84161,123.2978,90,5
16/5/2023,22:12,3.84161,123.30685,90,5
16/5/2023,22:18,3.84161,123.3159,90,5
16/5/2023,22:24,3.84161,123.32495,90,5
16/5/2023,22:30,3.84161,123.334,90,5
16/5/2023,22:36,3.84161,123.34305,90,5
16/5/2023,22:42,3.84161,123.3521,90,5
16/5/2023,22:48,3.84161,123.36115,90,5
16/5/2023,22:54,3.84161,123.3702,90,5
16/5/2023,23:00,3.84161,123.37925,90,5
16/5/2023,23:06,3.84161,123.3883,90,5
16/5/2023,23:12,3.84161,123.39735,90,5
16/5/2023,23:18,3.84161,123.4064,90,5
16/5/2023,23:24,3.84161,123.41545,90,5
16/5/2023,23:30,3.84161,123.4245,90,5
16/5/2023,23:36,3.84161,123.43355,90,5
16/5/2023,23:42,3.84161,123.4426,90,5
16/5/2023,23:48,3.84161,123.45165,90,5
16/5/2023,23:54,3.84161,123.4607,90,5
17/5/2023,0:00,3.84161,123.46975,90,5
17/5/2023,0:06,3.84161,123.4788,90,5
17/5/2023,0:12,3.84161,123.48785,90,5
17/5/2023,0:18,3.84161,123.4969,90,5
17/5/2023,0:24,3.84161,123.50595,90,5
17/5/2023,0:30,3.84161,123.515,90,5
17/5/2023,0:36,3.84161,123.52405,90,5
17/5/2023,0:42,3.84161,123.5331,90,5
17/5/2023,0:48,3.84161,123.54215,90,5
17/5/2023,0:54,3.84161,123.5512,90,5
17/5/2023,1:00,3.84161,123.56025,90,5
17/5/2023,1:06,3.84161,123.5693,90,5
17/5/2023,1:12,3.84161,123.57835,90,5
17/5/2023,1:18,3.84161,123.5874,90,5
17/5/2023,1:24,3.84161,123.59645,90,5
17/5/2023,1:30,3.84161,123.6055,90,5
17/5/2023,1:36,3.84161,123.61455,90,5
17/5/2023,1:42,3.84161,123.6236,90,5
17/5/2023,1:48,3.84161,123.63265,90,5
17/5/2023,1:54,3.84161,123.6417,90,5
17/5/2023,2:00,3.84161,123.65075,90,5
17/5/2023,2:06,3.84161,123.6598,90,5
17/5/2023,2:12,3.84161,123.66885,90,5
17/5/2023,2:18,3.84161,123.6779,90,5
17/5/2023,2:24,3.84161,123.68695,90,5
17/5/2023,2:30,3.84161,123.696,90,5
17/5/2023,2:36,3.84161,123.70505,90,5
