Tanggal,Pukul,Latitude (?),Longitude(?),Heading(?),Kecepatan K2(knots)
15/5/2023,5:30,3.53634,123.32632,305,5
15/5/2023,5:36,3.54107,123.31944,305,5
15/5/2023,5:42,3.5458,123.31256,305,5
15/5/2023,5:48,3.55053,123.30568,305,5
15/5/2023,5:54,3.55526,123.29881,305,5
15/5/2023,6:00,3.55999,123.29193,305,5
15/5/2023,6:06,3.56473,123.28505,305,5
15/5/2023,6:12,3.56946,123.27818,305,5
15/5/2023,6:18,3.57419,123.2713,305,5
15/5/2023,6:24,3.57892,123.26442,305,5
15/5/2023,6:30,3.58365,123.25755,305,5
15/5/2023,6:36,3.58838,123.25067,305,5
15/5/2023,6:42,3.59311,123.24379,305,5
15/5/2023,6:48,3.59784,123.23691,305,5
15/5/2023,6:54,3.60257,123.23004,305,5
15/5/2023,7:00,3.6073,123.22316,305,5
15/5/2023,7:06,3.61203,123.21628,305,5
15/5/2023,7:12,3.61676,123.20941,305,5
15/5/2023,7:18,3.6215,123.20253,305,5
15/5/2023,7:24,3.62623,123.19565,305,5
15/5/2023,7:30,3.63096,123.18878,305,5
15/5/2023,7:36,3.63569,123.1819,305,5
15/5/2023,7:42,3.64042,123.17502,305,5
15/5/2023,7:48,3.64515,123.16814,305,5
15/5/2023,7:54,3.64988,123.16127,305,5
15/5/2023,8:00,3.65461,123.15439,305,5
15/5/2023,8:06,3.65934,123.14751,305,5
15/5/2023,8:12,3.66407,123.14064,305,5
15/5/2023,8:18,3.6688,123.13376,305,5
15/5/2023,8:24,3.67353,123.12688,305,5
15/5/2023,8:30,3.67827,123.12001,305,5
15/5/2023,8:36,3.683,123.11313,305,5
15/5/2023,8:42,3.68773,123.10625,305,5
15/5/2023,8:48,3.69246,123.09937,305,5
15/5/2023,8:54,3.69719,123.0925,305,5
15/5/2023,9:00,3.70192,123.08562,305,5
15/5/2023,9:06,3.70665,123.07874,305,5
15/5/2023,9:12,3.71138,123.07187,305,5
15/5/2023,9:18,3.71611,123.06499,305,5
15/5/2023,9:24,3.72084,123.05811,305,5
15/5/2023,9:30,3.72557,123.05124,305,5
15/5/2023,9:36,3.73031,123.04436,305,5
15/5/2023,9:42,3.73504,123.03748,305,5
15/5/2023,9:48,3.73977,123.0306,305,5
15/5/2023,9:54,3.7445,123.02373,305,5
15/5/2023,10:00,3.74923,123.01685,305,5
15/5/2023,10:06,3.75396,123.00997,305,5
15/5/2023,10:12,3.75869,123.0031,305,5
15/5/2023,10:18,3.76342,122.99622,305,5
15/5/2023,10:24,3.76815,122.98934,305,5
15/5/2023,10:30,3.77288,122.98247,305,5
15/5/2023,10:36,3.77761,122.97559,305,5
15/5/2023,10:42,3.78234,122.96871,305,5
15/5/2023,10:48,3.78708,122.96183,305,5
15/5/2023,10:54,3.79181,122.95496,305,5
15/5/2023,11:00,3.79654,122.94808,305,5
15/5/2023,11:06,3.80127,122.9412,305,5
15/5/2023,11:12,3.806,122.93433,305,5
15/5/2023,11:18,3.81073,122.92745,305,5
15/5/2023,11:24,3.81546,122.92057,305,5
15/5/2023,11:30,3.82019,122.9137,305,5
15/5/2023,11:36,3.82492,122.90682,305,5
15/5/2023,11:42,3.82965,122.89994,305,5
15/5/2023,11:48,3.83438,122.89306,305,5
15/5/2023,11:54,3.83911,122.88619,305,5
15/5/2023,12:00,3.84385,122.87931,305,5
15/5/2023,12:06,3.84858,122.87243,305,5
15/5/2023,12:12,3.85331,122.86556,305,5
15/5/2023,12:18,3.85804,122.85868,305,5
15/5/2023,12:24,3.86277,122.8518,305,5
15/5/2023,12:30,3.8675,122.84492,305,5
15/5/2023,12:36,3.87223,122.83805,305,5
15/5/2023,12:42,3.87696,122.83117,305,5
15/5/2023,12:48,3.88169,122.82429,305,5
15/5/2023,12:54,3.88642,122.81742,305,5
15/5/2023,13:00,3.89115,122.81054,305,5
15/5/2023,13:06,3.89589,122.80366,305,5
15/5/2023,13:12,3.90062,122.79679,305,5
15/5/2023,13:18,3.90535,122.78991,305,5
15/5/2023,13:24,3.91008,122.78303,305,5
15/5/2023,13:30,3.91481,122.77615,305,5
15/5/2023,13:36,3.91954,122.76928,305,5
15/5/2023,13:42,3.92427,122.7624,305,5
15/5/2023,13:48,3.929,122.75552,305,5
15/5/2023,13:54,3.93373,122.74865,305,5
15/5/2023,14:00,3.93846,122.74177,305,5
15/5/2023,14:06,3.94319,122.73489,305,5
15/5/2023,14:12,3.94792,122.72802,305,5
15/5/2023,14:18,3.95266,122.72114,305,5
15/5/2023,14:24,3.95739,122.71426,305,5
15/5/2023,14:30,3.96212,122.70738,305,5
15/5/2023,14:36,3.96685,122.70051,305,5
15/5/2023,14:42,3.97158,122.69363,305,5
15/5/2023,14:48,3.97631,122.68675,305,5
15/5/2023,14:54,3.98104,122.67988,305,5
15/5/2023,15:00,3.98577,122.673,305,5
15/5/2023,15:06,3.9905,122.66612,305,5
15/5/2023,15:12,3.99523,122.65925,305,5
15/5/2023,15:18,3.99996,122.65237,305,5
15/5/2023,15:24,4.00469,122.64549,305,5
15/5/2023,15:30,4.00943,122.63861,305,5
15/5/2023,15:36,4.01416,122.63174,305,5
15/5/2023,15:42,4.01889,122.62486,305,5
15/5/2023,15:48,4.02362,122.61798,305,5
15/5/2023,15:54,4.02835,122.61111,305,5
15/5/2023,16:00,4.03308,122.60423,305,5
15/5/2023,16:06,4.03781,122.59735,305,5
15/5/2023,16:12,4.04254,122.59048,305,5
15/5/2023,16:18,4.04727,122.5836,305,5
15/5/2023,16:24,4.052,122.57672,305,5
15/5/2023,16:30,4.05673,122.56984,305,5
15/5/2023,16:36,4.06147,122.56297,305,5
15/5/2023,16:42,4.0662,122.55609,305,5
15/5/2023,16:48,4.07093,122.54921,305,5
15/5/2023,16:54,4.07566,122.54234,305,5
15/5/2023,17:00,4.08039,122.53546,305,5
15/5/2023,17:06,4.08512,122.52858,305,5
15/5/2023,17:12,4.08985,122.52171,305,5
15/5/2023,17:18,4.09458,122.51483,305,5
15/5/2023,17:24,4.09931,122.50795,305,5
15/5/2023,17:30,4.10404,122.50107,305,5
15/5/2023,17:36,4.10877,122.4942,305,5
15/5/2023,17:42,4.1135,122.48732,305,5
15/5/2023,17:48,4.11824,122.48044,305,5
15/5/2023,17:54,4.12297,122.47357,305,5
15/5/2023,18:00,4.1277,122.46669,305,5
15/5/2023,18:06,4.13243,122.45981,305,5
15/5/2023,18:12,4.13716,122.45294,305,5
15/5/2023,18:18,4.14189,122.44606,305,5
15/5/2023,18:24,4.14662,122.43918,305,5
15/5/2023,18:30,4.15135,122.4323,305,5
15/5/2023,18:36,4.15608,122.42543,305,5
15/5/2023,18:42,4.16081,122.41855,305,5
15/5/2023,18:48,4.16554,122.41167,305,5
15/5/2023,18:54,4.17027,122.4048,305,5
15/5/2023,19:00,4.17501,122.39792,305,5
15/5/2023,19:06,4.17974,122.39104,305,5
15/5/2023,19:12,4.18447,122.38417,305,5
15/5/2023,19:18,4.1892,122.37729,305,5
15/5/2023,19:24,4.19393,122.37041,305,5
15/5/2023,19:30,4.19866,122.36353,305,5
15/5/2023,19:36,4.20339,122.35666,305,5
15/5/2023,19:42,4.20812,122.34978,305,5
15/5/2023,19:48,4.21285,122.3429,305,5
15/5/2023,19:54,4.21758,122.33603,305,5
15/5/2023,20:00,4.22231,122.32915,305,5
15/5/2023,20:06,4.22705,122.32227,305,5
15/5/2023,20:12,4.23178,122.3154,305,5
15/5/2023,20:18,4.23651,122.30852,305,5
15/5/2023,20:24,4.24124,122.30164,305,5
15/5/2023,20:30,4.24597,122.29476,305,5
15/5/2023,20:36,4.2507,122.28789,305,5
15/5/2023,20:42,4.25543,122.28101,305,5
15/5/2023,20:48,4.26016,122.27413,305,5
15/5/2023,20:54,4.26489,122.26726,305,5
15/5/2023,21:00,4.26962,122.26038,305,5
15/5/2023,21:06,4.27435,122.2535,305,5
15/5/2023,21:12,4.27908,122.24663,305,5
15/5/2023,21:18,4.28382,122.23975,305,5
15/5/2023,21:24,4.28855,122.23287,305,5
15/5/2023,21:30,4.29328,122.22599,305,5
15/5/2023,21:36,4.29801,122.21912,305,5
15/5/2023,21:42,4.30274,122.21224,305,5
15/5/2023,21:48,4.30747,122.20536,305,5
15/5/2023,21:54,4.3122,122.19849,305,5
15/5/2023,22:00,4.31693,122.19161,305,5
15/5/2023,22:06,4.32166,122.18473,305,5
15/5/2023,22:12,4.32639,122.17786,305,5
15/5/2023,22:18,4.33112,122.17098,305,5
15/5/2023,22:24,4.33585,122.1641,305,5
15/5/2023,22:30,4.34059,122.15722,305,5
15/5/2023,22:36,4.34532,122.15035,305,5
15/5/2023,22:42,4.35005,122.14347,305,5
15/5/2023,22:48,4.35478,122.13659,305,5
15/5/2023,22:54,4.35951,122.12972,305,5
15/5/2023,23:00,4.36424,122.12284,305,5
15/5/2023,23:06,4.36897,122.11596,305,5
15/5/2023,23:12,4.3737,122.10909,305,5
15/5/2023,23:18,4.37843,122.10221,305,5
15/5/2023,23:24,4.38316,122.09533,305,5
15/5/2023,23:30,4.38789,122.08845,305,5
15/5/2023,23:36,4.39263,122.08158,305,5
15/5/2023,23:42,4.39736,122.0747,305,5
15/5/2023,23:48,4.40209,122.06782,305,5
15/5/2023,23:54,4.40682,122.06095,305,5
16/5/2023,0:00,4.41155,122.05407,305,5
16/5/2023,0:06,4.41628,122.04719,305,5
16/5/2023,0:12,4.42101,122.04032,305,5
16/5/2023,0:18,4.42574,122.03344,305,5
16/5/2023,0:24,4.43047,122.02656,305,5
16/5/2023,0:30,4.4352,122.01968,305,5
16/5/2023,0:36,4.43993,122.01281,305,5
16/5/2023,0:42,4.44466,122.00593,305,5
16/5/2023,0:48,4.4494,121.99905,305,5
16/5/2023,0:54,4.45413,121.99218,305,5
16/5/2023,1:00,4.45886,121.9853,305,5
16/5/2023,1:06,4.46359,121.97842,305,5
16/5/2023,1:12,4.46832,121.97155,305,5
16/5/2023,1:18,4.47305,121.96467,305,5
16/5/2023,1:24,4.47778,121.95779,305,5
16/5/2023,1:30,4.48251,121.95091,305,5
16/5/2023,1:36,4.48724,121.94404,305,5
16/5/2023,1:42,4.49197,121.93716,305,5
16/5/2023,1:48,4.4967,121.93028,305,5
16/5/2023,1:54,4.50143,121.92341,305,5
16/5/2023,2:00,4.50617,121.91653,305,5
16/5/2023,2:06,4.5109,121.90965,305,5
16/5/2023,2:12,4.51563,121.90278,305,5
16/5/2023,2:18,4.52036,121.8959,305,5
16/5/2023,2:24,4.52509,121.88902,305,5
16/5/2023,2:30,4.52982,121.88214,305,5
16/5/2023,2:36,4.53455,121.87527,305,5
16/5/2023,2:42,4.53928,121.86839,305,5
16/5/2023,2:48,4.54401,121.86151,305,5
16/5/2023,2:54,4.54874,121.85464,305,5
16/5/2023,3:00,4.55347,121.84776,305,5
16/5/2023,3:06,4.55821,121.84088,305,5
16/5/2023,3:12,4.56294,121.83401,305,5
16/5/2023,3:18,4.56767,121.82713,305,5
16/5/2023,3:24,4.5724,121.82025,305,5
16/5/2023,3:30,4.57713,121.81337,305,5
16/5/2023,3:36,4.58186,121.8065,305,5
16/5/2023,3:42,4.58659,121.79962,305,5
16/5/2023,3:48,4.59132,121.79274,305,5
16/5/2023,3:54,4.59605,121.78587,305,5
16/5/2023,4:00,4.60078,121.77899,305,5
16/5/2023,4:06,4.60551,121.77211,305,5
16/5/2023,4:12,4.61024,121.76524,305,5
16/5/2023,4:18,4.61498,121.75836,305,5
16/5/2023,4:24,4.61971,121.75148,305,5
16/5/2023,4:30,4.62444,121.7446,305,5
16/5/2023,4:36,4.62917,121.73773,305,5
16/5/2023,4:42,4.6339,121.73085,305,5
16/5/2023,4:48,4.63863,121.72397,305,5
16/5/2023,4:54,4.64336,121.7171,305,5
16/5/2023,5:00,4.64809,121.71022,305,5
16/5/2023,5:06,4.65282,121.70334,305,5
16/5/2023,5:12,4.65755,121.69647,305,5
16/5/2023,5:18,4.66228,121.68959,305,5
16/5/2023,5:24,4.66701,121.68271,305,5
16/5/2023,5:30,4.67175,121.67583,305,5
16/5/2023,5:36,4.67648,121.66896,305,5
16/5/2023,5:42,4.68121,121.66208,305,5
16/5/2023,5:48,4.68594,121.6552,305,5
16/5/2023,5:54,4.69067,121.64833,305,5
16/5/2023,6:00,4.6954,121.64145,305,5
16/5/2023,6:06,4.70013,121.63457,305,5
16/5/2023,6:12,4.70486,121.6277,305,5
16/5/2023,6:18,4.70959,121.62082,305,5
16/5/2023,6:24,4.71432,121.61394,305,5
16/5/2023,6:30,4.71905,121.60706,305,5
16/5/2023,6:36,4.72379,121.60019,305,5
16/5/2023,6:42,4.72852,121.59331,305,5
16/5/2023,6:48,4.73325,121.58643,305,5
16/5/2023,6:54,4.73798,121.57956,305,5
16/5/2023,7:00,4.74271,121.57268,305,5
16/5/2023,7:06,4.74744,121.5658,305,5
16/5/2023,7:12,4.75217,121.55893,305,5
16/5/2023,7:18,4.7569,121.55205,305,5
16/5/2023,7:24,4.76163,121.54517,305,5
16/5/2023,7:30,4.76636,121.53829,305,5
16/5/2023,7:36,4.77109,121.53142,305,5
16/5/2023,7:42,4.77582,121.52454,305,5
16/5/2023,7:48,4.78056,121.51766,305,5
16/5/2023,7:54,4.78529,121.51079,305,5
16/5/2023,8:00,4.79002,121.50391,305,5
16/5/2023,8:06,4.79475,121.49703,305,5
16/5/2023,8:12,4.79948,121.49016,305,5
16/5/2023,8:18,4.80421,121.48328,305,5
16/5/2023,8:24,4.80894,121.4764,305,5
16/5/2023,8:30,4.81367,121.46952,305,5
16/5/2023,8:36,4.8184,121.46265,305,5
16/5/2023,8:42,4.82313,121.45577,305,5
16/5/2023,8:48,4.82786,121.44889,305,5
16/5/2023,8:54,4.83259,121.44202,305,5
16/5/2023,9:00,4.83733,121.43514,305,5
16/5/2023,9:06,4.84206,121.42826,305,5
16/5/2023,9:12,4.84679,121.42139,305,5
16/5/2023,9:18,4.85152,121.41451,305,5
16/5/2023,9:24,4.85625,121.40763,305,5
16/5/2023,9:30,4.86098,121.40075,305,5
16/5/2023,9:36,4.86571,121.39388,305,5
16/5/2023,9:42,4.87044,121.387,305,5
16/5/2023,9:48,4.87517,121.38012,305,5
16/5/2023,9:54,4.8799,121.37325,305,5
16/5/2023,10:00,4.88463,121.36637,305,5
16/5/2023,10:06,4.88937,121.35949,305,5
16/5/2023,10:12,4.8941,121.35262,305,5
16/5/2023,10:18,4.89883,121.34574,305,5
16/5/2023,10:24,4.90356,121.33886,305,5
16/5/2023,10:30,4.90829,121.33198,305,5
16/5/2023,10:36,4.91302,121.32511,305,5
16/5/2023,10:42,4.91775,121.31823,305,5
16/5/2023,10:48,4.92248,121.31135,305,5
16/5/2023,10:54,4.92721,121.30448,305,5
16/5/2023,11:00,4.93194,121.2976,305,5
16/5/2023,11:06,4.93667,121.29072,305,5
16/5/2023,11:12,4.9414,121.28385,305,5
16/5/2023,11:18,4.94614,121.27697,305,5
16/5/2023,11:24,4.95087,121.27009,305,5
16/5/2023,11:30,4.9556,121.26321,305,5
16/5/2023,11:36,4.96033,121.25634,305,5
16/5/2023,11:42,4.96506,121.24946,305,5
16/5/2023,11:48,4.96979,121.24258,305,5
16/5/2023,11:54,4.97452,121.23571,305,5
16/5/2023,12:00,4.97925,121.22883,305,5
16/5/2023,12:06,4.98398,121.22195,305,5
16/5/2023,12:12,4.98871,121.21508,305,5
16/5/2023,12:18,4.99344,121.2082,305,5
16/5/2023,12:24,4.99817,121.20132,305,5
16/5/2023,12:30,5.00291,121.19444,305,5
16/5/2023,12:36,5.00764,121.18757,305,5
16/5/2023,12:42,5.01237,121.18069,305,5
16/5/2023,12:48,5.0171,121.17381,305,5
16/5/2023,12:54,5.02183,121.16694,305,5
16/5/2023,13:00,5.02656,121.16006,305,5
16/5/2023,13:06,5.03129,121.15318,305,5
16/5/2023,13:12,5.03602,121.14631,305,5
16/5/2023,13:18,5.04075,121.13943,305,5
16/5/2023,13:24,5.04548,121.13255,305,5
16/5/2023,13:30,5.05021,121.12567,305,5
16/5/2023,13:36,5.05495,121.1188,305,5
16/5/2023,13:42,5.05968,121.11192,305,5
16/5/2023,13:48,5.06441,121.10504,305,5
16/5/2023,13:54,5.06914,121.09817,305,5
16/5/2023,14:00,5.07387,121.09129,305,5
16/5/2023,14:06,5.0786,121.08441,305,5
16/5/2023,14:12,5.08333,121.07754,305,5
16/5/2023,14:18,5.08806,121.07066,305,5
16/5/2023,14:24,5.09279,121.06378,305,5
16/5/2023,14:30,5.09752,121.0569,305,5
16/5/2023,14:36,5.10225,121.05003,305,5
16/5/2023,14:42,5.10698,121.04315,305,5
16/5/2023,14:48,5.11172,121.03627,305,5
16/5/2023,14:54,5.11645,121.0294,305,5
16/5/2023,15:00,5.12118,121.02252,305,5
16/5/2023,15:06,5.12591,121.01564,305,5
16/5/2023,15:12,5.13064,121.00877,305,5
16/5/2023,15:18,5.13537,121.00189,305,5
16/5/2023,15:24,5.1401,120.99501,305,5
16/5/2023,15:30,5.14483,120.98813,305,5
16/5/2023,15:36,5.14956,120.98126,305,5
16/5/2023,15:42,5.15429,120.97438,305,5
16/5/2023,15:48,5.15902,120.9675,305,5
16/5/2023,15:54,5.16375,120.96063,305,5
16/5/2023,16:00,5.16849,120.95375,305,5
16/5/2023,16:06,5.17322,120.94687,305,5
16/5/2023,16:12,5.17795,120.94,305,5
16/5/2023,16:18,5.18268,120.93312,305,5
16/5/2023,16:24,5.18741,120.92624,305,5
16/5/2023,16:30,5.19214,120.91936,305,5
16/5/2023,16:36,5.19687,120.91249,305,5
16/5/2023,16:42,5.2016,120.90561,305,5
16/5/2023,16:48,5.20633,120.89873,305,5
16/5/2023,16:54,5.21106,120.89186,305,5
16/5/2023,17:00,5.21579,120.88498,305,5
16/5/2023,17:06,5.22053,120.8781,305,5
16/5/2023,17:12,5.22526,120.87123,305,5
16/5/2023,17:18,5.22999,120.86435,305,5
16/5/2023,17:24,5.23472,120.85747,305,5
16/5/2023,17:30,5.23945,120.85059,305,5
16/5/2023,17:36,5.24418,120.84372,305,5
16/5/2023,17:42,5.24891,120.83684,305,5
16/5/2023,17:48,5.25364,120.82996,305,5
16/5/2023,17:54,5.25837,120.82309,305,5
16/5/2023,18:00,5.2631,120.81621,305,5
16/5/2023,18:06,5.26783,120.80933,305,5
16/5/2023,18:12,5.27256,120.80246,305,5
16/5/2023,18:18,5.2773,120.79558,305,5
16/5/2023,18:24,5.28203,120.7887,305,5
16/5/2023,18:30,5.28676,120.78182,305,5
16/5/2023,18:36,5.29149,120.77495,305,5
16/5/2023,18:42,5.29622,120.76807,305,5
16/5/2023,18:48,5.30095,120.76119,305,5
16/5/2023,18:54,5.30568,120.75432,305,5
16/5/2023,19:00,5.31041,120.74744,305,5
16/5/2023,19:06,5.31514,120.74056,305,5
16/5/2023,19:12,5.31987,120.73369,305,5
16/5/2023,19:18,5.3246,120.72681,305,5
16/5/2023,19:24,5.32933,120.71993,305,5
16/5/2023,19:30,5.33407,120.71305,305,5
16/5/2023,19:36,5.3388,120.70618,305,5
16/5/2023,19:42,5.34353,120.6993,305,5
16/5/2023,19:48,5.34826,120.69242,305,5
16/5/2023,19:54,5.35299,120.68555,305,5
16/5/2023,20:00,5.35772,120.67867,305,5
16/5/2023,20:06,5.36245,120.67179,305,5
16/5/2023,20:12,5.36718,120.66492,305,5
16/5/2023,20:18,5.37191,120.65804,305,5
16/5/2023,20:24,5.37664,120.65116,305,5
16/5/2023,20:30,5.38137,120.64428,305,5
16/5/2023,20:36,5.38611,120.63741,305,5
16/5/2023,20:42,5.39084,120.63053,305,5
16/5/2023,20:48,5.39557,120.62365,305,5
16/5/2023,20:54,5.4003,120.61678,305,5
16/5/2023,21:00,5.40503,120.6099,305,5
16/5/2023,21:06,5.40976,120.60302,305,5
16/5/2023,21:12,5.41449,120.59615,305,5
16/5/2023,21:18,5.41922,120.58927,305,5
16/5/2023,21:24,5.42395,120.58239,305,5
16/5/2023,21:30,5.42868,120.57551,305,5
16/5/2023,21:36,5.43341,120.56864,305,5
16/5/2023,21:42,5.43814,120.56176,305,5
16/5/2023,21:48,5.44288,120.55488,305,5
16/5/2023,21:54,5.44761,120.54801,305,5
16/5/2023,22:00,5.45234,120.54113,305,5
16/5/2023,22:06,5.45707,120.53425,305,5
16/5/2023,22:12,5.4618,120.52738,305,5
16/5/2023,22:18,5.46653,120.5205,305,5
16/5/2023,22:24,5.47126,120.51362,305,5
16/5/2023,22:30,5.47599,120.50674,305,5
16/5/2023,22:36,5.48072,120.49987,305,5
16/5/2023,22:42,5.48545,120.49299,305,5
16/5/2023,22:48,5.49018,120.48611,305,5
16/5/2023,22:54,5.49491,120.47924,305,5
16/5/2023,23:00,5.49965,120.47236,305,5
16/5/2023,23:06,5.50438,120.46548,305,5
16/5/2023,23:12,5.50911,120.45861,305,5
16/5/2023,23:18,5.51384,120.45173,305,5
16/5/2023,23:24,5.51857,120.44485,305,5
16/5/2023,23:30,5.5233,120.43797,305,5
16/5/2023,23:36,5.52803,120.4311,305,5
16/5/2023,23:42,5.53276,120.42422,305,5
16/5/2023,23:48,5.53749,120.41734,305,5
16/5/2023,23:54,5.54222,120.41047,305,5
17/5/2023,0:00,5.54695,120.40359,305,5
17/5/2023,0:06,5.55169,120.39671,305,5
17/5/2023,0:12,5.55642,120.38984,305,5
17/5/2023,0:18,5.56115,120.38296,305,5
17/5/2023,0:24,5.56588,120.37608,305,5
17/5/2023,0:30,5.57061,120.3692,305,5
17/5/2023,0:36,5.57534,120.36233,305,5
17/5/2023,0:42,5.58007,120.35545,305,5
17/5/2023,0:48,5.5848,120.34857,305,5
17/5/2023,0:54,5.58953,120.3417,305,5
17/5/2023,1:00,5.59426,120.33482,305,5
17/5/2023,1:06,5.59899,120.32794,305,5
17/5/2023,1:12,5.60372,120.32107,305,5
17/5/2023,1:18,5.60846,120.31419,305,5
17/5/2023,1:24,5.61319,120.30731,305,5
17/5/2023,1:30,5.61792,120.30043,305,5
17/5/2023,1:36,5.62265,120.29356,305,5
17/5/2023,1:42,5.62738,120.28668,305,5
17/5/2023,1:48,5.63211,120.2798,305,5
17/5/2023,1:54,5.63684,120.27293,305,5
17/5/2023,2:00,5.64157,120.26605,305,5
17/5/2023,2:06,5.6463,120.25917,305,5
17/5/2023,2:12,5.65103,120.2523,305,5
17/5/2023,2:18,5.65576,120.24542,305,5
17/5/2023,2:24,5.66049,120.23854,305,5
17/5/2023,2:30,5.66523,120.23166,305,5
