No,Tanggal,Pukul,Latitude ,Longitude,Heading,Kecepatan K1(knots)
266,15/5/2023,21:30,3.916232,124.227504,53,11.1
267,15/5/2023,21:36,3.9053608,124.2127176,53,11.1
268,15/5/2023,21:42,3.8944896,124.1979312,53,11.1
269,15/5/2023,21:48,3.8836184,124.1831448,53,11.1
270,15/5/2023,21:54,3.8727472,124.1683584,53,11.1
271,15/5/2023,22:00,3.861876,124.153572,53,11.1
272,15/5/2023,22:06,3.8510048,124.1387856,53,11.1
273,15/5/2023,22:12,3.8401336,124.1239992,53,11.1
274,15/5/2023,22:18,3.8292624,124.1092128,53,11.1
275,15/5/2023,22:24,3.8183912,124.0944264,53,11.1
276,15/5/2023,22:30,3.80752,124.07964,53,11.1
277,15/5/2023,22:36,3.7966488,124.0648536,53,11.1
278,15/5/2023,22:42,3.7857776,124.0500672,53,11.1
279,15/5/2023,22:48,3.7749064,124.0352808,53,11.1
280,15/5/2023,22:54,3.7640352,124.0204944,53,11.1
281,15/5/2023,23:00,3.753164,124.005708,53,11.1
282,15/5/2023,23:06,3.7422928,123.9909216,53,11.1
283,15/5/2023,23:12,3.7314216,123.9761352,53,11.1
284,15/5/2023,23:18,3.7205504,123.9613488,53,11.1
285,15/5/2023,23:24,3.7096792,123.9465624,53,11.1
286,15/5/2023,23:30,3.698808,123.931776,53,11.1
287,15/5/2023,23:36,3.6879368,123.9169896,53,11.1
288,15/5/2023,23:42,3.6770656,123.9022032,53,11.1
289,15/5/2023,23:48,3.6661944,123.8874168,53,11.1
290,15/5/2023,23:54,3.6553232,123.8726304,53,11.1
291,16/5/2023,0:00,3.644452,123.857844,53,11.1
292,16/5/2023,0:06,3.6335808,123.8430576,53,11.1
293,16/5/2023,0:12,3.6227096,123.8282712,53,11.1
294,16/5/2023,0:18,3.6118384,123.8134848,53,11.1
295,16/5/2023,0:24,3.6009672,123.7986984,53,11.1
296,16/5/2023,0:30,3.590096,123.783912,53,11.1
297,16/5/2023,0:36,3.5792248,123.7691256,53,11.1
298,16/5/2023,0:42,3.5683536,123.7543392,53,11.1
299,16/5/2023,0:48,3.5574824,123.7395528,53,11.1
300,16/5/2023,0:54,3.5466112,123.7247664,53,11.1
301,16/5/2023,1:00,3.53574,123.70998,53,11.1
302,16/5/2023,1:06,3.5248688,123.6951936,53,11.1
303,16/5/2023,1:12,3.5139976,123.6804072,53,11.1
304,16/5/2023,1:18,3.5031264,123.6656208,53,11.1
305,16/5/2023,1:24,3.4922552,123.6508344,53,11.1
306,16/5/2023,1:30,3.481384,123.636048,53,11.1
307,16/5/2023,1:36,3.4705128,123.6212616,53,11.1
308,16/5/2023,1:42,3.4596416,123.6064752,53,11.1
309,16/5/2023,1:48,3.4487704,123.5916888,53,11.1
310,16/5/2023,1:54,3.4378992,123.5769024,53,11.1
311,16/5/2023,2:00,3.427028,123.562116,53,11.1
312,16/5/2023,2:06,3.4161568,123.5473296,53,11.1
313,16/5/2023,2:12,3.4052856,123.5325432,53,11.1
314,16/5/2023,2:18,3.3944144,123.5177568,53,11.1
315,16/5/2023,2:24,3.3835432,123.5029704,53,11.1
316,16/5/2023,2:30,3.372672,123.488184,53,11.1
317,16/5/2023,2:36,3.3618008,123.4733976,53,11.1
318,16/5/2023,2:42,3.3509296,123.4586112,53,11.1
319,16/5/2023,2:48,3.3400584,123.4438248,53,11.1
320,16/5/2023,2:54,3.3291872,123.4290384,53,11.1
321,16/5/2023,3:00,3.318316,123.414252,53,11.1
322,16/5/2023,3:06,3.3074448,123.3994656,53,11.1
323,16/5/2023,3:12,3.2965736,123.3846792,53,11.1
324,16/5/2023,3:18,3.2857024,123.3698928,53,11.1
325,16/5/2023,3:24,3.2748312,123.3551064,53,11.1
326,16/5/2023,3:30,3.26396,123.34032,53,11.1
327,16/5/2023,3:36,3.2530888,123.3255336,53,11.1
328,16/5/2023,3:42,3.2422176,123.3107472,53,11.1
329,16/5/2023,3:48,3.2313464,123.2959608,53,11.1
330,16/5/2023,3:54,3.2204752,123.2811744,53,11.1
331,16/5/2023,4:00,3.209604,123.266388,53,11.1
332,16/5/2023,4:06,3.1987328,123.2516016,53,11.1
333,16/5/2023,4:12,3.1878616,123.2368152,53,11.1
334,16/5/2023,4:18,3.1769904,123.2220288,53,11.1
335,16/5/2023,4:24,3.1661192,123.2072424,53,11.1
336,16/5/2023,4:30,3.155248,123.192456,53,11.1
337,16/5/2023,4:36,3.1443768,123.1776696,53,11.1
338,16/5/2023,4:42,3.1335056,123.1628832,53,11.1
339,16/5/2023,4:48,3.1226344,123.1480968,53,11.1
340,16/5/2023,4:54,3.1117632,123.1333104,53,11.1
341,16/5/2023,5:00,3.100892,123.118524,53,11.1
342,16/5/2023,5:06,3.0900208,123.1037376,53,11.1
343,16/5/2023,5:12,3.0791496,123.0889512,53,11.1
344,16/5/2023,5:18,3.0682784,123.0741648,53,11.1
345,16/5/2023,5:24,3.0574072,123.0593784,53,11.1
346,16/5/2023,5:30,3.046536,123.044592,53,11.1
347,16/5/2023,5:36,3.0356648,123.0298056,53,11.1
348,16/5/2023,5:42,3.0247936,123.0150192,53,11.1
349,16/5/2023,5:48,3.0139224,123.0002328,53,11.1
350,16/5/2023,5:54,3.0030512,122.9854464,53,11.1
351,16/5/2023,6:00,2.99218,122.97066,53,11.1
352,16/5/2023,6:06,2.9813088,122.9558736,53,11.1
353,16/5/2023,6:12,2.9704376,122.9410872,53,11.1
354,16/5/2023,6:18,2.9595664,122.9263008,53,11.1
355,16/5/2023,6:24,2.9486952,122.9115144,53,11.1
356,16/5/2023,6:30,2.937824,122.896728,53,11.1
357,16/5/2023,6:36,2.9269528,122.8819416,53,11.1
358,16/5/2023,6:42,2.9160816,122.8671552,53,11.1
359,16/5/2023,6:48,2.9052104,122.8523688,53,11.1
360,16/5/2023,6:54,2.8943392,122.8375824,53,11.1
361,16/5/2023,7:00,2.883468,122.822796,53,11.1
362,16/5/2023,7:06,2.8725968,122.8080096,53,11.1
363,16/5/2023,7:12,2.8617256,122.7932232,53,11.1
364,16/5/2023,7:18,2.8508544,122.7784368,53,11.1
365,16/5/2023,7:24,2.8399832,122.7636504,53,11.1
366,16/5/2023,7:30,2.829112,122.748864,53,11.1
367,16/5/2023,7:36,2.8182408,122.7340776,53,11.1
368,16/5/2023,7:42,2.8073696,122.7192912,53,11.1
369,16/5/2023,7:48,2.7964984,122.7045048,53,11.1
370,16/5/2023,7:54,2.7856272,122.6897184,53,11.1
371,16/5/2023,8:00,2.774756,122.674932,53,11.1
372,16/5/2023,8:06,2.7638848,122.6601456,53,11.1
373,16/5/2023,8:12,2.7530136,122.6453592,53,11.1
374,16/5/2023,8:18,2.7421424,122.6305728,53,11.1
375,16/5/2023,8:24,2.7312712,122.6157864,53,11.1
376,16/5/2023,8:30,2.7204,122.601,53,11.1
377,16/5/2023,8:36,2.7095288,122.5862136,53,11.1
378,16/5/2023,8:42,2.6986576,122.5714272,53,11.1
379,16/5/2023,8:48,2.6877864,122.5566408,53,11.1
380,16/5/2023,8:54,2.6769152,122.5418544,53,11.1
381,16/5/2023,9:00,2.666044,122.527068,53,11.1
382,16/5/2023,9:06,2.6551728,122.5122816,53,11.1
383,16/5/2023,9:12,2.6443016,122.4974952,53,11.1
384,16/5/2023,9:18,2.6334304,122.4827088,53,11.1
385,16/5/2023,9:24,2.6225592,122.4679224,53,11.1
386,16/5/2023,9:30,2.611688,122.453136,53,11.1
387,16/5/2023,9:36,2.6008168,122.4383496,53,11.1
388,16/5/2023,9:42,2.5899456,122.4235632,53,11.1
389,16/5/2023,9:48,2.5790744,122.4087768,53,11.1
390,16/5/2023,9:54,2.5682032,122.3939904,53,11.1
391,16/5/2023,10:00,2.557332,122.379204,53,11.1
392,16/5/2023,10:06,2.5464608,122.3644176,53,11.1
393,16/5/2023,10:12,2.5355896,122.3496312,53,11.1
394,16/5/2023,10:18,2.5247184,122.3348448,53,11.1
395,16/5/2023,10:24,2.5138472,122.3200584,53,11.1
396,16/5/2023,10:30,2.502976,122.305272,53,11.1
397,16/5/2023,10:36,2.4921048,122.2904856,53,11.1
398,16/5/2023,10:42,2.4812336,122.2756992,53,11.1
399,16/5/2023,10:48,2.4703624,122.2609128,53,11.1
400,16/5/2023,10:54,2.4594912,122.2461264,53,11.1
401,16/5/2023,11:00,2.44862,122.23134,53,11.1
402,16/5/2023,11:06,2.4377488,122.2165536,53,11.1
403,16/5/2023,11:12,2.4268776,122.2017672,53,11.1
404,16/5/2023,11:18,2.4160064,122.1869808,53,11.1
405,16/5/2023,11:24,2.4051352,122.1721944,53,11.1
406,16/5/2023,11:30,2.394264,122.157408,53,11.1
407,16/5/2023,11:36,2.3833928,122.1426216,53,11.1
408,16/5/2023,11:42,2.3725216,122.1278352,53,11.1
409,16/5/2023,11:48,2.3616504,122.1130488,53,11.1
410,16/5/2023,11:54,2.3507792,122.0982624,53,11.1
411,16/5/2023,12:00,2.339908,122.083476,53,11.1
412,16/5/2023,12:06,2.3290368,122.0686896,53,11.1
413,16/5/2023,12:12,2.3181656,122.0539032,53,11.1
414,16/5/2023,12:18,2.3072944,122.0391168,53,11.1
415,16/5/2023,12:24,2.2964232,122.0243304,53,11.1
416,16/5/2023,12:30,2.285552,122.009544,53,11.1
417,16/5/2023,12:36,2.2746808,121.9947576,53,11.1
418,16/5/2023,12:42,2.2638096,121.9799712,53,11.1
419,16/5/2023,12:48,2.2529384,121.9651848,53,11.1
420,16/5/2023,12:54,2.2420672,121.9503984,53,11.1
421,16/5/2023,13:00,2.231196,121.935612,53,11.1
422,16/5/2023,13:06,2.2203248,121.9208256,53,11.1
423,16/5/2023,13:12,2.2094536,121.9060392,53,11.1
424,16/5/2023,13:18,2.1985824,121.8912528,53,11.1
425,16/5/2023,13:24,2.1877112,121.8764664,53,11.1
426,16/5/2023,13:30,2.17684,121.86168,53,11.1
427,16/5/2023,13:36,2.1659688,121.8468936,53,11.1
428,16/5/2023,13:42,2.1550976,121.8321072,53,11.1
429,16/5/2023,13:48,2.1442264,121.8173208,53,11.1
430,16/5/2023,13:54,2.1333552,121.8025344,53,11.1
431,16/5/2023,14:00,2.122484,121.787748,53,11.1
432,16/5/2023,14:06,2.1116128,121.7729616,53,11.1
433,16/5/2023,14:12,2.1007416,121.7581752,53,11.1
434,16/5/2023,14:18,2.0898704,121.7433888,53,11.1
435,16/5/2023,14:24,2.0789992,121.7286024,53,11.1
436,16/5/2023,14:30,2.068128,121.713816,53,11.1
437,16/5/2023,14:36,2.0572568,121.6990296,53,11.1
438,16/5/2023,14:42,2.0463856,121.6842432,53,11.1
439,16/5/2023,14:48,2.0355144,121.6694568,53,11.1
440,16/5/2023,14:54,2.0246432,121.6546704,53,11.1
441,16/5/2023,15:00,2.013772,121.639884,53,11.1
442,16/5/2023,15:06,2.0029008,121.6250976,53,11.1
443,16/5/2023,15:12,1.9920296,121.6103112,53,11.1
444,16/5/2023,15:18,1.9811584,121.5955248,53,11.1
445,16/5/2023,15:24,1.9702872,121.5807384,53,11.1
446,16/5/2023,15:30,1.959416,121.565952,53,11.1
447,16/5/2023,15:36,1.9485448,121.5511656,53,11.1
448,16/5/2023,15:42,1.9376736,121.5363792,53,11.1
449,16/5/2023,15:48,1.9268024,121.5215928,53,11.1
450,16/5/2023,15:54,1.9159312,121.5068064,53,11.1
451,16/5/2023,16:00,1.90506,121.49202,53,11.1
452,16/5/2023,16:06,1.8941888,121.4772336,53,11.1
453,16/5/2023,16:12,1.8833176,121.4624472,53,11.1
454,16/5/2023,16:18,1.8724464,121.4476608,53,11.1
455,16/5/2023,16:24,1.8615752,121.4328744,53,11.1
456,16/5/2023,16:30,1.850704,121.418088,53,11.1
457,16/5/2023,16:36,1.8398328,121.4033016,53,11.1
458,16/5/2023,16:42,1.8289616,121.3885152,53,11.1
459,16/5/2023,16:48,1.8180904,121.3737288,53,11.1
460,16/5/2023,16:54,1.8072192,121.3589424,53,11.1
461,16/5/2023,17:00,1.796348,121.344156,53,11.1
462,16/5/2023,17:06,1.7854768,121.3293696,53,11.1
463,16/5/2023,17:12,1.7746056,121.3145832,53,11.1
464,16/5/2023,17:18,1.7637344,121.2997968,53,11.1
465,16/5/2023,17:24,1.7528632,121.2850104,53,11.1
466,16/5/2023,17:30,1.741992,121.270224,53,11.1
467,16/5/2023,17:36,1.7311208,121.2554376,53,11.1
468,16/5/2023,17:42,1.7202496,121.2406512,53,11.1
469,16/5/2023,17:48,1.7093784,121.2258648,53,11.1
470,16/5/2023,17:54,1.6985072,121.2110784,53,11.1
471,16/5/2023,18:00,1.687636,121.196292,53,11.1
472,16/5/2023,18:06,1.6767648,121.1815056,53,11.1
473,16/5/2023,18:12,1.6658936,121.1667192,53,11.1
474,16/5/2023,18:18,1.6550224,121.1519328,53,11.1
475,16/5/2023,18:24,1.6441512,121.1371464,53,11.1
476,16/5/2023,18:30,1.63328,121.12236,53,11.1
477,16/5/2023,18:36,1.6224088,121.1075736,53,11.1
478,16/5/2023,18:42,1.6115376,121.0927872,53,11.1
479,16/5/2023,18:48,1.6006664,121.0780008,53,11.1
480,16/5/2023,18:54,1.5897952,121.0632144,53,11.1
481,16/5/2023,19:00,1.578924,121.048428,53,11.1
482,16/5/2023,19:06,1.5680528,121.0336416,53,11.1
483,16/5/2023,19:12,1.5571816,121.0188552,53,11.1
484,16/5/2023,19:18,1.5463104,121.0040688,53,11.1
485,16/5/2023,19:24,1.5354392,120.9892824,53,11.1
486,16/5/2023,19:30,1.524568,120.974496,53,11.1
487,16/5/2023,19:36,1.5136968,120.9597096,53,11.1
488,16/5/2023,19:42,1.5028256,120.9449232,53,11.1
489,16/5/2023,19:48,1.4919544,120.9301368,53,11.1
490,16/5/2023,19:54,1.4810832,120.9153504,53,11.1
491,16/5/2023,20:00,1.470212,120.900564,53,11.1
492,16/5/2023,20:06,1.4593408,120.8857776,53,11.1
493,16/5/2023,20:12,1.4484696,120.8709912,53,11.1
494,16/5/2023,20:18,1.4375984,120.8562048,53,11.1
495,16/5/2023,20:24,1.4267272,120.8414184,53,11.1
496,16/5/2023,20:30,1.415856,120.826632,53,11.1
497,16/5/2023,20:36,1.4049848,120.8118456,53,11.1
498,16/5/2023,20:42,1.3941136,120.7970592,53,11.1
499,16/5/2023,20:48,1.3832424,120.7822728,53,11.1
500,16/5/2023,20:54,1.3723712,120.7674864,53,11.1
501,16/5/2023,21:00,1.3615,120.7527,53,11.1
502,16/5/2023,21:06,1.3506288,120.7379136,53,11.1
503,16/5/2023,21:12,1.3397576,120.7231272,53,11.1
504,16/5/2023,21:18,1.3288864,120.7083408,53,11.1
505,16/5/2023,21:24,1.3180152,120.6935544,53,11.1
506,16/5/2023,21:30,1.307144,120.678768,53,11.1
507,16/5/2023,21:36,1.2962728,120.6639816,53,11.1
508,16/5/2023,21:42,1.2854016,120.6491952,53,11.1
509,16/5/2023,21:48,1.2745304,120.6344088,53,11.1
510,16/5/2023,21:54,1.2636592,120.6196224,53,11.1
511,16/5/2023,22:00,1.252788,120.604836,53,11.1
512,16/5/2023,22:06,1.2419168,120.5900496,53,11.1
513,16/5/2023,22:12,1.2310456,120.5752632,53,11.1
514,16/5/2023,22:18,1.2201744,120.5604768,53,11.1
515,16/5/2023,22:24,1.2093032,120.5456904,53,11.1
516,16/5/2023,22:30,1.198432,120.530904,53,11.1
517,16/5/2023,22:36,1.1875608,120.5161176,53,11.1
518,16/5/2023,22:42,1.1766896,120.5013312,53,11.1
519,16/5/2023,22:48,1.1658184,120.4865448,53,11.1
520,16/5/2023,22:54,1.1549472,120.4717584,53,11.1
521,16/5/2023,23:00,1.144076,120.456972,53,11.1
522,16/5/2023,23:06,1.1332048,120.4421856,53,11.1
523,16/5/2023,23:12,1.1223336,120.4273992,53,11.1
524,16/5/2023,23:18,1.1114624,120.4126128,53,11.1
525,16/5/2023,23:24,1.1005912,120.3978264,53,11.1
526,16/5/2023,23:30,1.08972,120.38304,53,11.1
527,16/5/2023,23:36,1.0788488,120.3682536,53,11.1
528,16/5/2023,23:42,1.0679776,120.3534672,53,11.1
529,16/5/2023,23:48,1.0571064,120.3386808,53,11.1
530,16/5/2023,23:54,1.0462352,120.3238944,53,11.1
531,17/5/2023,0:00,1.035364,120.309108,53,11.1
532,17/5/2023,0:06,1.0244928,120.2943216,53,11.1
533,17/5/2023,0:12,1.0136216,120.2795352,53,11.1
534,17/5/2023,0:18,1.0027504,120.2647488,53,11.1
535,17/5/2023,0:24,0.9918792,120.2499624,53,11.1
536,17/5/2023,0:30,0.981008,120.235176,53,11.1
537,17/5/2023,0:36,0.9701368,120.2203896,53,11.1
538,17/5/2023,0:42,0.9592656,120.2056032,53,11.1
539,17/5/2023,0:48,0.9483944,120.1908168,53,11.1
540,17/5/2023,0:54,0.9375232,120.1760304,53,11.1
541,17/5/2023,1:00,0.926652,120.161244,53,11.1
542,17/5/2023,1:06,0.9157808,120.1464576,53,11.1
543,17/5/2023,1:12,0.9049096,120.1316712,53,11.1
544,17/5/2023,1:18,0.8940384,120.1168848,53,11.1
545,17/5/2023,1:24,0.8831672,120.1020984,53,11.1
546,17/5/2023,1:30,0.872296,120.087312,53,11.1
547,17/5/2023,1:36,0.8614248,120.0725256,53,11.1
548,17/5/2023,1:42,0.8505536,120.0577392,53,11.1
549,17/5/2023,1:48,0.8396824,120.0429528,53,11.1
550,17/5/2023,1:54,0.8288112,120.0281664,53,11.1
551,17/5/2023,2:00,0.81794,120.01338,53,11.1
552,17/5/2023,2:06,0.8070688,119.9985936,53,11.1
553,17/5/2023,2:12,0.7961976,119.9838072,53,11.1
554,17/5/2023,2:18,0.7853264,119.9690208,53,11.1
555,17/5/2023,2:24,0.7744552,119.9542344,53,11.1
556,17/5/2023,2:30,0.763584,119.939448,53,11.1
557,17/5/2023,2:36,0.7527128,119.9246616,53,11.1
558,17/5/2023,2:42,0.7418416,119.9098752,53,11.1
559,17/5/2023,2:48,0.7309704,119.8950888,53,11.1
560,17/5/2023,2:54,0.7200992,119.8803024,53,11.1
561,17/5/2023,3:00,0.709228,119.865516,53,11.1
562,17/5/2023,3:06,0.6983568,119.8507296,53,11.1
563,17/5/2023,3:12,0.6874856,119.8359432,53,11.1
564,17/5/2023,3:18,0.6766144,119.8211568,53,11.1
565,17/5/2023,3:24,0.6657432,119.8063704,53,11.1
566,17/5/2023,3:30,0.654872,119.791584,53,11.1
567,17/5/2023,3:36,0.6440008,119.7767976,53,11.1
568,17/5/2023,3:42,0.6331296,119.7620112,53,11.1
569,17/5/2023,3:48,0.6222584,119.7472248,53,11.1
570,17/5/2023,3:54,0.6113872,119.7324384,53,11.1
571,17/5/2023,4:00,0.600516,119.717652,53,11.1
572,17/5/2023,4:06,0.5896448,119.7028656,53,11.1
573,17/5/2023,4:12,0.5787736,119.6880792,53,11.1
574,17/5/2023,4:18,0.5679024,119.6732928,53,11.1
575,17/5/2023,4:24,0.5570312,119.6585064,53,11.1
576,17/5/2023,4:30,0.54616,119.64372,53,11.1
577,17/5/2023,4:36,0.5352888,119.6289336,53,11.1
578,17/5/2023,4:42,0.5244176,119.6141472,53,11.1
579,17/5/2023,4:48,0.5135464,119.5993608,53,11.1
580,17/5/2023,4:54,0.5026752,119.5845744,53,11.1
581,17/5/2023,5:00,0.491804,119.569788,53,11.1
582,17/5/2023,5:06,0.4809328,119.5550016,53,11.1
583,17/5/2023,5:12,0.4700616,119.5402152,53,11.1
584,17/5/2023,5:18,0.4591904,119.5254288,53,11.1
585,17/5/2023,5:24,0.4483192,119.5106424,53,11.1
586,17/5/2023,5:30,0.437448,119.495856,53,11.1
587,17/5/2023,5:36,0.4265768,119.4810696,53,11.1
588,17/5/2023,5:42,0.4157056,119.4662832,53,11.1
589,17/5/2023,5:48,0.4048344,119.4514968,53,11.1
590,17/5/2023,5:54,0.3939632,119.4367104,53,11.1
591,17/5/2023,6:00,0.383092,119.421924,53,11.1
592,17/5/2023,6:06,0.3722208,119.4071376,53,11.1
593,17/5/2023,6:12,0.3613496,119.3923512,53,11.1
594,17/5/2023,6:18,0.3504784,119.3775648,53,11.1
595,17/5/2023,6:24,0.3396072,119.3627784,53,11.1
596,17/5/2023,6:30,0.328736,119.347992,53,11.1
597,17/5/2023,6:36,0.3178648,119.3332056,53,11.1
598,17/5/2023,6:42,0.3069936,119.3184192,53,11.1
599,17/5/2023,6:48,0.2961224,119.3036328,53,11.1
600,17/5/2023,6:54,0.2852512,119.2888464,53,11.1
601,17/5/2023,7:00,0.27438,119.27406,53,11.1
602,17/5/2023,7:06,0.2635088,119.2592736,53,11.1
603,17/5/2023,7:12,0.2526376,119.2444872,53,11.1
604,17/5/2023,7:18,0.2417664,119.2297008,53,11.1
605,17/5/2023,7:24,0.2308952,119.2149144,53,11.1
606,17/5/2023,7:30,0.220024,119.200128,53,11.1
607,17/5/2023,7:36,0.2091528,119.1853416,53,11.1
608,17/5/2023,7:42,0.1982816,119.1705552,53,11.1
609,17/5/2023,7:48,0.1874104,119.1557688,53,11.1
610,17/5/2023,7:54,0.1765392,119.1409824,53,11.1
611,17/5/2023,8:00,0.165668,119.126196,53,11.1
612,17/5/2023,8:06,0.1547968,119.1114096,53,11.1
613,17/5/2023,8:12,0.1439256,119.0966232,53,11.1
614,17/5/2023,8:18,0.1330544,119.0818368,53,11.1
615,17/5/2023,8:24,0.1221832,119.0670504,53,11.1
616,17/5/2023,8:30,0.111312,119.052264,53,11.1
617,17/5/2023,8:36,0.1004408,119.0374776,53,11.1
618,17/5/2023,8:42,0.0895696,119.0226912,53,11.1
619,17/5/2023,8:48,0.0786984,119.0079048,53,11.1
620,17/5/2023,8:54,0.0678272,118.9931184,53,11.1
621,17/5/2023,9:00,0.056956,118.978332,53,11.1
622,17/5/2023,9:06,0.0460848,118.9635456,53,11.1
623,17/5/2023,9:12,0.0352136,118.9487592,53,11.1
624,17/5/2023,9:18,0.0243424,118.9339728,53,11.1
625,17/5/2023,9:24,0.0134712,118.9191864,53,11.1
626,17/5/2023,9:30,0.0026,118.9044,53,11.1
627,17/5/2023,9:36,-0.0082712,118.8896136,53,11.1
628,17/5/2023,9:42,-0.0191424,118.8748272,53,11.1
629,17/5/2023,9:48,-0.0300136,118.8600408,53,11.1
630,17/5/2023,9:54,-0.0408848,118.8452544,53,11.1
