No,Tanggal,Pukul,Jarak(m),Delhead,delV,Vw,s(JarakPandang) 
60,15/5/2023,0:54,520.7539143,51,6.1,,
61,15/5/2023,1:00,514.5723299,51,6.1,,
62,15/5/2023,1:06,508.4409039,51,6.1,,
63,15/5/2023,1:12,502.3594283,51,6.1,,
64,15/5/2023,1:18,496.3276955,51,6.1,,
65,15/5/2023,1:24,490.3454975,51,6.1,,
66,15/5/2023,1:30,484.4126265,51,6.1,,
67,15/5/2023,1:36,478.5288748,51,6.1,,
68,15/5/2023,1:42,472.6940344,51,6.1,,
69,15/5/2023,1:48,466.9078974,51,6.1,,
70,15/5/2023,1:54,461.1702561,51,6.1,,
71,15/5/2023,2:00,455.4809024,51,6.1,,
72,15/5/2023,2:06,449.8396286,51,6.1,,
73,15/5/2023,2:12,444.2462268,51,6.1,,
74,15/5/2023,2:18,438.7004889,51,6.1,,
75,15/5/2023,2:24,433.2022071,51,6.1,,
76,15/5/2023,2:30,427.7511735,51,6.1,,
77,15/5/2023,2:36,422.34718,51,6.1,,
78,15/5/2023,2:42,416.9900189,51,6.1,,
79,15/5/2023,2:48,411.679482,51,6.1,,
80,15/5/2023,2:54,406.4153615,51,6.1,,
81,15/5/2023,3:00,401.1974494,51,6.1,,
82,15/5/2023,3:06,396.0255376,51,6.1,,
83,15/5/2023,3:12,390.8994182,51,6.1,,
84,15/5/2023,3:18,385.8188832,51,6.1,,
85,15/5/2023,3:24,380.7837246,51,6.1,,
86,15/5/2023,3:30,375.7937343,51,6.1,,
87,15/5/2023,3:36,370.8487044,51,6.1,,
88,15/5/2023,3:42,365.9484267,51,6.1,,
89,15/5/2023,3:48,361.0926933,51,6.1,,
90,15/5/2023,3:54,356.2812961,51,6.1,,
91,15/5/2023,4:00,351.5140271,51,6.1,,
92,15/5/2023,4:06,346.7906781,51,6.1,,
93,15/5/2023,4:12,342.1110412,51,6.1,,
94,15/5/2023,4:18,337.4749082,51,6.1,,
95,15/5/2023,4:24,332.882071,51,6.1,,
96,15/5/2023,4:30,328.3323217,51,6.1,,
97,15/5/2023,4:36,323.825452,51,6.1,,
98,15/5/2023,4:42,319.3612538,51,6.1,,
99,15/5/2023,4:48,314.9395191,51,6.1,,
100,15/5/2023,4:54,310.5600398,51,6.1,,
101,15/5/2023,5:00,306.2226076,51,6.1,,
102,15/5/2023,5:06,301.9270146,51,6.1,,
103,15/5/2023,5:12,297.6730525,51,6.1,,
104,15/5/2023,5:18,293.4605133,51,6.1,,
105,15/5/2023,5:24,289.2891887,51,6.1,,
106,15/5/2023,5:30,285.1588707,51,6.1,,
107,15/5/2023,5:36,281.069351,51,6.1,,
108,15/5/2023,5:42,277.0204216,51,6.1,,
109,15/5/2023,5:48,273.0118743,51,6.1,,
110,15/5/2023,5:54,269.0435008,51,6.1,,
111,15/5/2023,6:00,265.1150931,51,6.1,,
112,15/5/2023,6:06,261.226443,51,6.1,,
113,15/5/2023,6:12,257.3773423,51,6.1,,
114,15/5/2023,6:18,253.5675827,51,6.1,,
115,15/5/2023,6:24,249.7969562,51,6.1,,
116,15/5/2023,6:30,246.0652546,51,6.1,,
117,15/5/2023,6:36,242.3722696,51,6.1,,
118,15/5/2023,6:42,238.7177931,51,6.1,,
119,15/5/2023,6:48,235.1016169,51,6.1,,
120,15/5/2023,6:54,231.5235328,51,6.1,,
121,15/5/2023,7:00,227.9833327,51,6.1,,
122,15/5/2023,7:06,224.4808082,51,6.1,,
123,15/5/2023,7:12,221.0157512,51,6.1,,
124,15/5/2023,7:18,217.5879536,51,6.1,,
125,15/5/2023,7:24,214.1972071,51,6.1,,
126,15/5/2023,7:30,210.8433035,51,6.1,,
127,15/5/2023,7:36,207.5260347,51,6.1,,
128,15/5/2023,7:42,204.2451924,51,6.1,,
129,15/5/2023,7:48,201.0005684,51,6.1,,
130,15/5/2023,7:54,197.7919547,51,6.1,,
131,15/5/2023,8:00,194.6191429,51,6.1,,
132,15/5/2023,8:06,191.4819249,51,6.1,,
133,15/5/2023,8:12,188.3800925,51,6.1,,
134,15/5/2023,8:18,185.3134375,51,6.1,,
135,15/5/2023,8:24,182.2817518,51,6.1,,
136,15/5/2023,8:30,179.2848271,51,6.1,,
137,15/5/2023,8:36,176.3224553,51,6.1,,
138,15/5/2023,8:42,173.3944283,51,6.1,,
139,15/5/2023,8:48,170.5005378,51,6.1,,
140,15/5/2023,8:54,167.6405758,51,6.1,,
141,15/5/2023,9:00,164.814334,51,6.1,,
142,15/5/2023,9:06,162.0216043,51,6.1,,
143,15/5/2023,9:12,159.2621786,51,6.1,,
144,15/5/2023,9:18,156.5358488,51,6.1,,
145,15/5/2023,9:24,153.8424067,51,6.1,,
146,15/5/2023,9:30,151.1816442,51,6.1,,
147,15/5/2023,9:36,148.5533532,51,6.1,,
148,15/5/2023,9:42,145.9573257,51,6.1,,
149,15/5/2023,9:48,143.3933535,51,6.1,,
150,15/5/2023,9:54,140.8612285,51,6.1,,
151,15/5/2023,10:00,138.3607427,51,6.1,,
152,15/5/2023,10:06,135.8916881,51,6.1,,
153,15/5/2023,10:12,133.4538566,51,6.1,,
154,15/5/2023,10:18,131.0470401,51,6.1,,
155,15/5/2023,10:24,128.6710308,51,6.1,,
156,15/5/2023,10:30,126.3256204,51,6.1,,
157,15/5/2023,10:36,124.0106012,51,6.1,,
158,15/5/2023,10:42,121.7257651,51,6.1,,
159,15/5/2023,10:48,119.4709042,51,6.1,,
160,15/5/2023,10:54,117.2458105,51,6.1,,
161,15/5/2023,11:00,115.0502762,51,6.1,,
162,15/5/2023,11:06,112.8840933,51,6.1,,
163,15/5/2023,11:12,110.747054,51,6.1,,
164,15/5/2023,11:18,108.6389504,51,6.1,,
165,15/5/2023,11:24,106.5595746,51,6.1,,
166,15/5/2023,11:30,104.508719,51,6.1,,
167,15/5/2023,11:36,102.4861757,51,6.1,,
168,15/5/2023,11:42,100.491737,51,6.1,,
169,15/5/2023,11:48,98.52519505,51,6.1,,
170,15/5/2023,11:54,96.58634226,51,6.1,,
171,15/5/2023,12:00,94.67497094,51,6.1,,
172,15/5/2023,12:06,92.79087345,51,6.1,,
173,15/5/2023,12:12,90.93384218,51,6.1,,
174,15/5/2023,12:18,89.10366956,51,6.1,,
175,15/5/2023,12:24,87.30014805,51,6.1,,
176,15/5/2023,12:30,85.52307014,51,6.1,,
177,15/5/2023,12:36,83.77222839,51,6.1,,
178,15/5/2023,12:42,82.04741535,51,6.1,,
179,15/5/2023,12:48,80.34842365,51,6.1,,
180,15/5/2023,12:54,78.67504595,51,6.1,,
181,15/5/2023,13:00,77.02707494,51,6.1,,
182,15/5/2023,13:06,75.40430339,51,6.1,,
183,15/5/2023,13:12,73.80652409,51,6.1,,
184,15/5/2023,13:18,72.23352989,51,6.1,,
185,15/5/2023,13:24,70.68511369,51,6.1,,
186,15/5/2023,13:30,69.16106845,51,6.1,,
187,15/5/2023,13:36,67.66118719,51,6.1,,
188,15/5/2023,13:42,66.18526298,51,6.1,,
189,15/5/2023,13:48,64.73308895,51,6.1,,
190,15/5/2023,13:54,63.30445831,51,6.1,,
191,15/5/2023,14:00,61.89916433,51,6.1,,
192,15/5/2023,14:06,60.51700034,51,6.1,,
193,15/5/2023,14:12,59.15775976,51,6.1,,
194,15/5/2023,14:18,57.82123607,51,6.1,,
195,15/5/2023,14:24,56.50722285,51,6.1,,
196,15/5/2023,14:30,55.21551374,51,6.1,,
197,15/5/2023,14:36,53.94590248,51,6.1,,
198,15/5/2023,14:42,52.6981829,51,6.1,,
199,15/5/2023,14:48,51.47214893,51,6.1,,
200,15/5/2023,14:54,50.26759458,51,6.1,,
201,15/5/2023,15:00,49.08431397,51,6.1,,
202,15/5/2023,15:06,47.92210133,51,6.1,,
203,15/5/2023,15:12,46.78075101,51,6.1,,
204,15/5/2023,15:18,45.66005746,51,6.1,,
205,15/5/2023,15:24,44.55981525,51,6.1,,
206,15/5/2023,15:30,43.4798191,51,6.1,,
207,15/5/2023,15:36,42.41986383,51,6.1,,
208,15/5/2023,15:42,41.37974441,51,6.1,,
209,15/5/2023,15:48,40.35925597,51,6.1,,
210,15/5/2023,15:54,39.35819378,51,6.1,,
211,15/5/2023,16:00,38.37635325,51,6.1,,
212,15/5/2023,16:06,37.41352997,51,6.1,,
213,15/5/2023,16:12,36.4695197,51,6.1,,
214,15/5/2023,16:18,35.54411838,51,6.1,,
215,15/5/2023,16:24,34.63712213,51,6.1,,
216,15/5/2023,16:30,33.74832726,51,6.1,,
217,15/5/2023,16:36,32.87753031,51,6.1,,
218,15/5/2023,16:42,32.024528,51,6.1,,
219,15/5/2023,16:48,31.1891173,51,6.1,,
220,15/5/2023,16:54,30.3710954,51,6.1,,
221,15/5/2023,17:00,29.57025973,51,6.1,,
222,15/5/2023,17:06,28.78640798,51,6.1,,
223,15/5/2023,17:12,28.01933811,51,6.1,,
224,15/5/2023,17:18,27.26884836,51,6.1,,
225,15/5/2023,17:24,26.53473727,51,6.1,,
226,15/5/2023,17:30,25.81680366,51,6.1,,
227,15/5/2023,17:36,25.11484669,51,6.1,,
228,15/5/2023,17:42,24.42866587,51,6.1,,
229,15/5/2023,17:48,23.75806104,51,6.1,,
230,15/5/2023,17:54,23.10283241,51,6.1,,
231,15/5/2023,18:00,22.46278059,51,6.1,,
232,15/5/2023,18:06,21.83770659,51,6.1,,
233,15/5/2023,18:12,21.22741184,51,6.1,,
234,15/5/2023,18:18,20.63169823,51,6.1,,
235,15/5/2023,18:24,20.05036811,51,6.1,,
236,15/5/2023,18:30,19.48322431,51,6.1,,
237,15/5/2023,18:36,18.93007019,51,6.1,,
238,15/5/2023,18:42,18.39070966,51,6.1,,
239,15/5/2023,18:48,17.86494717,51,6.1,,
240,15/5/2023,18:54,17.35258778,51,6.1,,
241,15/5/2023,19:00,16.85343718,51,6.1,,
242,15/5/2023,19:06,16.36730172,51,6.1,,
243,15/5/2023,19:12,15.89398842,51,6.1,,
244,15/5/2023,19:18,15.43330505,51,6.1,,
245,15/5/2023,19:24,14.98506011,51,6.1,,
246,15/5/2023,19:30,14.54906294,51,6.1,,
247,15/5/2023,19:36,14.12512369,51,6.1,,
248,15/5/2023,19:42,13.71305339,51,6.1,,
249,15/5/2023,19:48,13.31266402,51,6.1,,
250,15/5/2023,19:54,12.92376852,51,6.1,,
251,15/5/2023,20:00,12.54618085,51,6.1,,
252,15/5/2023,20:06,12.17971606,51,6.1,,
253,15/5/2023,20:12,11.82419032,51,6.1,,
254,15/5/2023,20:18,11.479421,51,6.1,,
255,15/5/2023,20:24,11.14522669,51,6.1,,
256,15/5/2023,20:30,10.82142733,51,6.1,,
257,15/5/2023,20:36,10.50784422,51,6.1,,
258,15/5/2023,20:42,10.2043001,51,6.1,,
259,15/5/2023,20:48,9.910619244,51,6.1,,
260,15/5/2023,20:54,9.626627516,51,6.1,,
261,15/5/2023,21:00,9.35215246,51,6.1,,
262,15/5/2023,21:06,9.087023379,51,6.1,,
263,15/5/2023,21:12,8.831071424,51,6.1,,
264,15/5/2023,21:18,8.584129685,51,6.1,,
265,15/5/2023,21:24,8.346033282,51,6.1,,
266,15/5/2023,21:30,8.11661947,51,6.1,,
267,15/5/2023,21:36,7.895727736,51,6.1,,
268,15/5/2023,21:42,7.683199908,51,6.1,,
269,15/5/2023,21:48,7.478880262,51,6.1,,
270,15/5/2023,21:54,7.282615643,51,6.1,,
271,15/5/2023,22:00,7.094255574,51,6.1,,
272,15/5/2023,22:06,6.913652384,51,6.1,,
273,15/5/2023,22:12,6.740661333,51,6.1,,
274,15/5/2023,22:18,6.575140737,51,6.1,,
275,15/5/2023,22:24,6.416952102,51,6.1,,
276,15/5/2023,22:30,6.26596026,51,6.1,,
277,15/5/2023,22:36,6.122033506,51,6.1,,
278,15/5/2023,22:42,5.985043737,51,6.1,,
279,15/5/2023,22:48,5.854866597,51,6.1,,
280,15/5/2023,22:54,5.731381618,51,6.1,,
281,15/5/2023,23:00,5.614472367,51,6.1,,
282,15/5/2023,23:06,5.504026591,51,6.1,,
283,15/5/2023,23:12,5.399936365,51,6.1,,
284,15/5/2023,23:18,5.302098234,51,6.1,,
285,15/5/2023,23:24,5.210413363,51,6.1,,
286,15/5/2023,23:30,5.124787672,51,6.1,,
287,15/5/2023,23:36,5.045131986,51,6.1,,
288,15/5/2023,23:42,4.971362163,51,6.1,,
289,15/5/2023,23:48,4.903399233,51,6.1,,
290,15/5/2023,23:54,4.841169526,51,6.1,,
291,16/5/2023,0:00,4.784604791,51,6.1,,
292,16/5/2023,0:06,4.733642317,51,6.1,,
293,16/5/2023,0:12,4.688225041,51,6.1,,
294,16/5/2023,0:18,4.648301647,51,6.1,,
295,16/5/2023,0:24,4.613826665,51,6.1,,
296,16/5/2023,0:30,4.584760549,51,6.1,,
297,16/5/2023,0:36,4.561069753,51,6.1,,
298,16/5/2023,0:42,4.542726796,51,6.1,,
299,16/5/2023,0:48,4.529710313,51,6.1,,
300,16/5/2023,0:54,4.37035488,51,6.1,,
301,16/5/2023,1:00,4.365459458,0,6.1,,
302,16/5/2023,1:06,4.234477637,0,6.1,,
303,16/5/2023,1:12,4.106142288,0,6.1,,
304,16/5/2023,1:18,3.980426407,0,6.1,,
305,16/5/2023,1:24,3.857302987,0,6.1,,
306,16/5/2023,1:30,3.736745022,0,6.1,,
307,16/5/2023,1:36,3.618725508,0,6.1,,
308,16/5/2023,1:42,3.503217438,0,6.1,,
309,16/5/2023,1:48,3.390193805,0,6.1,,
310,16/5/2023,1:54,3.279627603,0,6.1,,
311,16/5/2023,2:00,3.171491826,0,6.1,,
312,16/5/2023,2:06,3.065759466,0,6.1,,
313,16/5/2023,2:12,2.962403518,0,6.1,,
314,16/5/2023,2:18,2.861396974,0,6.1,,
315,16/5/2023,2:24,2.762712826,0,6.1,,
316,16/5/2023,2:30,2.666324068,0,6.1,,
317,16/5/2023,2:36,2.572203691,0,6.1,,
318,16/5/2023,2:42,2.480324689,0,6.1,,
319,16/5/2023,2:48,2.390660053,0,6.1,,
320,16/5/2023,2:54,2.303182775,0,6.1,,
321,16/5/2023,3:00,2.217865848,0,6.1,,
322,16/5/2023,3:06,2.134682262,0,6.1,,
323,16/5/2023,3:12,2.053605011,0,6.1,,
324,16/5/2023,3:18,1.974607084,0,6.1,,
325,16/5/2023,3:24,1.897661473,0,6.1,,
326,16/5/2023,3:30,1.822741171,0,6.1,,
327,16/5/2023,3:36,1.749819166,0,6.1,,
328,16/5/2023,3:42,1.678868452,0,6.1,,
329,16/5/2023,3:48,1.609862017,0,6.1,,
330,16/5/2023,3:54,1.542772854,0,6.1,,
331,16/5/2023,4:00,1.477573952,0,6.1,,
332,16/5/2023,4:06,1.414238301,0,6.1,,
333,16/5/2023,4:12,1.352738893,0,6.1,,
334,16/5/2023,4:18,1.293048718,0,6.1,,
335,16/5/2023,4:24,1.235140764,0,6.1,,
336,16/5/2023,4:30,1.178988023,0,6.1,,
337,16/5/2023,4:36,1.124563484,0,6.1,,
338,16/5/2023,4:42,1.071840136,0,6.1,,
339,16/5/2023,4:48,1.02079097,0,6.1,,
340,16/5/2023,4:54,0.971388975,0,6.1,,
341,16/5/2023,5:00,0.92360714,0,6.1,,
342,16/5/2023,5:06,0.877418453,0,6.1,,
343,16/5/2023,5:12,0.832795906,0,6.1,,
344,16/5/2023,5:18,0.789712486,0,6.1,,
345,16/5/2023,5:24,0.748141182,0,6.1,,
346,16/5/2023,5:30,0.708054983,0,6.1,,
347,16/5/2023,5:36,0.669426878,0,6.1,,
348,16/5/2023,5:42,0.632229856,0,6.1,,
349,16/5/2023,5:48,0.596436905,0,6.1,,
350,16/5/2023,5:54,0.562021014,0,6.1,,
351,16/5/2023,6:00,0.52895517,0,6.1,,
352,16/5/2023,6:06,0.497212362,0,6.1,,
353,16/5/2023,6:12,0.466765579,0,6.1,,
354,16/5/2023,6:18,0.437587808,0,6.1,,
355,16/5/2023,6:24,0.409652037,0,6.1,,
356,16/5/2023,6:30,0.382931255,0,6.1,,
357,16/5/2023,6:36,0.357398449,0,6.1,,
358,16/5/2023,6:42,0.333026606,0,6.1,,
359,16/5/2023,6:48,0.309788715,0,6.1,,
360,16/5/2023,6:54,0.287657763,0,6.1,,
361,16/5/2023,7:00,0.266606738,0,6.1,,
362,16/5/2023,7:06,0.246608627,0,6.1,,
363,16/5/2023,7:12,0.227636417,0,6.1,,
364,16/5/2023,7:18,0.209663096,0,6.1,,
365,16/5/2023,7:24,0.192661651,0,6.1,,
366,16/5/2023,7:30,0.17660507,0,6.1,,
367,16/5/2023,7:36,0.161466338,0,6.1,,
368,16/5/2023,7:42,0.147218444,0,6.1,,
369,16/5/2023,7:48,0.133834375,0,6.1,,
370,16/5/2023,7:54,0.121287116,0,6.1,,
371,16/5/2023,8:00,0.109549656,0,6.1,,
372,16/5/2023,8:06,0.098594981,0,6.1,,
373,16/5/2023,8:12,0.088396078,0,6.1,,
374,16/5/2023,8:18,0.078925933,0,6.1,,
375,16/5/2023,8:24,0.070157533,0,6.1,,
376,16/5/2023,8:30,0.062063866,0,6.1,,
377,16/5/2023,8:36,0.054617917,0,6.1,,
378,16/5/2023,8:42,0.047792672,0,6.1,,
379,16/5/2023,8:48,0.04156112,0,6.1,,
380,16/5/2023,8:54,0.035896245,0,6.1,,
381,16/5/2023,9:00,0.030771034,0,6.1,,
382,16/5/2023,9:06,0.026158475,0,6.1,,
383,16/5/2023,9:12,0.022031552,0,6.1,,
384,16/5/2023,9:18,0.018363253,0,6.1,,
385,16/5/2023,9:24,0.015126564,0,6.1,,
386,16/5/2023,9:30,0.01229447,0,6.1,,
387,16/5/2023,9:36,0.009839959,0,6.1,,
388,16/5/2023,9:42,0.007736017,0,6.1,,
389,16/5/2023,9:48,0.005955629,0,6.1,,
390,16/5/2023,9:54,0.004471781,0,6.1,,
391,16/5/2023,10:00,0.003257461,0,6.1,,
392,16/5/2023,10:06,0.002285654,0,6.1,,
393,16/5/2023,10:12,0.001529346,0,6.1,,
394,16/5/2023,10:18,0.000961524,0,6.1,,
395,16/5/2023,10:24,0.000555172,0,6.1,,
396,16/5/2023,10:30,0.000283279,0,6.1,,
397,16/5/2023,10:36,0.000118829,0,6.1,,
398,16/5/2023,10:42,3.4808E-05,0,6.1,,
399,16/5/2023,10:48,4.20311E-06,0,6.1,,
400,16/5/2023,10:54,5.26435E-11,0,6.1,,
401,16/5/2023,11:00,1.73038E-14,0,0,,
402,16/5/2023,11:06,1.73038E-14,0,0,,
403,16/5/2023,11:12,1.73038E-14,0,0,,
404,16/5/2023,11:18,1.73038E-14,0,0,,
405,16/5/2023,11:24,1.73038E-14,0,0,,
406,16/5/2023,11:30,1.73038E-14,0,0,,
407,16/5/2023,11:36,1.73038E-14,0,0,,
408,16/5/2023,11:42,1.73038E-14,0,0,,
409,16/5/2023,11:48,1.73038E-14,0,0,,
410,16/5/2023,11:54,1.73038E-14,0,0,,
411,16/5/2023,12:00,1.73038E-14,0,0,,
412,16/5/2023,12:06,1.73038E-14,0,0,,
413,16/5/2023,12:12,1.73038E-14,0,0,,
414,16/5/2023,12:18,1.73038E-14,0,0,,
415,16/5/2023,12:24,1.73038E-14,0,0,,
416,16/5/2023,12:30,1.73038E-14,0,0,,
417,16/5/2023,12:36,1.73038E-14,0,0,,
418,16/5/2023,12:42,1.73038E-14,0,0,,
419,16/5/2023,12:48,1.73038E-14,0,0,,
420,16/5/2023,12:54,1.73038E-14,0,0,,
421,16/5/2023,13:00,1.73038E-14,0,0,,
422,16/5/2023,13:06,1.73038E-14,0,0,,
423,16/5/2023,13:12,1.73038E-14,0,0,,
424,16/5/2023,13:18,1.73038E-14,0,0,,
425,16/5/2023,13:24,1.73038E-14,0,0,,
426,16/5/2023,13:30,1.73038E-14,0,0,,
427,16/5/2023,13:36,1.73038E-14,0,0,,
428,16/5/2023,13:42,1.73038E-14,0,0,,
429,16/5/2023,13:48,1.73038E-14,0,0,,
430,16/5/2023,13:54,1.73038E-14,0,0,,
431,16/5/2023,14:00,1.73038E-14,0,0,,
432,16/5/2023,14:06,4.4874E-06,0,6.1,,
433,16/5/2023,14:12,3.59589E-05,0,6.1,,
434,16/5/2023,14:18,0.000121428,0,6.1,,
435,16/5/2023,14:24,0.00028791,0,6.1,,
436,16/5/2023,14:30,0.000562417,0,6.1,,
437,16/5/2023,14:36,0.000971964,0,6.1,,
438,16/5/2023,14:42,0.001543565,0,6.1,,
439,16/5/2023,14:48,0.002304233,0,6.1,,
440,16/5/2023,14:54,0.003280983,0,6.1,,
441,16/5/2023,15:00,0.004500829,0,6.1,,
442,16/5/2023,15:06,0.005990784,0,6.1,,
443,16/5/2023,15:12,0.007777861,0,6.1,,
444,16/5/2023,15:18,0.009889076,0,6.1,,
445,16/5/2023,15:24,0.012351442,0,6.1,,
446,16/5/2023,15:30,0.015191972,0,6.1,,
447,16/5/2023,15:36,0.01843768,0,6.1,,
448,16/5/2023,15:42,0.022115581,0,6.1,,
449,16/5/2023,15:48,0.026252687,0,6.1,,
450,16/5/2023,15:54,0.030876012,0,6.1,,
451,16/5/2023,16:00,0.036012571,0,6.1,,
452,16/5/2023,16:06,0.041689376,0,6.1,,
453,16/5/2023,16:12,0.047933442,0,6.1,,
454,16/5/2023,16:18,0.054771781,0,6.1,,
455,16/5/2023,16:24,0.062231407,0,6.1,,
456,16/5/2023,16:30,0.070339334,0,6.1,,
457,16/5/2023,16:36,0.079122575,0,6.1,,
458,16/5/2023,16:42,0.088608143,0,6.1,,
459,16/5/2023,16:48,0.098823053,0,6.1,,
460,16/5/2023,16:54,0.109794316,0,6.1,,
461,16/5/2023,17:00,0.121548946,0,6.1,,
462,16/5/2023,17:06,0.134113957,0,6.1,,
463,16/5/2023,17:12,0.147516361,0,6.1,,
464,16/5/2023,17:18,0.161783172,0,6.1,,
465,16/5/2023,17:24,0.176941402,0,6.1,,
466,16/5/2023,17:30,0.193018064,0,6.1,,
467,16/5/2023,17:36,0.210040172,0,6.1,,
468,16/5/2023,17:42,0.228034738,0,6.1,,
469,16/5/2023,17:48,0.247028775,0,6.1,,
470,16/5/2023,17:54,0.267049295,0,6.1,,
471,16/5/2023,18:00,0.288123311,0,6.1,,
472,16/5/2023,18:06,0.310277836,0,6.1,,
473,16/5/2023,18:12,0.333539882,0,6.1,,
474,16/5/2023,18:18,0.357936462,0,6.1,,
475,16/5/2023,18:24,0.383494587,0,6.1,,
476,16/5/2023,18:30,0.41024127,0,6.1,,
477,16/5/2023,18:36,0.438203524,0,6.1,,
478,16/5/2023,18:42,0.46740836,0,6.1,,
479,16/5/2023,18:48,0.49788279,0,6.1,,
480,16/5/2023,18:54,0.529653826,0,6.1,,
481,16/5/2023,19:00,0.56274848,0,6.1,,
482,16/5/2023,19:06,0.597193763,0,6.1,,
483,16/5/2023,19:12,0.633016688,0,6.1,,
484,16/5/2023,19:18,0.670244266,0,6.1,,
485,16/5/2023,19:24,0.708903508,0,6.1,,
486,16/5/2023,19:30,0.749021426,0,6.1,,
487,16/5/2023,19:36,0.79062503,0,6.1,,
488,16/5/2023,19:42,0.833741333,0,6.1,,
489,16/5/2023,19:48,0.878397345,0,6.1,,
490,16/5/2023,19:54,0.924620077,0,6.1,,
491,16/5/2023,20:00,0.972436539,0,6.1,,
492,16/5/2023,20:06,1.021873744,0,6.1,,
493,16/5/2023,20:12,1.0729587,0,6.1,,
494,16/5/2023,20:18,1.12571842,0,6.1,,
495,16/5/2023,20:24,1.180179913,0,6.1,,
496,16/5/2023,20:30,1.236370189,0,6.1,,
497,16/5/2023,20:36,1.294316259,0,6.1,,
498,16/5/2023,20:42,1.354045132,0,6.1,,
499,16/5/2023,20:48,1.41558382,0,6.1,,
500,16/5/2023,20:54,1.47895933,0,6.1,,
501,16/5/2023,21:00,1.544198674,0,6.1,,
502,16/5/2023,21:06,1.611328861,0,6.1,,
503,16/5/2023,21:12,1.6803769,0,6.1,,
504,16/5/2023,21:18,1.751369801,0,6.1,,
505,16/5/2023,21:24,1.824334572,0,6.1,,
506,16/5/2023,21:30,1.899298223,0,6.1,,
507,16/5/2023,21:36,1.976287763,0,6.1,,
508,16/5/2023,21:42,2.0553302,0,6.1,,
509,16/5/2023,21:48,2.136452544,0,6.1,,
510,16/5/2023,21:54,2.219681802,0,6.1,,
511,16/5/2023,22:00,2.305044983,0,6.1,,
512,16/5/2023,22:06,2.392569095,0,6.1,,
513,16/5/2023,22:12,2.482281147,0,6.1,,
514,16/5/2023,22:18,2.574208146,0,6.1,,
515,16/5/2023,22:24,2.6683771,0,6.1,,
