No,Tanggal,Pukul,Jarak(m),Delhead,delV,Vw,s(JarakPandang) 
50,14/5/2023,23:54,1189.21576,180,11.1,2,9
51,15/5/2023,0:00,1176.729067,180,11.1,2,9
52,15/5/2023,0:06,1164.329801,180,11.1,2,9
53,15/5/2023,0:12,1152.017661,180,11.1,2,9
54,15/5/2023,0:18,1139.792343,180,11.1,2,9
55,15/5/2023,0:24,1127.653546,180,11.1,2,9
56,15/5/2023,0:30,1115.600965,180,11.1,2,9
57,15/5/2023,0:36,1103.6343,180,11.1,2,9
58,15/5/2023,0:42,1091.753247,180,11.1,2,9
59,15/5/2023,0:48,1079.957504,180,11.1,2,9
60,15/5/2023,0:54,1068.246767,180,11.1,2,9
61,15/5/2023,1:00,1056.620734,180,11.1,2,9
62,15/5/2023,1:06,1045.079102,180,11.1,2,9
63,15/5/2023,1:12,1033.621567,180,11.1,2,9
64,15/5/2023,1:18,1022.247827,180,11.1,2,9
65,15/5/2023,1:24,1010.957579,180,11.1,2,9
66,15/5/2023,1:30,999.7505186,180,11.1,2,9
67,15/5/2023,1:36,988.6263436,180,11.1,2,9
68,15/5/2023,1:42,977.5847503,180,11.1,2,9
69,15/5/2023,1:48,966.6254355,180,11.1,2,9
70,15/5/2023,1:54,955.7480955,180,11.1,2,9
71,15/5/2023,2:00,944.952427,180,11.1,2,9
72,15/5/2023,2:06,934.2381263,180,11.1,2,9
73,15/5/2023,2:12,923.60489,180,11.1,2,9
74,15/5/2023,2:18,913.0524141,180,11.1,2,9
75,15/5/2023,2:24,902.5803952,180,11.1,2,9
76,15/5/2023,2:30,892.1885293,180,11.1,2,9
77,15/5/2023,2:36,881.8765125,180,11.1,2,9
78,15/5/2023,2:42,871.6440411,180,11.1,2,9
79,15/5/2023,2:48,861.4908109,180,11.1,2,9
80,15/5/2023,2:54,851.4165181,180,11.1,2,9
81,15/5/2023,3:00,841.4208584,180,11.1,2,9
82,15/5/2023,3:06,831.5035278,180,11.1,2,9
83,15/5/2023,3:12,821.664222,180,11.1,2,9
84,15/5/2023,3:18,811.9026368,180,11.1,2,9
85,15/5/2023,3:24,802.2184678,180,11.1,2,9
86,15/5/2023,3:30,792.6114107,180,11.1,2,9
87,15/5/2023,3:36,783.0811611,180,11.1,2,9
88,15/5/2023,3:42,773.6274144,180,11.1,2,9
89,15/5/2023,3:48,764.2498662,180,11.1,2,9
90,15/5/2023,3:54,754.9482118,180,11.1,2,9
91,15/5/2023,4:00,745.7221465,180,11.1,2,9
92,15/5/2023,4:06,736.5713656,180,11.1,2,9
93,15/5/2023,4:12,727.4955645,180,11.1,2,9
94,15/5/2023,4:18,718.4944381,180,11.1,2,9
95,15/5/2023,4:24,709.5676817,180,11.1,2,9
96,15/5/2023,4:30,700.7149904,180,11.1,2,9
97,15/5/2023,4:36,691.9360591,180,11.1,2,9
98,15/5/2023,4:42,683.2305827,180,11.1,2,9
99,15/5/2023,4:48,674.5982562,180,11.1,2,9
100,15/5/2023,4:54,666.0387745,180,11.1,2,9
101,15/5/2023,5:00,657.5518322,180,11.1,2,9
102,15/5/2023,5:06,649.1371242,180,11.1,2,9
103,15/5/2023,5:12,640.794345,180,11.1,2,9
104,15/5/2023,5:18,632.5231895,180,11.1,2,9
105,15/5/2023,5:24,624.323352,180,11.1,2,9
106,15/5/2023,5:30,616.1945272,180,11.1,2,9
107,15/5/2023,5:36,608.1364094,180,11.1,2,9
108,15/5/2023,5:42,600.1486932,180,11.1,2,9
109,15/5/2023,5:48,592.2310728,180,11.1,2,9
110,15/5/2023,5:54,584.3832425,180,11.1,2,9
111,15/5/2023,6:00,576.6048967,180,11.1,2,9
112,15/5/2023,6:06,568.8957295,180,11.1,2,9
113,15/5/2023,6:12,561.255435,180,11.1,2,9
114,15/5/2023,6:18,553.6837074,180,11.1,2,9
115,15/5/2023,6:24,546.1802407,180,11.1,2,9
116,15/5/2023,6:30,538.7447288,180,11.1,2,9
117,15/5/2023,6:36,531.3768658,180,11.1,2,9
118,15/5/2023,6:42,524.0763455,180,11.1,2,9
119,15/5/2023,6:48,516.8428617,180,11.1,2,9
120,15/5/2023,6:54,509.6761082,180,11.1,2,9
121,15/5/2023,7:00,502.5757788,180,11.1,2,9
122,15/5/2023,7:06,495.5415671,180,11.1,2,9
123,15/5/2023,7:12,488.5731668,180,11.1,2,9
124,15/5/2023,7:18,481.6702714,180,11.1,2,9
125,15/5/2023,7:24,474.8325745,180,11.1,2,9
126,15/5/2023,7:30,468.0597696,180,11.1,2,9
127,15/5/2023,7:36,461.35155,180,11.1,2,9
128,15/5/2023,7:42,454.7076092,180,11.1,2,9
129,15/5/2023,7:48,448.1276405,180,11.1,2,9
130,15/5/2023,7:54,441.6113371,180,11.1,2,9
131,15/5/2023,8:00,435.1583924,180,11.1,2,9
132,15/5/2023,8:06,428.7684994,180,11.1,2,9
133,15/5/2023,8:12,422.4413513,180,11.1,2,9
134,15/5/2023,8:18,416.1766413,180,11.1,2,9
135,15/5/2023,8:24,409.9740623,180,11.1,2,9
136,15/5/2023,8:30,403.8333073,180,11.1,2,9
137,15/5/2023,8:36,397.7540692,180,11.1,2,9
138,15/5/2023,8:42,391.7360411,180,11.1,2,9
139,15/5/2023,8:48,385.7789156,180,11.1,2,9
140,15/5/2023,8:54,379.8823856,180,11.1,2,9
141,15/5/2023,9:00,374.0461438,180,11.1,2,9
142,15/5/2023,9:06,368.2698829,180,11.1,2,9
143,15/5/2023,9:12,362.5532957,180,11.1,2,9
144,15/5/2023,9:18,356.8960746,180,11.1,2,9
145,15/5/2023,9:24,351.2979123,180,11.1,2,9
146,15/5/2023,9:30,345.7585013,180,11.1,2,9
147,15/5/2023,9:36,340.2775339,180,11.1,2,9
148,15/5/2023,9:42,334.8547028,180,11.1,2,9
149,15/5/2023,9:48,329.4897001,180,11.1,2,9
150,15/5/2023,9:54,324.1822183,180,11.1,2,9
151,15/5/2023,10:00,318.9319496,180,11.1,2,9
152,15/5/2023,10:06,313.7385863,180,11.1,2,9
153,15/5/2023,10:12,308.6018205,180,11.1,2,9
154,15/5/2023,10:18,303.5213444,180,11.1,2,9
155,15/5/2023,10:24,298.4968502,180,11.1,2,9
156,15/5/2023,10:30,293.5280297,180,11.1,2,9
157,15/5/2023,10:36,288.6145751,180,11.1,2,9
158,15/5/2023,10:42,283.7561784,180,11.1,2,9
159,15/5/2023,10:48,278.9525314,180,11.1,2,9
160,15/5/2023,10:54,274.203326,180,11.1,2,9
161,15/5/2023,11:00,269.5082541,180,11.1,2,9
162,15/5/2023,11:06,264.8670074,180,11.1,2,9
163,15/5/2023,11:12,260.2792777,180,11.1,2,9
164,15/5/2023,11:18,255.7447567,180,11.1,2,9
165,15/5/2023,11:24,251.263136,180,11.1,2,9
166,15/5/2023,11:30,246.8341073,180,11.1,2,9
167,15/5/2023,11:36,242.4573621,180,11.1,2,9
168,15/5/2023,11:42,238.132592,180,11.1,2,9
169,15/5/2023,11:48,233.8594884,180,11.1,2,9
170,15/5/2023,11:54,229.6377428,180,11.1,2,9
171,15/5/2023,12:00,225.4670466,180,11.1,2,9
172,15/5/2023,12:06,221.3470912,180,11.1,2,9
173,15/5/2023,12:12,217.2775678,180,11.1,2,9
174,15/5/2023,12:18,213.2581678,180,11.1,2,9
175,15/5/2023,12:24,209.2885823,180,11.1,2,9
176,15/5/2023,12:30,205.3685026,180,11.1,2,9
177,15/5/2023,12:36,201.4976199,180,11.1,2,9
178,15/5/2023,12:42,197.6756252,180,11.1,2,9
179,15/5/2023,12:48,193.9022095,180,11.1,2,9
180,15/5/2023,12:54,190.177064,180,11.1,2,9
181,15/5/2023,13:00,186.4998797,180,11.1,2,9
182,15/5/2023,13:06,182.8703473,180,11.1,2,9
183,15/5/2023,13:12,179.288158,180,11.1,2,9
184,15/5/2023,13:18,175.7530025,180,11.1,2,9
185,15/5/2023,13:24,172.2645717,180,11.1,2,9
186,15/5/2023,13:30,168.8225563,180,11.1,2,9
187,15/5/2023,13:36,165.4266471,180,11.1,2,9
188,15/5/2023,13:42,162.0765349,180,11.1,2,9
189,15/5/2023,13:48,158.7719102,180,11.1,2,9
190,15/5/2023,13:54,155.5124638,180,11.1,2,9
191,15/5/2023,14:00,152.2978861,180,11.1,2,9
192,15/5/2023,14:06,149.1278678,180,11.1,2,9
193,15/5/2023,14:12,146.0020994,180,11.1,2,9
194,15/5/2023,14:18,142.9202714,180,11.1,2,9
195,15/5/2023,14:24,139.8820741,180,11.1,2,9
196,15/5/2023,14:30,136.8871981,180,11.1,2,9
197,15/5/2023,14:36,133.9353336,180,11.1,2,9
198,15/5/2023,14:42,131.026171,180,11.1,2,9
199,15/5/2023,14:48,128.1594005,180,11.1,2,9
200,15/5/2023,14:54,125.3347125,180,11.1,2,9
201,15/5/2023,15:00,122.5517972,180,11.1,2,9
202,15/5/2023,15:06,119.8103446,180,11.1,2,9
203,15/5/2023,15:12,117.110045,180,11.1,2,9
204,15/5/2023,15:18,114.4505885,180,11.1,2,9
205,15/5/2023,15:24,111.8316651,180,11.1,2,9
206,15/5/2023,15:30,109.2529649,180,11.1,2,9
207,15/5/2023,15:36,106.7141779,180,11.1,2,9
208,15/5/2023,15:42,104.2149939,180,11.1,2,9
209,15/5/2023,15:48,101.7551031,180,11.1,2,9
210,15/5/2023,15:54,99.33419512,180,11.1,2,9
211,15/5/2023,16:00,96.95195998,180,11.1,2,9
212,15/5/2023,16:06,94.60808745,180,11.1,2,9
213,15/5/2023,16:12,92.30226732,180,11.1,2,9
214,15/5/2023,16:18,90.03418933,180,11.1,2,9
215,15/5/2023,16:24,87.80354322,180,11.1,2,9
216,15/5/2023,16:30,85.61001864,180,11.1,2,9
217,15/5/2023,16:36,83.45330526,180,11.1,2,9
218,15/5/2023,16:42,81.33309269,180,11.1,2,9
219,15/5/2023,16:48,79.2490705,180,11.1,2,9
220,15/5/2023,16:54,77.20092824,180,11.1,2,9
221,15/5/2023,17:00,75.18835543,180,11.1,2,9
222,15/5/2023,17:06,73.21104153,180,11.1,2,9
223,15/5/2023,17:12,71.26867601,180,11.1,2,9
224,15/5/2023,17:18,69.36094827,180,11.1,2,9
225,15/5/2023,17:24,67.48754769,180,11.1,2,9
226,15/5/2023,17:30,65.64816362,180,11.1,2,9
227,15/5/2023,17:36,63.84248538,180,11.1,2,9
228,15/5/2023,17:42,62.07020224,180,11.1,2,9
229,15/5/2023,17:48,60.33100347,180,11.1,2,9
230,15/5/2023,17:54,58.62457827,180,11.1,2,9
231,15/5/2023,18:00,56.95061585,180,11.1,2,9
232,15/5/2023,18:06,55.30880535,180,11.1,2,9
233,15/5/2023,18:12,53.69883589,180,11.1,2,9
234,15/5/2023,18:18,52.12039658,180,11.1,2,9
235,15/5/2023,18:24,50.57317648,180,11.1,2,9
236,15/5/2023,18:30,49.05686461,180,11.1,2,9
237,15/5/2023,18:36,47.57114999,180,11.1,2,9
238,15/5/2023,18:42,46.11572158,180,11.1,2,9
239,15/5/2023,18:48,44.69026832,180,11.1,2,9
240,15/5/2023,18:54,43.29447912,180,11.1,2,9
241,15/5/2023,19:00,41.92804287,180,11.1,2,9
242,15/5/2023,19:06,40.59064841,180,11.1,2,9
243,15/5/2023,19:12,39.28198458,180,11.1,2,9
244,15/5/2023,19:18,38.00174015,180,11.1,2,9
245,15/5/2023,19:24,36.7496039,180,11.1,2,9
246,15/5/2023,19:30,35.52526456,180,11.1,2,9
247,15/5/2023,19:36,34.32841083,180,11.1,2,9
248,15/5/2023,19:42,33.1587314,180,11.1,2,9
249,15/5/2023,19:48,32.01591491,180,11.1,2,9
250,15/5/2023,19:54,30.89964998,180,11.1,2,9
251,15/5/2023,20:00,29.8096252,180,11.1,2,9
252,15/5/2023,20:06,28.74552914,180,11.1,2,9
253,15/5/2023,20:12,27.70705033,180,11.1,2,9
254,15/5/2023,20:18,26.69387729,180,11.1,2,9
255,15/5/2023,20:24,25.7056985,180,11.1,2,9
256,15/5/2023,20:30,24.74220241,180,11.1,2,9
257,15/5/2023,20:36,23.80307744,180,11.1,2,9
258,15/5/2023,20:42,22.88801201,180,11.1,2,9
259,15/5/2023,20:48,21.99669448,180,11.1,2,9
260,15/5/2023,20:54,21.1288132,180,11.1,2,9
261,15/5/2023,21:00,20.28405649,180,11.1,2,9
262,15/5/2023,21:06,19.46211265,180,11.1,2,9
263,15/5/2023,21:12,18.66266994,180,11.1,2,9
264,15/5/2023,21:18,17.88541662,180,11.1,2,9
265,15/5/2023,21:24,17.1300409,180,11.1,2,9
266,15/5/2023,21:30,16.39623097,180,11.1,2,9
267,15/5/2023,21:36,15.683675,180,11.1,2,9
268,15/5/2023,21:42,14.99206113,180,11.1,2,9
269,15/5/2023,21:48,14.32107747,180,11.1,2,9
270,15/5/2023,21:54,13.67041213,180,11.1,2,9
271,15/5/2023,22:00,13.03975317,180,11.1,2,9
272,15/5/2023,22:06,12.42878864,180,11.1,2,9
273,15/5/2023,22:12,11.83720655,180,11.1,2,9
274,15/5/2023,22:18,11.2646949,180,11.1,2,9
275,15/5/2023,22:24,10.71094166,180,11.1,2,9
276,15/5/2023,22:30,10.17563478,180,11.1,2,9
277,15/5/2023,22:36,9.65846219,180,11.1,2,9
278,15/5/2023,22:42,9.159111786,180,11.1,2,9
279,15/5/2023,22:48,8.677271449,180,11.1,2,9
280,15/5/2023,22:54,8.212629034,180,11.1,2,9
281,15/5/2023,23:00,7.764872375,180,11.1,2,9
282,15/5/2023,23:06,7.333689282,180,11.1,2,9
283,15/5/2023,23:12,6.918767544,180,11.1,2,9
284,15/5/2023,23:18,6.519794927,180,11.1,2,9
285,15/5/2023,23:24,6.136459175,180,11.1,2,9
286,15/5/2023,23:30,5.76844801,180,11.1,2,9
287,15/5/2023,23:36,5.415449134,180,11.1,2,9
288,15/5/2023,23:42,5.077150225,180,11.1,2,9
289,15/5/2023,23:48,4.753238941,180,11.1,2,9
290,15/5/2023,23:54,4.443402919,180,11.1,2,9
291,16/5/2023,0:00,4.147329775,180,11.1,2,9
292,16/5/2023,0:06,3.864707105,180,11.1,2,9
293,16/5/2023,0:12,3.595222483,180,11.1,2,9
294,16/5/2023,0:18,3.338563463,180,11.1,2,9
295,16/5/2023,0:24,3.09441758,180,11.1,2,9
296,16/5/2023,0:30,2.862472347,180,11.1,2,9
297,16/5/2023,0:36,2.642415259,180,11.1,2,9
298,16/5/2023,0:42,2.433933791,180,11.1,2,9
299,16/5/2023,0:48,2.236715397,180,11.1,2,9
300,16/5/2023,0:54,2.050447513,180,11.1,2,9
301,16/5/2023,1:00,1.874817556,180,11.1,2,9
302,16/5/2023,1:06,1.709512923,180,11.1,2,9
303,16/5/2023,1:12,1.554220995,180,11.1,2,9
304,16/5/2023,1:18,1.40862913,180,11.1,2,9
305,16/5/2023,1:24,1.272424671,180,11.1,2,9
306,16/5/2023,1:30,1.145294942,180,11.1,2,9
307,16/5/2023,1:36,1.026927248,180,11.1,2,9
308,16/5/2023,1:42,0.917008878,180,11.1,2,9
309,16/5/2023,1:48,0.815227101,180,11.1,2,9
310,16/5/2023,1:54,0.72126917,180,11.1,2,9
311,16/5/2023,2:00,0.63482232,180,11.1,2,9
312,16/5/2023,2:06,0.555573771,180,11.1,2,9
313,16/5/2023,2:12,0.483210722,180,11.1,2,9
314,16/5/2023,2:18,0.417420358,180,11.1,2,9
315,16/5/2023,2:24,0.357889847,180,11.1,2,9
316,16/5/2023,2:30,0.304306341,180,11.1,2,9
317,16/5/2023,2:36,0.256356974,180,11.1,2,9
318,16/5/2023,2:42,0.213728866,180,11.1,2,9
319,16/5/2023,2:48,0.17610912,180,11.1,2,9
320,16/5/2023,2:54,0.143184823,180,11.1,2,9
321,16/5/2023,3:00,0.114643048,180,11.1,2,9
322,16/5/2023,3:06,0.090170851,180,11.1,2,9
323,16/5/2023,3:12,0.069455273,180,11.1,2,9
324,16/5/2023,3:18,0.05218334,180,11.1,2,9
325,16/5/2023,3:24,0.038042066,180,11.1,2,9
326,16/5/2023,3:30,0.026718445,180,11.1,2,9
327,16/5/2023,3:36,0.017899462,180,11.1,2,9
328,16/5/2023,3:42,0.011272084,180,11.1,2,9
329,16/5/2023,3:48,0.006523266,180,11.1,2,9
330,16/5/2023,3:54,0.003339947,180,11.1,2,9
331,16/5/2023,4:00,0.001409055,180,11.1,2,9
332,16/5/2023,4:06,0.000417502,180,11.1,2,9
333,16/5/2023,4:12,5.22E-05,180,11.1,2,9
334,16/5/2023,4:18,0,180,0,2,9
335,16/5/2023,4:24,0,180,0,2,9
336,16/5/2023,4:30,0,180,0,2,9
337,16/5/2023,4:36,0,180,0,2,9
338,16/5/2023,4:42,0,180,0,2,9
339,16/5/2023,4:48,0,180,0,2,9
340,16/5/2023,4:54,0,180,0,2,9
341,16/5/2023,5:00,0,180,0,2,9
342,16/5/2023,5:06,0,180,0,2,9
343,16/5/2023,5:12,0,180,0,2,9
344,16/5/2023,5:18,0,180,0,2,9
345,16/5/2023,5:24,0,180,0,2,9
346,16/5/2023,5:30,0,180,0,2,9
347,16/5/2023,5:36,0,180,0,2,9
348,16/5/2023,5:42,0,180,0,2,9
349,16/5/2023,5:48,0,180,0,2,9
350,16/5/2023,5:54,0,180,0,2,9
351,16/5/2023,6:00,0,180,0,2,9
352,16/5/2023,6:06,0,180,0,2,9
353,16/5/2023,6:12,0,180,0,2,9
354,16/5/2023,6:18,0,180,0,2,9
355,16/5/2023,6:24,0,180,0,2,9
356,16/5/2023,6:30,0,180,0,2,9
357,16/5/2023,6:36,0,180,0,2,9
358,16/5/2023,6:42,0,180,0,2,9
359,16/5/2023,6:48,0,180,0,2,9
360,16/5/2023,6:54,0,180,0,2,9
361,16/5/2023,7:00,0,180,0,2,9
362,16/5/2023,7:06,0,180,0,2,9
363,16/5/2023,7:12,0,180,0,2,9
364,16/5/2023,7:18,0,180,0,2,9
365,16/5/2023,7:24,0,180,0,2,9
366,16/5/2023,7:30,0,180,0,2,9
367,16/5/2023,7:36,0.00025477,180,6.1,2,9
368,16/5/2023,7:42,0.002038163,180,6.1,2,9
369,16/5/2023,7:48,0.006878819,180,6.1,2,9
370,16/5/2023,7:54,0.01630539,180,6.1,2,9
371,16/5/2023,8:00,0.031846544,180,6.1,2,9
372,16/5/2023,8:06,0.055030957,180,6.1,2,9
373,16/5/2023,8:12,0.087387316,180,6.1,2,9
374,16/5/2023,8:18,0.130444316,180,6.1,2,9
375,16/5/2023,8:24,0.185730656,180,6.1,2,9
376,16/5/2023,8:30,0.254775041,180,6.1,2,9
377,16/5/2023,8:36,0.339106177,180,6.1,2,9
378,16/5/2023,8:42,0.44025277,180,6.1,2,9
379,16/5/2023,8:48,0.559743526,180,6.1,2,9
380,16/5/2023,8:54,0.699107146,180,6.1,2,9
381,16/5/2023,9:00,0.859872328,180,6.1,2,9
382,16/5/2023,9:06,1.043567763,180,6.1,2,9
383,16/5/2023,9:12,1.251722131,180,6.1,2,9
384,16/5/2023,9:18,1.485864105,180,6.1,2,9
385,16/5/2023,9:24,1.747522345,180,6.1,2,9
386,16/5/2023,9:30,2.038225494,180,6.1,2,9
387,16/5/2023,9:36,2.359502185,180,6.1,2,9
388,16/5/2023,9:42,2.712881028,180,6.1,2,9
389,16/5/2023,9:48,3.099890617,180,6.1,2,9
390,16/5/2023,9:54,3.522059524,180,6.1,2,9
391,16/5/2023,10:00,3.980916299,180,6.1,2,9
392,16/5/2023,10:06,4.477989466,180,6.1,2,9
393,16/5/2023,10:12,5.014807524,180,6.1,2,9
394,16/5/2023,10:18,5.592898942,180,6.1,2,9
395,16/5/2023,10:24,6.213792162,180,6.1,2,9
396,16/5/2023,10:30,6.87901559,180,6.1,2,9
397,16/5/2023,10:36,7.590097603,180,6.1,2,9
398,16/5/2023,10:42,8.34856654,180,6.1,2,9
399,16/5/2023,10:48,9.155950704,180,6.1,2,9
400,16/5/2023,10:54,10.01377836,180,6.1,2,9
401,16/5/2023,11:00,10.92357772,180,6.1,2,9
402,16/5/2023,11:06,11.88687698,180,6.1,2,9
403,16/5/2023,11:12,12.90520427,180,6.1,2,9
404,16/5/2023,11:18,13.98008768,180,6.1,2,9
405,16/5/2023,11:24,15.11305525,180,6.1,2,9
406,16/5/2023,11:30,16.30563498,180,6.1,2,9
407,16/5/2023,11:36,17.5593548,180,6.1,2,9
408,16/5/2023,11:42,18.87574261,180,6.1,2,9
409,16/5/2023,11:48,20.25632623,180,6.1,2,9
410,16/5/2023,11:54,21.70263345,180,6.1,2,9
411,16/5/2023,12:00,23.21619198,180,6.1,2,9
412,16/5/2023,12:06,24.79852949,180,6.1,2,9
413,16/5/2023,12:12,26.45117355,180,6.1,2,9
414,16/5/2023,12:18,28.17565172,180,6.1,2,9
415,16/5/2023,12:24,29.97349144,180,6.1,2,9
416,16/5/2023,12:30,31.84622013,180,6.1,2,9
417,16/5/2023,12:36,33.79536511,180,6.1,2,9
418,16/5/2023,12:42,35.82245364,180,6.1,2,9
419,16/5/2023,12:48,37.9290129,180,6.1,2,9
420,16/5/2023,12:54,40.11657001,180,6.1,2,9
421,16/5/2023,13:00,42.386652,180,6.1,2,9
422,16/5/2023,13:06,44.74078583,180,6.1,2,9
423,16/5/2023,13:12,47.18049837,180,6.1,2,9
424,16/5/2023,13:18,49.70731642,180,6.1,2,9
425,16/5/2023,13:24,52.32276668,180,6.1,2,9
426,16/5/2023,13:30,55.02837579,180,6.1,2,9
427,16/5/2023,13:36,57.82567029,180,6.1,2,9
428,16/5/2023,13:42,60.71617662,180,6.1,2,9
429,16/5/2023,13:48,63.70142114,180,6.1,2,9
430,16/5/2023,13:54,66.78293012,180,6.1,2,9
431,16/5/2023,14:00,69.96222973,180,6.1,2,9
432,16/5/2023,14:06,73.24084605,180,6.1,2,9
433,16/5/2023,14:12,76.62030507,180,6.1,2,9
434,16/5/2023,14:18,80.10213265,180,6.1,2,9
435,16/5/2023,14:24,83.68785457,180,6.1,2,9
436,16/5/2023,14:30,87.37899652,180,6.1,2,9
437,16/5/2023,14:36,91.17708405,180,6.1,2,9
438,16/5/2023,14:42,95.08364264,180,6.1,2,9
439,16/5/2023,14:48,99.10019764,180,6.1,2,9
440,16/5/2023,14:54,103.2282743,180,6.1,2,9
441,16/5/2023,15:00,107.4693977,180,6.1,2,9
442,16/5/2023,15:06,111.825093,180,6.1,2,9
443,16/5/2023,15:12,116.2968849,180,6.1,2,9
444,16/5/2023,15:18,120.8862984,180,6.1,2,9
445,16/5/2023,15:24,125.594858,180,6.1,2,9
446,16/5/2023,15:30,130.4240883,180,6.1,2,9
447,16/5/2023,15:36,135.3755137,180,6.1,2,9
448,16/5/2023,15:42,140.4506586,180,6.1,2,9
449,16/5/2023,15:48,145.6510471,180,6.1,2,9
450,16/5/2023,15:54,150.9782032,180,6.1,2,9
451,16/5/2023,16:00,156.4336509,180,6.1,2,9
452,16/5/2023,16:06,162.0189139,180,6.1,2,9
453,16/5/2023,16:12,167.7355159,180,6.1,2,9
454,16/5/2023,16:18,173.5849804,180,6.1,2,9
455,16/5/2023,16:24,179.5688308,180,6.1,2,9
456,16/5/2023,16:30,185.6885904,180,6.1,2,9
457,16/5/2023,16:36,191.9457821,180,6.1,2,9
458,16/5/2023,16:42,198.341929,180,6.1,2,9
459,16/5/2023,16:48,204.8785539,180,6.1,2,9
460,16/5/2023,16:54,211.5571795,180,6.1,2,9
461,16/5/2023,17:00,218.3793282,180,6.1,2,9
462,16/5/2023,17:06,225.3465225,180,6.1,2,9
463,16/5/2023,17:12,232.4602846,180,6.1,2,9
464,16/5/2023,17:18,239.7221364,180,6.1,2,9
465,16/5/2023,17:24,247.1336,180,6.1,2,9
466,16/5/2023,17:30,254.6961971,180,6.1,2,9
467,16/5/2023,17:36,262.4114493,180,6.1,2,9
468,16/5/2023,17:42,270.2808779,180,6.1,2,9
469,16/5/2023,17:48,278.3060044,180,6.1,2,9
470,16/5/2023,17:54,286.4883498,180,6.1,2,9
471,16/5/2023,18:00,294.829435,180,6.1,2,9
472,16/5/2023,18:06,303.3307809,180,6.1,2,9
473,16/5/2023,18:12,311.993908,180,6.1,2,9
474,16/5/2023,18:18,320.8203367,180,6.1,2,9
475,16/5/2023,18:24,329.8115874,180,6.1,2,9
476,16/5/2023,18:30,338.9691801,180,6.1,2,9
477,16/5/2023,18:36,348.2946348,180,6.1,2,9
478,16/5/2023,18:42,357.7894711,180,6.1,2,9
479,16/5/2023,18:48,367.4552087,180,6.1,2,9
480,16/5/2023,18:54,377.2933669,180,6.1,2,9
481,16/5/2023,19:00,387.3054649,180,6.1,2,9
482,16/5/2023,19:06,397.4930217,180,6.1,2,9
483,16/5/2023,19:12,407.8575561,180,6.1,2,9
484,16/5/2023,19:18,418.4005868,180,6.1,2,9
485,16/5/2023,19:24,429.1236323,180,6.1,2,9
486,16/5/2023,19:30,440.0282106,180,6.1,2,9
487,16/5/2023,19:36,451.1158401,180,6.1,2,9
